movement_id,material_id,warehouse_id,movement_type,quantity,unit_cost,reference_type,reference_id,movement_at,operator
MOV-00013404,MAT-0068,WH-04,adjustment,5209,110.19,production_order,REF-921861,2026-03-14T09:09:00+08:00,仓储用户01
MOV-00013405,MAT-0041,WH-03,receipt,4904,346.11,purchase_order,REF-628490,2025-09-12T23:59:00+08:00,仓储用户18
MOV-00013406,MAT-0145,WH-06,transfer_in,1426,89.41,production_order,REF-104147,2025-10-03T17:21:00+08:00,仓储用户34
MOV-00013407,MAT-0183,WH-03,issue,-2655,77.45,production_order,REF-490670,2025-11-03T16:01:00+08:00,仓储用户09
MOV-00013408,MAT-0210,WH-05,quality_hold,-1529,61.61,manual,REF-302638,2025-06-24T19:29:00+08:00,仓储用户21
MOV-00013409,MAT-0046,WH-02,transfer_out,-1293,1080.22,manual,REF-834557,2026-02-18T23:39:00+08:00,仓储用户07
MOV-00013410,MAT-0080,WH-01,receipt,135,199.37,production_order,REF-005587,2026-05-10T22:22:00+08:00,仓储用户05
MOV-00013411,MAT-0047,WH-03,issue,-6655,413.44,production_order,REF-603086,2026-04-29T02:04:00+08:00,仓储用户07
MOV-00013412,MAT-0153,WH-05,issue,-3353,308.49,production_order,REF-478712,2025-08-06T02:38:00+08:00,仓储用户24
MOV-00013413,MAT-0187,WH-04,issue,-4935,27.18,production_order,REF-822506,2025-07-06T09:17:00+08:00,仓储用户43
MOV-00013414,MAT-0229,WH-05,receipt,1303,335.06,production_order,REF-911329,2025-10-31T19:12:00+08:00,仓储用户28
MOV-00013415,MAT-0025,WH-03,adjustment,4699,707.23,purchase_order,REF-859206,2026-04-07T11:41:00+08:00,仓储用户45
MOV-00013416,MAT-0169,WH-06,transfer_out,-7892,37.41,sales_order,REF-728533,2026-01-04T18:30:00+08:00,仓储用户31
MOV-00013417,MAT-0060,WH-02,transfer_out,-4255,481.55,purchase_order,REF-355984,2025-10-15T00:38:00+08:00,仓储用户11
MOV-00013418,MAT-0127,WH-01,receipt,5776,903.9,manual,REF-011642,2025-08-30T17:05:00+08:00,仓储用户33
MOV-00013419,MAT-0182,WH-05,issue,-1444,338.88,purchase_order,REF-667280,2026-05-25T06:26:00+08:00,仓储用户42
MOV-00013420,MAT-0033,WH-01,receipt,2360,147.59,purchase_order,REF-661411,2025-10-11T21:16:00+08:00,仓储用户23
MOV-00013421,MAT-0044,WH-02,quality_hold,-5052,14.35,manual,REF-244788,2026-04-09T03:25:00+08:00,仓储用户09
MOV-00013422,MAT-0209,WH-04,quality_hold,-7082,1016.51,production_order,REF-600873,2025-12-06T02:47:00+08:00,仓储用户11
MOV-00013423,MAT-0144,WH-04,transfer_out,-3679,11.29,sales_order,REF-440589,2026-01-07T15:15:00+08:00,仓储用户26
MOV-00013424,MAT-0044,WH-04,issue,-3252,14.35,manual,REF-509515,2026-01-23T06:38:00+08:00,仓储用户25
MOV-00013425,MAT-0043,WH-06,receipt,3768,270.5,sales_order,REF-076144,2025-08-29T04:43:00+08:00,仓储用户12
MOV-00013426,MAT-0083,WH-02,receipt,3261,246.81,manual,REF-899453,2025-07-27T12:08:00+08:00,仓储用户45
MOV-00013427,MAT-0167,WH-06,transfer_out,-376,86.62,manual,REF-871562,2026-06-14T04:56:00+08:00,仓储用户40
MOV-00013428,MAT-0197,WH-04,issue,-143,351.73,purchase_order,REF-299592,2026-05-31T15:02:00+08:00,仓储用户06
MOV-00013429,MAT-0160,WH-05,issue,-1647,299.36,production_order,REF-412029,2025-07-10T10:40:00+08:00,仓储用户34
MOV-00013430,MAT-0050,WH-04,transfer_in,6916,599.47,purchase_order,REF-901813,2025-07-16T06:53:00+08:00,仓储用户13
MOV-00013431,MAT-0132,WH-04,transfer_out,-6323,39.22,purchase_order,REF-352263,2025-09-12T22:23:00+08:00,仓储用户32
MOV-00013432,MAT-0126,WH-06,issue,-4990,431.48,production_order,REF-854285,2025-12-30T19:19:00+08:00,仓储用户38
MOV-00013433,MAT-0158,WH-03,receipt,6209,36.67,production_order,REF-866044,2026-02-02T16:04:00+08:00,仓储用户19
MOV-00013434,MAT-0191,WH-06,receipt,5151,307.48,purchase_order,REF-300012,2026-03-02T21:48:00+08:00,仓储用户31
MOV-00013435,MAT-0044,WH-01,transfer_out,-3628,14.35,purchase_order,REF-897727,2026-05-20T03:06:00+08:00,仓储用户06
MOV-00013436,MAT-0071,WH-05,issue,-4054,26.19,sales_order,REF-046072,2026-04-08T20:48:00+08:00,仓储用户32
MOV-00013437,MAT-0133,WH-04,issue,-1491,46.05,sales_order,REF-014386,2025-10-13T22:03:00+08:00,仓储用户43
MOV-00013438,MAT-0222,WH-04,adjustment,7776,491.59,sales_order,REF-333278,2026-01-05T11:48:00+08:00,仓储用户06
MOV-00013439,MAT-0211,WH-05,receipt,2447,860.1,purchase_order,REF-807340,2026-04-20T11:36:00+08:00,仓储用户08
MOV-00013440,MAT-0038,WH-02,transfer_in,2993,500.81,production_order,REF-622405,2025-09-14T19:38:00+08:00,仓储用户15
MOV-00013441,MAT-0121,WH-02,issue,-2,160.35,manual,REF-791673,2026-01-06T02:55:00+08:00,仓储用户11
MOV-00013442,MAT-0036,WH-04,transfer_in,981,95.51,manual,REF-880184,2026-01-10T15:13:00+08:00,仓储用户14
MOV-00013443,MAT-0154,WH-03,adjustment,2296,85.69,production_order,REF-077919,2025-08-29T02:28:00+08:00,仓储用户06
MOV-00013444,MAT-0148,WH-01,transfer_out,-6370,6.48,purchase_order,REF-920680,2026-03-02T05:04:00+08:00,仓储用户01
MOV-00013445,MAT-0146,WH-03,receipt,978,506.1,manual,REF-144331,2025-12-03T16:13:00+08:00,仓储用户22
MOV-00013446,MAT-0220,WH-01,quality_hold,-2863,263.26,production_order,REF-629796,2025-11-21T01:34:00+08:00,仓储用户13
MOV-00013447,MAT-0237,WH-05,issue,-6777,44.55,sales_order,REF-185554,2025-06-17T17:39:00+08:00,仓储用户45
MOV-00013448,MAT-0027,WH-02,issue,-982,617.83,sales_order,REF-062683,2026-04-07T02:51:00+08:00,仓储用户24
MOV-00013449,MAT-0209,WH-05,transfer_out,-1481,1016.51,purchase_order,REF-831635,2025-11-28T16:07:00+08:00,仓储用户35
MOV-00013450,MAT-0205,WH-02,receipt,4401,298.28,purchase_order,REF-145693,2025-07-31T13:49:00+08:00,仓储用户18
MOV-00013451,MAT-0045,WH-06,receipt,5738,22.0,production_order,REF-521975,2025-08-22T04:28:00+08:00,仓储用户26
MOV-00013452,MAT-0109,WH-03,receipt,5712,32.36,manual,REF-112824,2025-10-06T21:38:00+08:00,仓储用户01
MOV-00013453,MAT-0151,WH-04,transfer_in,367,135.38,purchase_order,REF-417903,2026-05-14T10:32:00+08:00,仓储用户23
MOV-00013454,MAT-0031,WH-02,transfer_out,-6154,568.88,purchase_order,REF-075748,2025-06-30T20:38:00+08:00,仓储用户18
MOV-00013455,MAT-0025,WH-04,issue,-3611,707.23,purchase_order,REF-065763,2025-09-04T21:40:00+08:00,仓储用户05
MOV-00013456,MAT-0023,WH-06,issue,-477,354.18,purchase_order,REF-729169,2025-07-26T10:43:00+08:00,仓储用户41
MOV-00013457,MAT-0119,WH-04,transfer_out,-5566,2.36,production_order,REF-055341,2025-12-21T07:06:00+08:00,仓储用户32
MOV-00013458,MAT-0005,WH-05,transfer_out,-5953,358.96,purchase_order,REF-680512,2026-05-01T22:43:00+08:00,仓储用户11
MOV-00013459,MAT-0061,WH-04,issue,-2160,308.6,production_order,REF-405823,2025-11-12T04:33:00+08:00,仓储用户16
MOV-00013460,MAT-0218,WH-06,receipt,2991,154.04,manual,REF-359200,2025-11-23T02:45:00+08:00,仓储用户28
MOV-00013461,MAT-0140,WH-03,receipt,1633,145.41,purchase_order,REF-868446,2026-03-07T22:47:00+08:00,仓储用户28
MOV-00013462,MAT-0171,WH-06,receipt,692,1091.83,purchase_order,REF-107242,2025-11-14T14:58:00+08:00,仓储用户22
MOV-00013463,MAT-0216,WH-06,receipt,2013,120.11,purchase_order,REF-392683,2025-11-07T08:57:00+08:00,仓储用户39
MOV-00013464,MAT-0195,WH-03,quality_hold,-7788,1.37,purchase_order,REF-094743,2025-11-08T13:34:00+08:00,仓储用户22
MOV-00013465,MAT-0021,WH-01,issue,-5877,11.07,purchase_order,REF-009368,2026-06-10T09:11:00+08:00,仓储用户34
MOV-00013466,MAT-0007,WH-02,quality_hold,-6937,1079.96,purchase_order,REF-226018,2026-04-08T15:39:00+08:00,仓储用户22
MOV-00013467,MAT-0103,WH-01,issue,-2075,621.11,sales_order,REF-031330,2025-12-29T00:12:00+08:00,仓储用户35
MOV-00013468,MAT-0079,WH-01,transfer_out,-5143,39.98,sales_order,REF-003121,2025-08-07T18:00:00+08:00,仓储用户08
MOV-00013469,MAT-0194,WH-04,receipt,1043,13.96,manual,REF-498842,2026-06-06T15:53:00+08:00,仓储用户37
MOV-00013470,MAT-0096,WH-01,adjustment,5545,248.33,manual,REF-368300,2025-07-06T16:21:00+08:00,仓储用户24
MOV-00013471,MAT-0191,WH-02,receipt,1064,307.48,purchase_order,REF-468697,2025-11-13T00:31:00+08:00,仓储用户13
MOV-00013472,MAT-0177,WH-01,issue,-4683,573.02,sales_order,REF-171315,2025-09-21T04:58:00+08:00,仓储用户31
MOV-00013473,MAT-0064,WH-04,issue,-7233,99.12,production_order,REF-159788,2025-12-20T19:58:00+08:00,仓储用户07
MOV-00013474,MAT-0091,WH-05,issue,-4533,65.05,production_order,REF-287865,2025-12-17T20:44:00+08:00,仓储用户03
MOV-00013475,MAT-0142,WH-01,issue,-7203,388.32,production_order,REF-898630,2026-05-12T18:50:00+08:00,仓储用户18
MOV-00013476,MAT-0220,WH-01,issue,-6231,263.26,production_order,REF-739886,2025-07-06T18:53:00+08:00,仓储用户43
MOV-00013477,MAT-0013,WH-02,receipt,5802,945.16,manual,REF-539517,2026-05-21T22:29:00+08:00,仓储用户01
MOV-00013478,MAT-0223,WH-02,receipt,990,512.87,production_order,REF-080807,2026-02-02T10:43:00+08:00,仓储用户09
MOV-00013479,MAT-0002,WH-01,transfer_in,1414,1108.39,purchase_order,REF-279577,2025-06-28T21:25:00+08:00,仓储用户01
MOV-00013480,MAT-0035,WH-03,issue,-6624,10.25,manual,REF-199270,2026-04-08T15:43:00+08:00,仓储用户26
MOV-00013481,MAT-0106,WH-01,receipt,4874,608.12,production_order,REF-597308,2026-03-21T21:25:00+08:00,仓储用户39
MOV-00013482,MAT-0199,WH-06,adjustment,5793,519.1,production_order,REF-824593,2026-05-14T05:32:00+08:00,仓储用户28
MOV-00013483,MAT-0144,WH-04,quality_hold,-1059,11.29,purchase_order,REF-796531,2026-01-23T03:43:00+08:00,仓储用户16
MOV-00013484,MAT-0044,WH-03,issue,-5411,14.35,purchase_order,REF-987608,2025-07-20T18:23:00+08:00,仓储用户40
MOV-00013485,MAT-0038,WH-02,adjustment,3578,500.81,purchase_order,REF-450521,2025-11-23T21:52:00+08:00,仓储用户22
MOV-00013486,MAT-0161,WH-01,issue,-3925,433.3,sales_order,REF-569100,2025-08-07T19:35:00+08:00,仓储用户08
MOV-00013487,MAT-0229,WH-03,receipt,1488,335.06,production_order,REF-984468,2026-03-26T02:20:00+08:00,仓储用户15
MOV-00013488,MAT-0160,WH-04,issue,-615,299.36,sales_order,REF-925330,2025-09-11T07:58:00+08:00,仓储用户43
MOV-00013489,MAT-0233,WH-02,issue,-1680,27.04,sales_order,REF-399991,2026-01-22T14:38:00+08:00,仓储用户28
MOV-00013490,MAT-0074,WH-06,issue,-1440,15.51,production_order,REF-747297,2026-03-22T21:52:00+08:00,仓储用户32
MOV-00013491,MAT-0145,WH-05,issue,-2322,89.41,purchase_order,REF-600606,2026-01-18T04:16:00+08:00,仓储用户42
MOV-00013492,MAT-0139,WH-05,issue,-1862,194.88,production_order,REF-886979,2026-02-02T10:26:00+08:00,仓储用户12
MOV-00013493,MAT-0237,WH-05,receipt,245,44.55,production_order,REF-568563,2026-05-25T18:33:00+08:00,仓储用户12
MOV-00013494,MAT-0135,WH-05,transfer_out,-3809,33.28,production_order,REF-561184,2026-05-10T13:21:00+08:00,仓储用户40
MOV-00013495,MAT-0228,WH-02,issue,-3423,7.86,manual,REF-492752,2025-11-13T16:40:00+08:00,仓储用户12
MOV-00013496,MAT-0228,WH-06,receipt,1644,7.86,manual,REF-220873,2026-01-29T17:26:00+08:00,仓储用户03
MOV-00013497,MAT-0226,WH-03,receipt,4419,280.22,production_order,REF-311565,2025-08-14T03:55:00+08:00,仓储用户23
MOV-00013498,MAT-0075,WH-05,issue,-4814,202.89,sales_order,REF-784461,2025-08-18T10:23:00+08:00,仓储用户33
MOV-00013499,MAT-0131,WH-01,issue,-2620,492.45,sales_order,REF-434270,2026-04-20T15:43:00+08:00,仓储用户35
MOV-00013500,MAT-0015,WH-06,issue,-7415,286.89,production_order,REF-207584,2025-11-27T19:48:00+08:00,仓储用户23
MOV-00013501,MAT-0007,WH-03,issue,-6862,1079.96,sales_order,REF-018413,2025-09-22T23:36:00+08:00,仓储用户33
MOV-00013502,MAT-0055,WH-01,transfer_in,406,487.14,sales_order,REF-139594,2026-02-21T01:09:00+08:00,仓储用户18
MOV-00013503,MAT-0175,WH-01,receipt,2033,464.71,sales_order,REF-439333,2025-07-17T19:00:00+08:00,仓储用户02
MOV-00013504,MAT-0098,WH-03,issue,-5363,86.69,manual,REF-447759,2026-03-12T06:52:00+08:00,仓储用户07
MOV-00013505,MAT-0205,WH-03,quality_hold,-6937,298.28,manual,REF-851804,2026-04-19T13:41:00+08:00,仓储用户37
MOV-00013506,MAT-0239,WH-01,issue,-4544,436.54,purchase_order,REF-209472,2025-10-15T16:50:00+08:00,仓储用户21
MOV-00013507,MAT-0004,WH-02,receipt,2313,351.05,manual,REF-421019,2025-11-02T09:14:00+08:00,仓储用户34
MOV-00013508,MAT-0144,WH-02,receipt,3017,11.29,production_order,REF-266596,2025-06-26T12:07:00+08:00,仓储用户13
MOV-00013509,MAT-0103,WH-05,receipt,4867,621.11,purchase_order,REF-726692,2026-04-03T17:25:00+08:00,仓储用户33
MOV-00013510,MAT-0175,WH-01,issue,-5798,464.71,production_order,REF-297282,2026-05-05T15:31:00+08:00,仓储用户15
MOV-00013511,MAT-0172,WH-02,receipt,4284,561.85,purchase_order,REF-048922,2025-10-10T21:35:00+08:00,仓储用户18
MOV-00013512,MAT-0174,WH-04,transfer_in,593,4.39,manual,REF-668378,2026-01-06T19:25:00+08:00,仓储用户30
MOV-00013513,MAT-0088,WH-02,issue,-483,447.49,production_order,REF-841105,2026-02-18T02:30:00+08:00,仓储用户20
MOV-00013514,MAT-0108,WH-02,transfer_in,7432,248.6,manual,REF-122276,2026-06-09T19:07:00+08:00,仓储用户14
MOV-00013515,MAT-0075,WH-06,issue,-7784,202.89,sales_order,REF-482229,2025-12-24T18:45:00+08:00,仓储用户33
MOV-00013516,MAT-0031,WH-02,adjustment,5754,568.88,production_order,REF-546843,2025-10-04T02:21:00+08:00,仓储用户43
MOV-00013517,MAT-0178,WH-01,quality_hold,-5021,349.25,manual,REF-341312,2026-05-15T19:01:00+08:00,仓储用户09
MOV-00013518,MAT-0059,WH-05,adjustment,6790,744.15,manual,REF-205074,2026-05-31T09:24:00+08:00,仓储用户37
MOV-00013519,MAT-0225,WH-03,receipt,1283,664.28,sales_order,REF-823624,2025-09-03T07:40:00+08:00,仓储用户01
MOV-00013520,MAT-0081,WH-04,receipt,7106,523.81,production_order,REF-515262,2026-05-19T15:30:00+08:00,仓储用户17
MOV-00013521,MAT-0076,WH-01,transfer_in,5111,248.81,production_order,REF-848669,2026-01-16T05:12:00+08:00,仓储用户31
MOV-00013522,MAT-0027,WH-06,receipt,3132,617.83,sales_order,REF-394062,2025-06-23T08:36:00+08:00,仓储用户21
MOV-00013523,MAT-0173,WH-02,receipt,1433,777.01,manual,REF-882506,2025-12-15T05:22:00+08:00,仓储用户13
MOV-00013524,MAT-0172,WH-05,transfer_in,2561,561.85,manual,REF-508190,2025-09-18T17:35:00+08:00,仓储用户44
MOV-00013525,MAT-0008,WH-04,issue,-2294,357.22,sales_order,REF-240050,2026-05-14T04:17:00+08:00,仓储用户12
MOV-00013526,MAT-0171,WH-05,issue,-5742,1091.83,purchase_order,REF-205325,2026-05-01T15:18:00+08:00,仓储用户44
MOV-00013527,MAT-0123,WH-01,transfer_out,-838,125.96,production_order,REF-000917,2025-07-05T06:28:00+08:00,仓储用户02
MOV-00013528,MAT-0031,WH-01,transfer_out,-7219,568.88,purchase_order,REF-860759,2025-07-13T14:18:00+08:00,仓储用户30
MOV-00013529,MAT-0099,WH-05,issue,-5901,40.49,production_order,REF-384568,2025-08-23T03:56:00+08:00,仓储用户42
MOV-00013530,MAT-0038,WH-05,issue,-2684,500.81,manual,REF-739038,2025-11-05T06:29:00+08:00,仓储用户06
MOV-00013531,MAT-0025,WH-03,receipt,5481,707.23,manual,REF-178793,2025-06-18T14:33:00+08:00,仓储用户03
MOV-00013532,MAT-0043,WH-03,receipt,1613,270.5,sales_order,REF-149004,2025-12-05T04:18:00+08:00,仓储用户04
MOV-00013533,MAT-0109,WH-06,issue,-7570,32.36,purchase_order,REF-629173,2025-11-16T03:01:00+08:00,仓储用户08
MOV-00013534,MAT-0204,WH-02,receipt,6145,185.62,sales_order,REF-903794,2025-10-29T16:41:00+08:00,仓储用户05
MOV-00013535,MAT-0178,WH-01,quality_hold,-6951,349.25,sales_order,REF-502719,2025-06-22T02:05:00+08:00,仓储用户01
MOV-00013536,MAT-0237,WH-01,issue,-2988,44.55,production_order,REF-027704,2025-09-18T12:32:00+08:00,仓储用户32
MOV-00013537,MAT-0174,WH-06,adjustment,7619,4.39,sales_order,REF-557707,2026-03-15T12:50:00+08:00,仓储用户30
MOV-00013538,MAT-0147,WH-05,transfer_in,2591,515.21,production_order,REF-746589,2025-11-17T11:30:00+08:00,仓储用户09
MOV-00013539,MAT-0120,WH-03,transfer_in,2548,15.17,production_order,REF-867275,2026-06-14T18:11:00+08:00,仓储用户12
MOV-00013540,MAT-0191,WH-01,issue,-4193,307.48,production_order,REF-497209,2025-09-07T02:35:00+08:00,仓储用户30
MOV-00013541,MAT-0237,WH-01,issue,-7481,44.55,purchase_order,REF-215857,2026-01-06T15:29:00+08:00,仓储用户30
MOV-00013542,MAT-0091,WH-05,receipt,65,65.05,purchase_order,REF-898320,2025-09-13T12:05:00+08:00,仓储用户39
MOV-00013543,MAT-0044,WH-05,issue,-6748,14.35,production_order,REF-061067,2026-03-12T05:50:00+08:00,仓储用户27
MOV-00013544,MAT-0230,WH-03,receipt,1716,890.27,purchase_order,REF-262208,2025-11-23T17:47:00+08:00,仓储用户06
MOV-00013545,MAT-0195,WH-01,receipt,5780,1.37,production_order,REF-213746,2026-01-10T09:17:00+08:00,仓储用户13
MOV-00013546,MAT-0028,WH-05,adjustment,5832,1031.79,purchase_order,REF-629838,2025-10-18T10:52:00+08:00,仓储用户35
MOV-00013547,MAT-0056,WH-04,receipt,1130,296.98,purchase_order,REF-903770,2025-10-01T20:28:00+08:00,仓储用户31
MOV-00013548,MAT-0222,WH-03,issue,-4338,491.59,purchase_order,REF-211744,2026-03-23T06:36:00+08:00,仓储用户03
MOV-00013549,MAT-0186,WH-01,adjustment,6564,390.93,production_order,REF-942098,2025-07-15T13:18:00+08:00,仓储用户32
MOV-00013550,MAT-0177,WH-02,issue,-7808,573.02,purchase_order,REF-865105,2025-10-10T00:41:00+08:00,仓储用户44
MOV-00013551,MAT-0196,WH-01,adjustment,7764,71.07,purchase_order,REF-800513,2025-09-08T04:18:00+08:00,仓储用户04
MOV-00013552,MAT-0130,WH-02,issue,-2764,507.15,sales_order,REF-670798,2026-01-01T21:51:00+08:00,仓储用户13
MOV-00013553,MAT-0038,WH-03,issue,-1402,500.81,purchase_order,REF-100531,2025-08-15T06:17:00+08:00,仓储用户44
MOV-00013554,MAT-0134,WH-06,issue,-6709,209.34,manual,REF-634237,2025-10-17T12:54:00+08:00,仓储用户34
MOV-00013555,MAT-0008,WH-06,issue,-959,357.22,manual,REF-022779,2025-10-29T06:51:00+08:00,仓储用户28
MOV-00013556,MAT-0153,WH-03,transfer_out,-2622,308.49,purchase_order,REF-786700,2025-07-19T06:47:00+08:00,仓储用户31
MOV-00013557,MAT-0071,WH-05,transfer_out,-1991,26.19,production_order,REF-320994,2026-06-05T22:48:00+08:00,仓储用户03
MOV-00013558,MAT-0210,WH-06,receipt,6660,61.61,production_order,REF-216652,2025-07-13T13:58:00+08:00,仓储用户04
MOV-00013559,MAT-0073,WH-03,issue,-3853,20.7,sales_order,REF-743755,2025-06-16T20:28:00+08:00,仓储用户22
MOV-00013560,MAT-0149,WH-01,issue,-6967,175.18,purchase_order,REF-038819,2025-10-30T16:18:00+08:00,仓储用户40
MOV-00013561,MAT-0035,WH-04,issue,-6302,10.25,sales_order,REF-471818,2026-02-12T15:22:00+08:00,仓储用户35
MOV-00013562,MAT-0063,WH-01,transfer_out,-5498,94.79,sales_order,REF-141661,2025-12-13T23:26:00+08:00,仓储用户43
MOV-00013563,MAT-0084,WH-06,receipt,6381,365.75,manual,REF-686775,2025-12-10T14:21:00+08:00,仓储用户31
MOV-00013564,MAT-0075,WH-04,receipt,912,202.89,sales_order,REF-326005,2026-01-10T02:33:00+08:00,仓储用户07
MOV-00013565,MAT-0016,WH-02,transfer_in,3624,215.07,manual,REF-474945,2026-01-19T19:13:00+08:00,仓储用户26
MOV-00013566,MAT-0158,WH-03,issue,-6965,36.67,sales_order,REF-763929,2025-11-14T06:21:00+08:00,仓储用户04
MOV-00013567,MAT-0014,WH-06,transfer_out,-7543,252.49,manual,REF-905563,2026-03-27T18:44:00+08:00,仓储用户29
MOV-00013568,MAT-0029,WH-06,transfer_out,-79,386.6,production_order,REF-779847,2025-12-18T12:16:00+08:00,仓储用户04
MOV-00013569,MAT-0096,WH-02,issue,-6814,248.33,sales_order,REF-294079,2026-06-14T19:24:00+08:00,仓储用户30
MOV-00013570,MAT-0184,WH-04,issue,-2562,259.45,manual,REF-704001,2025-07-19T21:29:00+08:00,仓储用户40
MOV-00013571,MAT-0123,WH-01,transfer_out,-3244,125.96,sales_order,REF-985053,2026-05-18T13:51:00+08:00,仓储用户32
MOV-00013572,MAT-0067,WH-01,issue,-375,57.07,purchase_order,REF-555673,2025-07-14T23:44:00+08:00,仓储用户25
MOV-00013573,MAT-0120,WH-01,issue,-3862,15.17,purchase_order,REF-802318,2026-06-01T04:23:00+08:00,仓储用户06
MOV-00013574,MAT-0079,WH-01,adjustment,5415,39.98,purchase_order,REF-277987,2025-08-26T11:01:00+08:00,仓储用户40
MOV-00013575,MAT-0014,WH-03,adjustment,5285,252.49,production_order,REF-638039,2025-08-27T22:13:00+08:00,仓储用户27
MOV-00013576,MAT-0146,WH-01,transfer_out,-2981,506.1,purchase_order,REF-971229,2025-10-07T02:07:00+08:00,仓储用户11
MOV-00013577,MAT-0155,WH-04,receipt,879,101.07,purchase_order,REF-751425,2026-03-07T11:54:00+08:00,仓储用户25
MOV-00013578,MAT-0146,WH-04,receipt,5846,506.1,purchase_order,REF-191273,2025-10-09T12:48:00+08:00,仓储用户18
MOV-00013579,MAT-0038,WH-05,transfer_out,-812,500.81,sales_order,REF-330763,2025-10-09T09:02:00+08:00,仓储用户03
MOV-00013580,MAT-0071,WH-03,transfer_in,85,26.19,manual,REF-083356,2025-10-27T01:43:00+08:00,仓储用户18
MOV-00013581,MAT-0198,WH-04,transfer_in,3588,17.52,sales_order,REF-487802,2025-11-24T05:44:00+08:00,仓储用户10
MOV-00013582,MAT-0136,WH-02,quality_hold,-3889,690.84,sales_order,REF-157228,2026-01-21T08:10:00+08:00,仓储用户18
MOV-00013583,MAT-0087,WH-05,issue,-6925,36.24,purchase_order,REF-805594,2026-03-03T18:27:00+08:00,仓储用户44
MOV-00013584,MAT-0092,WH-02,issue,-3248,152.17,sales_order,REF-814209,2025-12-17T16:10:00+08:00,仓储用户43
MOV-00013585,MAT-0167,WH-03,issue,-6044,86.62,sales_order,REF-347412,2025-11-08T19:03:00+08:00,仓储用户19
MOV-00013586,MAT-0131,WH-01,transfer_out,-3088,492.45,sales_order,REF-693304,2026-03-25T03:07:00+08:00,仓储用户27
MOV-00013587,MAT-0088,WH-02,issue,-415,447.49,production_order,REF-586059,2025-12-18T04:42:00+08:00,仓储用户14
MOV-00013588,MAT-0097,WH-06,transfer_in,1278,767.52,manual,REF-950704,2025-09-02T23:14:00+08:00,仓储用户16
MOV-00013589,MAT-0122,WH-04,adjustment,6719,77.46,production_order,REF-268515,2025-07-24T23:16:00+08:00,仓储用户11
