snapshot_id,snapshot_date,material_id,warehouse_id,on_hand_qty,available_qty,allocated_qty,in_transit_qty,safety_stock_qty,inventory_value
SNP-20260531-0036-01,2026-05-31,MAT-0036,WH-01,563,553,10,510,559,53772.13
SNP-20260531-0036-02,2026-05-31,MAT-0036,WH-02,1223,1020,203,216,559,116808.73
SNP-20260531-0036-03,2026-05-31,MAT-0036,WH-03,1282,1195,87,276,559,122443.82
SNP-20260531-0036-04,2026-05-31,MAT-0036,WH-04,711,701,10,430,559,67907.61
SNP-20260531-0036-05,2026-05-31,MAT-0036,WH-05,906,557,349,16,559,86532.06
SNP-20260531-0036-06,2026-05-31,MAT-0036,WH-06,883,618,265,339,559,84335.33
SNP-20260531-0037-01,2026-05-31,MAT-0037,WH-01,1055,764,291,210,582,596359.85
SNP-20260531-0037-02,2026-05-31,MAT-0037,WH-02,424,315,109,725,582,239674.48
SNP-20260531-0037-03,2026-05-31,MAT-0037,WH-03,946,856,90,98,582,534745.42
SNP-20260531-0037-04,2026-05-31,MAT-0037,WH-04,647,514,133,194,582,365729.69
SNP-20260531-0037-05,2026-05-31,MAT-0037,WH-05,921,739,182,227,582,520613.67
SNP-20260531-0037-06,2026-05-31,MAT-0037,WH-06,1172,1145,27,383,582,662496.44
SNP-20260531-0038-01,2026-05-31,MAT-0038,WH-01,1466,1290,176,661,1098,734187.46
SNP-20260531-0038-02,2026-05-31,MAT-0038,WH-02,358,283,75,1132,1098,179289.98
SNP-20260531-0038-03,2026-05-31,MAT-0038,WH-03,1682,1552,130,643,1098,842362.42
SNP-20260531-0038-04,2026-05-31,MAT-0038,WH-04,264,190,74,47,1098,132213.84
SNP-20260531-0038-05,2026-05-31,MAT-0038,WH-05,1243,1040,203,1221,1098,622506.83
SNP-20260531-0038-06,2026-05-31,MAT-0038,WH-06,2426,2349,77,542,1098,1214965.06
SNP-20260531-0039-01,2026-05-31,MAT-0039,WH-01,671,580,91,113,382,613475.17
SNP-20260531-0039-02,2026-05-31,MAT-0039,WH-02,816,794,22,165,382,746044.32
SNP-20260531-0039-03,2026-05-31,MAT-0039,WH-03,507,403,104,267,382,463534.89
SNP-20260531-0039-04,2026-05-31,MAT-0039,WH-04,934,722,212,46,382,853928.18
SNP-20260531-0039-05,2026-05-31,MAT-0039,WH-05,551,434,117,123,382,503762.77
SNP-20260531-0039-06,2026-05-31,MAT-0039,WH-06,647,536,111,251,382,591532.69
SNP-20260531-0040-01,2026-05-31,MAT-0040,WH-01,299,279,20,156,340,7014.54
SNP-20260531-0040-02,2026-05-31,MAT-0040,WH-02,308,304,4,354,340,7225.68
SNP-20260531-0040-03,2026-05-31,MAT-0040,WH-03,731,605,126,275,340,17149.26
SNP-20260531-0040-04,2026-05-31,MAT-0040,WH-04,373,291,82,163,340,8750.58
SNP-20260531-0040-05,2026-05-31,MAT-0040,WH-05,670,514,156,323,340,15718.2
SNP-20260531-0040-06,2026-05-31,MAT-0040,WH-06,96,88,8,310,340,2252.16
SNP-20260531-0041-01,2026-05-31,MAT-0041,WH-01,412,302,110,278,397,142597.32
SNP-20260531-0041-02,2026-05-31,MAT-0041,WH-02,887,845,42,299,397,306999.57
SNP-20260531-0041-03,2026-05-31,MAT-0041,WH-03,508,301,207,135,397,175823.88
SNP-20260531-0041-04,2026-05-31,MAT-0041,WH-04,570,448,122,277,397,197282.7
SNP-20260531-0041-05,2026-05-31,MAT-0041,WH-05,672,492,180,422,397,232585.92
SNP-20260531-0041-06,2026-05-31,MAT-0041,WH-06,100,61,39,292,397,34611.0
SNP-20260531-0042-01,2026-05-31,MAT-0042,WH-01,7406,6574,832,1386,4041,3311444.78
SNP-20260531-0042-02,2026-05-31,MAT-0042,WH-02,6666,5897,769,762,4041,2980568.58
SNP-20260531-0042-03,2026-05-31,MAT-0042,WH-03,2387,1815,572,3506,4041,1067299.31
SNP-20260531-0042-04,2026-05-31,MAT-0042,WH-04,8059,6233,1826,801,4041,3603420.67
SNP-20260531-0042-05,2026-05-31,MAT-0042,WH-05,5412,4623,789,216,4041,2419867.56
SNP-20260531-0042-06,2026-05-31,MAT-0042,WH-06,8077,5419,2658,3161,4041,3611469.01
SNP-20260531-0043-01,2026-05-31,MAT-0043,WH-01,381,354,27,302,253,103060.5
SNP-20260531-0043-02,2026-05-31,MAT-0043,WH-02,314,297,17,225,253,84937.0
SNP-20260531-0043-03,2026-05-31,MAT-0043,WH-03,322,225,97,34,253,87101.0
SNP-20260531-0043-04,2026-05-31,MAT-0043,WH-04,259,219,40,265,253,70059.5
SNP-20260531-0043-05,2026-05-31,MAT-0043,WH-05,317,290,27,177,253,85748.5
SNP-20260531-0043-06,2026-05-31,MAT-0043,WH-06,336,327,9,16,253,90888.0
SNP-20260531-0044-01,2026-05-31,MAT-0044,WH-01,291,239,52,247,340,4175.85
SNP-20260531-0044-02,2026-05-31,MAT-0044,WH-02,250,208,42,372,340,3587.5
SNP-20260531-0044-03,2026-05-31,MAT-0044,WH-03,700,612,88,2,340,10045.0
SNP-20260531-0044-04,2026-05-31,MAT-0044,WH-04,465,352,113,185,340,6672.75
SNP-20260531-0044-05,2026-05-31,MAT-0044,WH-05,341,308,33,19,340,4893.35
SNP-20260531-0044-06,2026-05-31,MAT-0044,WH-06,795,774,21,158,340,11408.25
SNP-20260531-0045-01,2026-05-31,MAT-0045,WH-01,201,172,29,175,168,4422.0
SNP-20260531-0045-02,2026-05-31,MAT-0045,WH-02,89,79,10,113,168,1958.0
SNP-20260531-0045-03,2026-05-31,MAT-0045,WH-03,58,46,12,71,168,1276.0
SNP-20260531-0045-04,2026-05-31,MAT-0045,WH-04,81,63,18,145,168,1782.0
SNP-20260531-0045-05,2026-05-31,MAT-0045,WH-05,105,97,8,26,168,2310.0
SNP-20260531-0045-06,2026-05-31,MAT-0045,WH-06,258,252,6,207,168,5676.0
SNP-20260531-0046-01,2026-05-31,MAT-0046,WH-01,2174,1766,408,94,1381,2348398.28
SNP-20260531-0046-02,2026-05-31,MAT-0046,WH-02,2094,1769,325,81,1381,2261980.68
SNP-20260531-0046-03,2026-05-31,MAT-0046,WH-03,3175,2471,704,501,1381,3429698.5
SNP-20260531-0046-04,2026-05-31,MAT-0046,WH-04,1795,1288,507,1838,1381,1938994.9
SNP-20260531-0046-05,2026-05-31,MAT-0046,WH-05,1119,976,143,1124,1381,1208766.18
SNP-20260531-0046-06,2026-05-31,MAT-0046,WH-06,1212,637,575,367,1381,1309226.64
SNP-20260531-0047-01,2026-05-31,MAT-0047,WH-01,792,735,57,20,826,327444.48
SNP-20260531-0047-02,2026-05-31,MAT-0047,WH-02,1073,743,330,517,826,443621.12
SNP-20260531-0047-03,2026-05-31,MAT-0047,WH-03,568,507,61,497,826,234833.92
SNP-20260531-0047-04,2026-05-31,MAT-0047,WH-04,563,534,29,198,826,232766.72
SNP-20260531-0047-05,2026-05-31,MAT-0047,WH-05,1816,1368,448,407,826,750807.04
SNP-20260531-0047-06,2026-05-31,MAT-0047,WH-06,1068,684,384,562,826,441553.92
SNP-20260531-0048-01,2026-05-31,MAT-0048,WH-01,920,723,197,186,545,14536.0
SNP-20260531-0048-02,2026-05-31,MAT-0048,WH-02,1271,1046,225,331,545,20081.8
SNP-20260531-0048-03,2026-05-31,MAT-0048,WH-03,1146,830,316,308,545,18106.8
SNP-20260531-0048-04,2026-05-31,MAT-0048,WH-04,1141,946,195,455,545,18027.8
SNP-20260531-0048-05,2026-05-31,MAT-0048,WH-05,1304,1022,282,466,545,20603.2
SNP-20260531-0048-06,2026-05-31,MAT-0048,WH-06,793,659,134,515,545,12529.4
SNP-20260531-0049-01,2026-05-31,MAT-0049,WH-01,1132,1025,107,159,546,4278.96
SNP-20260531-0049-02,2026-05-31,MAT-0049,WH-02,793,708,85,416,546,2997.54
SNP-20260531-0049-03,2026-05-31,MAT-0049,WH-03,319,272,47,479,546,1205.82
SNP-20260531-0049-04,2026-05-31,MAT-0049,WH-04,417,257,160,635,546,1576.26
SNP-20260531-0049-05,2026-05-31,MAT-0049,WH-05,114,76,38,767,546,430.92
SNP-20260531-0049-06,2026-05-31,MAT-0049,WH-06,779,776,3,344,546,2944.62
SNP-20260531-0050-01,2026-05-31,MAT-0050,WH-01,1921,1572,349,923,2543,1151581.87
SNP-20260531-0050-02,2026-05-31,MAT-0050,WH-02,2878,2216,662,614,2543,1725274.66
SNP-20260531-0050-03,2026-05-31,MAT-0050,WH-03,988,760,228,1315,2543,592276.36
SNP-20260531-0050-04,2026-05-31,MAT-0050,WH-04,1579,1531,48,2909,2543,946563.13
SNP-20260531-0050-05,2026-05-31,MAT-0050,WH-05,4342,2992,1350,3363,2543,2602898.74
SNP-20260531-0050-06,2026-05-31,MAT-0050,WH-06,3727,3715,12,2754,2543,2234224.69
SNP-20260531-0051-01,2026-05-31,MAT-0051,WH-01,704,596,108,344,370,31736.32
SNP-20260531-0051-02,2026-05-31,MAT-0051,WH-02,97,63,34,236,370,4372.76
SNP-20260531-0051-03,2026-05-31,MAT-0051,WH-03,457,419,38,209,370,20601.56
SNP-20260531-0051-04,2026-05-31,MAT-0051,WH-04,570,409,161,254,370,25695.6
SNP-20260531-0051-05,2026-05-31,MAT-0051,WH-05,459,301,158,320,370,20691.72
SNP-20260531-0051-06,2026-05-31,MAT-0051,WH-06,259,199,60,175,370,11675.72
SNP-20260531-0052-01,2026-05-31,MAT-0052,WH-01,419,394,25,679,685,33859.39
SNP-20260531-0052-02,2026-05-31,MAT-0052,WH-02,1549,1335,214,144,685,125174.69
SNP-20260531-0052-03,2026-05-31,MAT-0052,WH-03,292,207,85,240,685,23596.52
SNP-20260531-0052-04,2026-05-31,MAT-0052,WH-04,1099,903,196,485,685,88810.19
SNP-20260531-0052-05,2026-05-31,MAT-0052,WH-05,404,281,123,751,685,32647.24
SNP-20260531-0052-06,2026-05-31,MAT-0052,WH-06,1180,958,222,90,685,95355.8
SNP-20260531-0053-01,2026-05-31,MAT-0053,WH-01,507,384,123,136,296,14292.33
SNP-20260531-0053-02,2026-05-31,MAT-0053,WH-02,652,484,168,124,296,18379.88
SNP-20260531-0053-03,2026-05-31,MAT-0053,WH-03,444,419,25,265,296,12516.36
SNP-20260531-0053-04,2026-05-31,MAT-0053,WH-04,78,59,19,166,296,2198.82
SNP-20260531-0053-05,2026-05-31,MAT-0053,WH-05,490,366,124,420,296,13813.1
SNP-20260531-0053-06,2026-05-31,MAT-0053,WH-06,490,413,77,54,296,13813.1
SNP-20260531-0054-01,2026-05-31,MAT-0054,WH-01,200,159,41,74,111,131618.0
SNP-20260531-0054-02,2026-05-31,MAT-0054,WH-02,174,119,55,126,111,114507.66
SNP-20260531-0054-03,2026-05-31,MAT-0054,WH-03,113,81,32,59,111,74364.17
SNP-20260531-0054-04,2026-05-31,MAT-0054,WH-04,73,72,1,17,111,48040.57
SNP-20260531-0054-05,2026-05-31,MAT-0054,WH-05,200,175,25,104,111,131618.0
SNP-20260531-0054-06,2026-05-31,MAT-0054,WH-06,125,125,0,97,111,82261.25
SNP-20260531-0055-01,2026-05-31,MAT-0055,WH-01,289,215,74,652,567,140783.46
SNP-20260531-0055-02,2026-05-31,MAT-0055,WH-02,151,135,16,620,567,73558.14
SNP-20260531-0055-03,2026-05-31,MAT-0055,WH-03,354,266,88,107,567,172447.56
SNP-20260531-0055-04,2026-05-31,MAT-0055,WH-04,324,282,42,400,567,157833.36
SNP-20260531-0055-05,2026-05-31,MAT-0055,WH-05,1393,1112,281,209,567,678586.02
SNP-20260531-0055-06,2026-05-31,MAT-0055,WH-06,1127,809,318,81,567,549006.78
SNP-20260531-0056-01,2026-05-31,MAT-0056,WH-01,684,614,70,161,1296,203134.32
SNP-20260531-0056-02,2026-05-31,MAT-0056,WH-02,314,302,12,739,1296,93251.72
SNP-20260531-0056-03,2026-05-31,MAT-0056,WH-03,940,751,189,705,1296,279161.2
SNP-20260531-0056-04,2026-05-31,MAT-0056,WH-04,2219,1712,507,221,1296,658998.62
SNP-20260531-0056-05,2026-05-31,MAT-0056,WH-05,433,369,64,136,1296,128592.34
SNP-20260531-0056-06,2026-05-31,MAT-0056,WH-06,1817,1284,533,130,1296,539612.66
SNP-20260531-0057-01,2026-05-31,MAT-0057,WH-01,322,273,49,572,1246,44281.44
SNP-20260531-0057-02,2026-05-31,MAT-0057,WH-02,1237,1043,194,579,1246,170112.24
SNP-20260531-0057-03,2026-05-31,MAT-0057,WH-03,2453,2184,269,737,1246,337336.56
SNP-20260531-0057-04,2026-05-31,MAT-0057,WH-04,1107,737,370,709,1246,152234.64
SNP-20260531-0057-05,2026-05-31,MAT-0057,WH-05,2968,2226,742,1467,1246,408159.36
SNP-20260531-0057-06,2026-05-31,MAT-0057,WH-06,1877,1107,770,141,1246,258125.04
SNP-20260531-0058-01,2026-05-31,MAT-0058,WH-01,615,551,64,699,1264,298471.8
SNP-20260531-0058-02,2026-05-31,MAT-0058,WH-02,619,610,9,718,1264,300413.08
SNP-20260531-0058-03,2026-05-31,MAT-0058,WH-03,1351,1183,168,1562,1264,655667.32
SNP-20260531-0058-04,2026-05-31,MAT-0058,WH-04,2648,1730,918,1550,1264,1285127.36
SNP-20260531-0058-05,2026-05-31,MAT-0058,WH-05,2374,2123,251,757,1264,1152149.68
SNP-20260531-0058-06,2026-05-31,MAT-0058,WH-06,2209,1807,402,1022,1264,1072071.88
SNP-20260531-0059-01,2026-05-31,MAT-0059,WH-01,3856,2818,1038,1600,2324,2869442.4
SNP-20260531-0059-02,2026-05-31,MAT-0059,WH-02,3089,2683,406,921,2324,2298679.35
SNP-20260531-0059-03,2026-05-31,MAT-0059,WH-03,4406,2859,1547,2534,2324,3278724.9
SNP-20260531-0059-04,2026-05-31,MAT-0059,WH-04,1638,1283,355,2229,2324,1218917.7
SNP-20260531-0059-05,2026-05-31,MAT-0059,WH-05,4366,3419,947,496,2324,3248958.9
SNP-20260531-0059-06,2026-05-31,MAT-0059,WH-06,5470,4793,677,38,2324,4070500.5
SNP-20260531-0060-01,2026-05-31,MAT-0060,WH-01,2035,1862,173,1450,1096,979954.25
SNP-20260531-0060-02,2026-05-31,MAT-0060,WH-02,1690,1648,42,293,1096,813819.5
SNP-20260531-0060-03,2026-05-31,MAT-0060,WH-03,960,815,145,1370,1096,462288.0
SNP-20260531-0060-04,2026-05-31,MAT-0060,WH-04,2234,2229,5,186,1096,1075782.7
SNP-20260531-0060-05,2026-05-31,MAT-0060,WH-05,2681,2307,374,208,1096,1291035.55
SNP-20260531-0060-06,2026-05-31,MAT-0060,WH-06,1043,814,229,946,1096,502256.65
SNP-20260531-0061-01,2026-05-31,MAT-0061,WH-01,1058,1003,55,509,528,326498.8
SNP-20260531-0061-02,2026-05-31,MAT-0061,WH-02,187,156,31,284,528,57708.2
SNP-20260531-0061-03,2026-05-31,MAT-0061,WH-03,684,625,59,226,528,211082.4
SNP-20260531-0061-04,2026-05-31,MAT-0061,WH-04,944,928,16,250,528,291318.4
SNP-20260531-0061-05,2026-05-31,MAT-0061,WH-05,1315,1146,169,616,528,405809.0
SNP-20260531-0061-06,2026-05-31,MAT-0061,WH-06,384,318,66,684,528,118502.4
SNP-20260531-0062-01,2026-05-31,MAT-0062,WH-01,130,122,8,59,79,118602.9
SNP-20260531-0062-02,2026-05-31,MAT-0062,WH-02,58,46,12,49,79,52915.14
SNP-20260531-0062-03,2026-05-31,MAT-0062,WH-03,191,146,45,79,79,174255.03
SNP-20260531-0062-04,2026-05-31,MAT-0062,WH-04,93,61,32,31,79,84846.69
SNP-20260531-0062-05,2026-05-31,MAT-0062,WH-05,151,110,41,29,79,137761.83
SNP-20260531-0062-06,2026-05-31,MAT-0062,WH-06,150,119,31,21,79,136849.5
SNP-20260531-0063-01,2026-05-31,MAT-0063,WH-01,660,610,50,81,961,62561.4
SNP-20260531-0063-02,2026-05-31,MAT-0063,WH-02,771,703,68,205,961,73083.09
SNP-20260531-0063-03,2026-05-31,MAT-0063,WH-03,1066,933,133,205,961,101046.14
SNP-20260531-0063-04,2026-05-31,MAT-0063,WH-04,677,613,64,346,961,64172.83
SNP-20260531-0063-05,2026-05-31,MAT-0063,WH-05,1840,1431,409,515,961,174413.6
SNP-20260531-0063-06,2026-05-31,MAT-0063,WH-06,1722,1652,70,279,961,163228.38
SNP-20260531-0064-01,2026-05-31,MAT-0064,WH-01,502,337,165,263,672,49758.24
SNP-20260531-0064-02,2026-05-31,MAT-0064,WH-02,1399,1218,181,665,672,138668.88
SNP-20260531-0064-03,2026-05-31,MAT-0064,WH-03,275,229,46,324,672,27258.0
SNP-20260531-0064-04,2026-05-31,MAT-0064,WH-04,267,205,62,170,672,26465.04
SNP-20260531-0064-05,2026-05-31,MAT-0064,WH-05,282,164,118,493,672,27951.84
SNP-20260531-0064-06,2026-05-31,MAT-0064,WH-06,890,580,310,113,672,88216.8
SNP-20260531-0065-01,2026-05-31,MAT-0065,WH-01,347,256,91,183,342,126904.84
SNP-20260531-0065-02,2026-05-31,MAT-0065,WH-02,472,397,75,419,342,172619.84
SNP-20260531-0065-03,2026-05-31,MAT-0065,WH-03,447,387,60,205,342,163476.84
SNP-20260531-0065-04,2026-05-31,MAT-0065,WH-04,524,522,2,341,342,191637.28
SNP-20260531-0065-05,2026-05-31,MAT-0065,WH-05,364,349,15,188,342,133122.08
SNP-20260531-0065-06,2026-05-31,MAT-0065,WH-06,529,453,76,5,342,193465.88
SNP-20260531-0066-01,2026-05-31,MAT-0066,WH-01,2916,2696,220,451,1035,450667.8
SNP-20260531-0066-02,2026-05-31,MAT-0066,WH-02,1421,1293,128,1046,1035,219615.55
SNP-20260531-0066-03,2026-05-31,MAT-0066,WH-03,2003,1645,358,1345,1035,309563.65
SNP-20260531-0066-04,2026-05-31,MAT-0066,WH-04,687,438,249,615,1035,106175.85
SNP-20260531-0066-05,2026-05-31,MAT-0066,WH-05,1183,779,404,645,1035,182832.65
SNP-20260531-0066-06,2026-05-31,MAT-0066,WH-06,1357,1199,158,742,1035,209724.35
SNP-20260531-0067-01,2026-05-31,MAT-0067,WH-01,1413,1373,40,715,901,80639.91
SNP-20260531-0067-02,2026-05-31,MAT-0067,WH-02,1823,1221,602,568,901,104038.61
SNP-20260531-0067-03,2026-05-31,MAT-0067,WH-03,1196,1125,71,948,901,68255.72
SNP-20260531-0067-04,2026-05-31,MAT-0067,WH-04,1012,794,218,299,901,57754.84
SNP-20260531-0067-05,2026-05-31,MAT-0067,WH-05,2330,2008,322,979,901,132973.1
SNP-20260531-0067-06,2026-05-31,MAT-0067,WH-06,1921,1314,607,421,901,109631.47
SNP-20260531-0068-01,2026-05-31,MAT-0068,WH-01,1396,1316,80,607,829,153825.24
SNP-20260531-0068-02,2026-05-31,MAT-0068,WH-02,192,149,43,824,829,21156.48
SNP-20260531-0068-03,2026-05-31,MAT-0068,WH-03,1265,1157,108,600,829,139390.35
SNP-20260531-0068-04,2026-05-31,MAT-0068,WH-04,1285,1045,240,116,829,141594.15
SNP-20260531-0068-05,2026-05-31,MAT-0068,WH-05,1820,1221,599,978,829,200545.8
SNP-20260531-0068-06,2026-05-31,MAT-0068,WH-06,985,959,26,383,829,108537.15
SNP-20260531-0069-01,2026-05-31,MAT-0069,WH-01,87,66,21,39,80,39413.61
SNP-20260531-0069-02,2026-05-31,MAT-0069,WH-02,110,110,0,47,80,49833.3
SNP-20260531-0069-03,2026-05-31,MAT-0069,WH-03,124,116,8,68,80,56175.72
SNP-20260531-0069-04,2026-05-31,MAT-0069,WH-04,114,85,29,51,80,51645.42
SNP-20260531-0069-05,2026-05-31,MAT-0069,WH-05,177,169,8,76,80,80186.31
SNP-20260531-0069-06,2026-05-31,MAT-0069,WH-06,156,153,3,91,80,70672.68
SNP-20260531-0070-01,2026-05-31,MAT-0070,WH-01,983,749,234,258,692,118874.19
SNP-20260531-0070-02,2026-05-31,MAT-0070,WH-02,616,555,61,476,692,74492.88
SNP-20260531-0070-03,2026-05-31,MAT-0070,WH-03,1143,845,298,641,692,138222.99
SNP-20260531-0070-04,2026-05-31,MAT-0070,WH-04,775,705,70,466,692,93720.75
SNP-20260531-0070-05,2026-05-31,MAT-0070,WH-05,1316,1142,174,488,692,159143.88
SNP-20260531-0070-06,2026-05-31,MAT-0070,WH-06,402,318,84,809,692,48613.86
SNP-20260531-0071-01,2026-05-31,MAT-0071,WH-01,237,233,4,82,130,6207.03
SNP-20260531-0071-02,2026-05-31,MAT-0071,WH-02,37,32,5,159,130,969.03
SNP-20260531-0071-03,2026-05-31,MAT-0071,WH-03,66,52,14,56,130,1728.54
SNP-20260531-0071-04,2026-05-31,MAT-0071,WH-04,327,226,101,186,130,8564.13
SNP-20260531-0071-05,2026-05-31,MAT-0071,WH-05,81,81,0,173,130,2121.39
SNP-20260531-0071-06,2026-05-31,MAT-0071,WH-06,173,168,5,100,130,4530.87
SNP-20260531-0072-01,2026-05-31,MAT-0072,WH-01,32,30,2,48,48,27792.64
SNP-20260531-0072-02,2026-05-31,MAT-0072,WH-02,88,54,34,25,48,76429.76
SNP-20260531-0072-03,2026-05-31,MAT-0072,WH-03,102,98,4,11,48,88589.04
SNP-20260531-0072-04,2026-05-31,MAT-0072,WH-04,70,59,11,17,48,60796.4
SNP-20260531-0072-05,2026-05-31,MAT-0072,WH-05,8,8,0,29,48,6948.16
SNP-20260531-0072-06,2026-05-31,MAT-0072,WH-06,25,20,5,0,48,21713.0
SNP-20260531-0073-01,2026-05-31,MAT-0073,WH-01,14,13,1,8,70,289.8
SNP-20260531-0073-02,2026-05-31,MAT-0073,WH-02,47,43,4,64,70,972.9
SNP-20260531-0073-03,2026-05-31,MAT-0073,WH-03,186,154,32,49,70,3850.2
SNP-20260531-0073-04,2026-05-31,MAT-0073,WH-04,63,59,4,67,70,1304.1
SNP-20260531-0073-05,2026-05-31,MAT-0073,WH-05,58,41,17,3,70,1200.6
SNP-20260531-0073-06,2026-05-31,MAT-0073,WH-06,123,113,10,13,70,2546.1
SNP-20260531-0074-01,2026-05-31,MAT-0074,WH-01,107,104,3,416,308,1659.57
SNP-20260531-0074-02,2026-05-31,MAT-0074,WH-02,478,457,21,216,308,7413.78
SNP-20260531-0074-03,2026-05-31,MAT-0074,WH-03,581,455,126,191,308,9011.31
SNP-20260531-0074-04,2026-05-31,MAT-0074,WH-04,246,199,47,341,308,3815.46
SNP-20260531-0074-05,2026-05-31,MAT-0074,WH-05,428,320,108,282,308,6638.28
SNP-20260531-0074-06,2026-05-31,MAT-0074,WH-06,327,237,90,203,308,5071.77
SNP-20260531-0075-01,2026-05-31,MAT-0075,WH-01,35,27,8,87,144,7101.15
SNP-20260531-0075-02,2026-05-31,MAT-0075,WH-02,264,182,82,8,144,53562.96
SNP-20260531-0075-03,2026-05-31,MAT-0075,WH-03,169,101,68,53,144,34288.41
SNP-20260531-0075-04,2026-05-31,MAT-0075,WH-04,165,127,38,131,144,33476.85
SNP-20260531-0075-05,2026-05-31,MAT-0075,WH-05,307,239,68,91,144,62287.23
SNP-20260531-0075-06,2026-05-31,MAT-0075,WH-06,150,116,34,117,144,30433.5
SNP-20260531-0076-01,2026-05-31,MAT-0076,WH-01,174,157,17,204,234,43292.94
SNP-20260531-0076-02,2026-05-31,MAT-0076,WH-02,373,321,52,115,234,92806.13
SNP-20260531-0076-03,2026-05-31,MAT-0076,WH-03,481,311,170,177,234,119677.61
SNP-20260531-0076-04,2026-05-31,MAT-0076,WH-04,452,359,93,243,234,112462.12
SNP-20260531-0076-05,2026-05-31,MAT-0076,WH-05,211,188,23,111,234,52498.91
SNP-20260531-0076-06,2026-05-31,MAT-0076,WH-06,143,124,19,88,234,35579.83
SNP-20260531-0077-01,2026-05-31,MAT-0077,WH-01,340,259,81,223,285,1846.2
SNP-20260531-0077-02,2026-05-31,MAT-0077,WH-02,431,228,203,215,285,2340.33
SNP-20260531-0077-03,2026-05-31,MAT-0077,WH-03,69,64,5,19,285,374.67
SNP-20260531-0077-04,2026-05-31,MAT-0077,WH-04,446,428,18,55,285,2421.78
SNP-20260531-0077-05,2026-05-31,MAT-0077,WH-05,226,171,55,269,285,1227.18
SNP-20260531-0077-06,2026-05-31,MAT-0077,WH-06,182,128,54,359,285,988.26
SNP-20260531-0078-01,2026-05-31,MAT-0078,WH-01,795,658,137,827,1339,169748.4
SNP-20260531-0078-02,2026-05-31,MAT-0078,WH-02,2153,2012,141,261,1339,459708.56
SNP-20260531-0078-03,2026-05-31,MAT-0078,WH-03,2208,1945,263,1229,1339,471452.16
SNP-20260531-0078-04,2026-05-31,MAT-0078,WH-04,1575,1532,43,1052,1339,336294.0
SNP-20260531-0078-05,2026-05-31,MAT-0078,WH-05,666,458,208,45,1339,142204.32
SNP-20260531-0078-06,2026-05-31,MAT-0078,WH-06,1237,951,286,1338,1339,264124.24
SNP-20260531-0079-01,2026-05-31,MAT-0079,WH-01,2985,2943,42,66,1185,119340.3
SNP-20260531-0079-02,2026-05-31,MAT-0079,WH-02,2152,1853,299,623,1185,86036.96
SNP-20260531-0079-03,2026-05-31,MAT-0079,WH-03,1130,1022,108,370,1185,45177.4
SNP-20260531-0079-04,2026-05-31,MAT-0079,WH-04,1429,1120,309,275,1185,57131.42
SNP-20260531-0079-05,2026-05-31,MAT-0079,WH-05,2125,1298,827,131,1185,84957.5
SNP-20260531-0079-06,2026-05-31,MAT-0079,WH-06,915,757,158,383,1185,36581.7
SNP-20260531-0080-01,2026-05-31,MAT-0080,WH-01,1715,1183,532,198,680,341919.55
SNP-20260531-0080-02,2026-05-31,MAT-0080,WH-02,198,172,26,645,680,39475.26
SNP-20260531-0080-03,2026-05-31,MAT-0080,WH-03,863,776,87,250,680,172056.31
SNP-20260531-0080-04,2026-05-31,MAT-0080,WH-04,278,190,88,992,680,55424.86
SNP-20260531-0080-05,2026-05-31,MAT-0080,WH-05,988,631,357,583,680,196977.56
SNP-20260531-0080-06,2026-05-31,MAT-0080,WH-06,560,509,51,583,680,111647.2
SNP-20260531-0081-01,2026-05-31,MAT-0081,WH-01,1691,1315,376,136,3234,885762.71
SNP-20260531-0081-02,2026-05-31,MAT-0081,WH-02,5874,5493,381,4154,3234,3076859.94
SNP-20260531-0081-03,2026-05-31,MAT-0081,WH-03,6710,5546,1164,1485,3234,3514765.1
SNP-20260531-0081-04,2026-05-31,MAT-0081,WH-04,2138,1975,163,965,3234,1119905.78
SNP-20260531-0081-05,2026-05-31,MAT-0081,WH-05,7405,5003,2402,1222,3234,3878813.05
SNP-20260531-0081-06,2026-05-31,MAT-0081,WH-06,2548,2144,404,3028,3234,1334667.88
SNP-20260531-0082-01,2026-05-31,MAT-0082,WH-01,988,798,190,104,454,310982.88
SNP-20260531-0082-02,2026-05-31,MAT-0082,WH-02,648,591,57,475,454,203964.48
SNP-20260531-0082-03,2026-05-31,MAT-0082,WH-03,718,653,65,137,454,225997.68
SNP-20260531-0082-04,2026-05-31,MAT-0082,WH-04,332,256,76,292,454,104500.32
SNP-20260531-0082-05,2026-05-31,MAT-0082,WH-05,672,652,20,280,454,211518.72
SNP-20260531-0082-06,2026-05-31,MAT-0082,WH-06,104,104,0,64,454,32735.04
SNP-20260531-0083-01,2026-05-31,MAT-0083,WH-01,123,114,9,32,64,30357.63
SNP-20260531-0083-02,2026-05-31,MAT-0083,WH-02,83,79,4,87,64,20485.23
SNP-20260531-0083-03,2026-05-31,MAT-0083,WH-03,53,33,20,28,64,13080.93
SNP-20260531-0083-04,2026-05-31,MAT-0083,WH-04,27,27,0,21,64,6663.87
SNP-20260531-0083-05,2026-05-31,MAT-0083,WH-05,87,60,27,49,64,21472.47
SNP-20260531-0083-06,2026-05-31,MAT-0083,WH-06,33,31,2,3,64,8144.73
SNP-20260531-0084-01,2026-05-31,MAT-0084,WH-01,212,210,2,120,106,77539.0
