purchase_order_id,supplier_id,order_created_at,expected_arrival_at,purchase_status,currency,order_amount,payment_terms_days,buyer,line_count,updated_at
PO-202602-001061,SUP-041,2026-02-01T09:10:00+08:00,2026-02-05T09:10:00+08:00,received,CNY,1520454.43,45,采购一组,1,2026-03-13T09:10:00+08:00
PO-202604-001062,SUP-036,2026-04-08T16:25:00+08:00,2026-04-13T16:25:00+08:00,received,CNY,6104030.53,15,采购二组,4,2026-04-28T16:25:00+08:00
PO-202510-001063,SUP-028,2025-10-21T12:55:00+08:00,2025-10-26T12:55:00+08:00,draft,CNY,7571488.96,60,采购一组,4,2025-11-20T12:55:00+08:00
PO-202511-001064,SUP-011,2025-11-26T21:32:00+08:00,2025-12-01T21:32:00+08:00,received,CNY,2349199.05,90,采购一组,2,2025-12-18T21:32:00+08:00
PO-202606-001065,SUP-024,2026-06-06T20:54:00+08:00,2026-06-11T20:54:00+08:00,in_transit,CNY,1921636.73,15,战略采购组,2,2026-06-09T20:54:00+08:00
PO-202606-001066,SUP-049,2026-06-01T05:57:00+08:00,2026-06-04T05:57:00+08:00,received,CNY,258220.92,30,采购二组,1,2026-06-15T08:00:00+08:00
PO-202510-001067,SUP-023,2025-10-20T22:07:00+08:00,2025-10-27T22:07:00+08:00,delayed,CNY,3305317.23,15,采购二组,4,2025-11-19T22:07:00+08:00
PO-202602-001068,SUP-031,2026-02-04T11:33:00+08:00,2026-02-11T11:33:00+08:00,received,CNY,16700105.42,90,采购二组,4,2026-02-27T11:33:00+08:00
PO-202508-001069,SUP-028,2025-08-10T17:32:00+08:00,2025-08-13T17:32:00+08:00,received,CNY,5806291.51,90,采购二组,2,2025-08-26T17:32:00+08:00
PO-202507-001070,SUP-005,2025-07-24T20:11:00+08:00,2025-07-31T20:11:00+08:00,received,CNY,10216498.19,15,采购一组,3,2025-09-05T20:11:00+08:00
PO-202604-001071,SUP-008,2026-04-23T02:45:00+08:00,2026-04-28T02:45:00+08:00,draft,CNY,9963719.57,60,采购二组,4,2026-05-14T02:45:00+08:00
PO-202509-001072,SUP-028,2025-09-12T23:38:00+08:00,2025-09-16T23:38:00+08:00,in_transit,CNY,13444577.9,30,采购二组,3,2025-10-13T23:38:00+08:00
PO-202604-001073,SUP-029,2026-04-17T07:10:00+08:00,2026-04-20T07:10:00+08:00,received,CNY,3332563.72,30,采购二组,3,2026-05-16T07:10:00+08:00
PO-202606-001074,SUP-034,2026-06-06T08:38:00+08:00,2026-06-07T08:38:00+08:00,received,CNY,2937035.4,30,采购一组,1,2026-06-15T08:00:00+08:00
PO-202601-001075,SUP-030,2026-01-03T01:50:00+08:00,2026-01-08T01:50:00+08:00,received,CNY,8253875.68,30,战略采购组,3,2026-02-13T01:50:00+08:00
PO-202512-001076,SUP-047,2025-12-09T14:43:00+08:00,2025-12-13T14:43:00+08:00,received,CNY,24766326.11,45,采购一组,4,2025-12-30T14:43:00+08:00
PO-202507-001077,SUP-040,2025-07-20T21:07:00+08:00,2025-07-23T21:07:00+08:00,received,CNY,4283353.36,60,战略采购组,2,2025-07-20T21:07:00+08:00
PO-202602-001078,SUP-025,2026-02-25T16:41:00+08:00,2026-02-26T16:41:00+08:00,received,CNY,7681.2,45,采购一组,1,2026-02-25T16:41:00+08:00
PO-202603-001079,SUP-030,2026-03-09T16:14:00+08:00,2026-03-14T16:14:00+08:00,delayed,CNY,11492397.52,45,采购二组,3,2026-03-16T16:14:00+08:00
PO-202509-001080,SUP-030,2025-09-22T18:43:00+08:00,2025-09-27T18:43:00+08:00,confirmed,CNY,5949437.66,30,采购二组,4,2025-10-12T18:43:00+08:00
PO-202605-001081,SUP-007,2026-05-27T14:50:00+08:00,2026-06-03T14:50:00+08:00,received,CNY,7806533.93,15,战略采购组,3,2026-06-15T08:00:00+08:00
PO-202603-001082,SUP-036,2026-03-31T02:31:00+08:00,2026-04-01T02:31:00+08:00,confirmed,CNY,11093569.76,30,采购二组,1,2026-04-05T02:31:00+08:00
PO-202604-001083,SUP-036,2026-04-01T02:39:00+08:00,2026-04-05T02:39:00+08:00,delayed,CNY,3710655.58,60,采购二组,2,2026-05-07T02:39:00+08:00
PO-202601-001084,SUP-022,2026-01-05T01:51:00+08:00,2026-01-12T01:51:00+08:00,received,CNY,15279550.52,30,采购二组,2,2026-01-08T01:51:00+08:00
PO-202603-001085,SUP-039,2026-03-25T02:52:00+08:00,2026-03-26T02:52:00+08:00,confirmed,CNY,1117887.68,90,战略采购组,1,2026-05-03T02:52:00+08:00
PO-202604-001086,SUP-022,2026-04-05T15:15:00+08:00,2026-04-12T15:15:00+08:00,received,CNY,329335.72,15,采购二组,1,2026-04-25T15:15:00+08:00
PO-202603-001087,SUP-048,2026-03-26T16:26:00+08:00,2026-04-02T16:26:00+08:00,in_transit,CNY,4253552.57,45,采购二组,2,2026-04-09T16:26:00+08:00
PO-202512-001088,SUP-042,2025-12-31T08:00:00+08:00,2026-01-04T08:00:00+08:00,in_transit,CNY,125536.65,30,采购二组,1,2026-01-18T08:00:00+08:00
PO-202509-001089,SUP-049,2025-09-10T16:32:00+08:00,2025-09-13T16:32:00+08:00,received,CNY,7132211.92,30,采购一组,2,2025-10-15T16:32:00+08:00
PO-202604-001090,SUP-060,2026-04-03T03:13:00+08:00,2026-04-10T03:13:00+08:00,in_transit,CNY,6184206.65,45,采购一组,4,2026-04-24T03:13:00+08:00
PO-202606-001091,SUP-035,2026-06-12T04:33:00+08:00,2026-06-14T04:33:00+08:00,received,CNY,193537.5,60,采购二组,1,2026-06-15T08:00:00+08:00
PO-202606-001092,SUP-010,2026-06-14T23:08:00+08:00,2026-06-18T23:08:00+08:00,received,CNY,2839077.61,90,采购一组,2,2026-06-15T08:00:00+08:00
PO-202605-001093,SUP-017,2026-05-28T13:57:00+08:00,2026-05-29T13:57:00+08:00,received,CNY,9250401.54,60,采购二组,2,2026-06-06T13:57:00+08:00
PO-202506-001094,SUP-016,2025-06-19T17:25:00+08:00,2025-06-26T17:25:00+08:00,received,CNY,4765569.9,90,采购二组,3,2025-07-17T17:25:00+08:00
PO-202508-001095,SUP-038,2025-08-07T13:59:00+08:00,2025-08-09T01:59:00+08:00,in_transit,CNY,1014109.48,30,采购一组,1,2025-09-08T13:59:00+08:00
PO-202508-001096,SUP-035,2025-08-27T21:55:00+08:00,2025-09-01T21:55:00+08:00,received,CNY,5487692.79,15,战略采购组,3,2025-09-01T21:55:00+08:00
PO-202509-001097,SUP-013,2025-09-04T17:07:00+08:00,2025-09-11T17:07:00+08:00,confirmed,CNY,13015932.87,15,采购一组,2,2025-10-04T17:07:00+08:00
PO-202602-001098,SUP-034,2026-02-21T06:45:00+08:00,2026-02-26T06:45:00+08:00,confirmed,CNY,56050.54,90,采购二组,1,2026-03-07T06:45:00+08:00
PO-202603-001099,SUP-024,2026-03-05T10:29:00+08:00,2026-03-10T10:29:00+08:00,confirmed,CNY,3259919.7,30,战略采购组,1,2026-04-19T10:29:00+08:00
PO-202605-001100,SUP-033,2026-05-27T09:28:00+08:00,2026-06-03T09:28:00+08:00,confirmed,CNY,1741228.68,90,采购一组,3,2026-06-14T09:28:00+08:00
PO-202604-001101,SUP-020,2026-04-26T06:33:00+08:00,2026-05-01T06:33:00+08:00,received,CNY,7674356.2,30,战略采购组,3,2026-05-20T06:33:00+08:00
PO-202511-001102,SUP-037,2025-11-09T21:06:00+08:00,2025-11-13T21:06:00+08:00,draft,CNY,643412.45,60,采购一组,1,2025-11-23T21:06:00+08:00
PO-202601-001103,SUP-042,2026-01-01T20:55:00+08:00,2026-01-05T20:55:00+08:00,received,CNY,908353.84,45,采购一组,2,2026-01-12T20:55:00+08:00
PO-202605-001104,SUP-014,2026-05-31T14:58:00+08:00,2026-06-03T14:58:00+08:00,received,CNY,6028572.65,15,战略采购组,2,2026-06-15T08:00:00+08:00
PO-202511-001105,SUP-047,2025-11-20T21:03:00+08:00,2025-11-22T09:03:00+08:00,delayed,CNY,436168.95,45,采购一组,1,2025-12-15T21:03:00+08:00
PO-202508-001106,SUP-041,2025-08-29T20:11:00+08:00,2025-09-02T20:11:00+08:00,received,CNY,5717412.96,60,采购一组,3,2025-09-08T20:11:00+08:00
PO-202604-001107,SUP-029,2026-04-10T23:04:00+08:00,2026-04-17T23:04:00+08:00,in_transit,CNY,478605.91,60,采购二组,1,2026-05-24T23:04:00+08:00
PO-202511-001108,SUP-032,2025-11-30T11:03:00+08:00,2025-12-05T11:03:00+08:00,in_transit,CNY,1319098.53,15,采购二组,1,2025-12-21T11:03:00+08:00
PO-202509-001109,SUP-056,2025-09-11T06:20:00+08:00,2025-09-12T06:20:00+08:00,received,CNY,1744392.24,30,战略采购组,1,2025-09-13T06:20:00+08:00
PO-202605-001110,SUP-050,2026-05-27T00:41:00+08:00,2026-05-31T00:41:00+08:00,received,CNY,139665.94,60,战略采购组,1,2026-05-30T00:41:00+08:00
PO-202506-001111,SUP-043,2025-06-19T13:04:00+08:00,2025-06-26T13:04:00+08:00,in_transit,CNY,13632103.31,60,战略采购组,4,2025-07-15T13:04:00+08:00
PO-202604-001112,SUP-015,2026-04-11T00:55:00+08:00,2026-04-18T00:55:00+08:00,delayed,CNY,705904.02,60,战略采购组,2,2026-05-23T00:55:00+08:00
PO-202506-001113,SUP-017,2025-06-29T21:24:00+08:00,2025-07-02T21:24:00+08:00,in_transit,CNY,1651698.24,30,战略采购组,2,2025-07-11T21:24:00+08:00
PO-202508-001114,SUP-021,2025-08-07T10:37:00+08:00,2025-08-14T10:37:00+08:00,delayed,CNY,12973055.0,60,战略采购组,2,2025-09-04T10:37:00+08:00
PO-202511-001115,SUP-055,2025-11-12T02:13:00+08:00,2025-11-15T02:13:00+08:00,confirmed,CNY,2651974.62,30,采购二组,4,2025-12-01T02:13:00+08:00
PO-202509-001116,SUP-057,2025-09-28T19:11:00+08:00,2025-10-01T19:11:00+08:00,draft,CNY,2021745.94,30,采购一组,3,2025-10-13T19:11:00+08:00
PO-202510-001117,SUP-031,2025-10-17T04:48:00+08:00,2025-10-21T04:48:00+08:00,received,CNY,5680465.05,60,采购二组,1,2025-11-17T04:48:00+08:00
PO-202508-001118,SUP-030,2025-08-23T13:21:00+08:00,2025-08-25T13:21:00+08:00,delayed,CNY,128274.48,45,采购一组,1,2025-09-25T13:21:00+08:00
PO-202509-001119,SUP-045,2025-09-14T14:34:00+08:00,2025-09-21T14:34:00+08:00,received,CNY,162221.76,15,采购二组,2,2025-09-22T14:34:00+08:00
PO-202606-001120,SUP-028,2026-06-08T06:07:00+08:00,2026-06-13T06:07:00+08:00,confirmed,CNY,4445306.93,90,采购一组,3,2026-06-15T08:00:00+08:00
PO-202512-001121,SUP-002,2025-12-28T13:23:00+08:00,2026-01-02T13:23:00+08:00,received,CNY,2561449.35,45,采购一组,3,2026-01-31T13:23:00+08:00
PO-202510-001122,SUP-039,2025-10-11T21:02:00+08:00,2025-10-13T21:02:00+08:00,received,CNY,2827148.61,60,采购二组,1,2025-11-07T21:02:00+08:00
PO-202601-001123,SUP-046,2026-01-17T22:15:00+08:00,2026-01-24T22:15:00+08:00,received,CNY,13045201.82,45,战略采购组,4,2026-02-17T22:15:00+08:00
PO-202512-001124,SUP-005,2025-12-09T11:27:00+08:00,2025-12-14T11:27:00+08:00,received,CNY,9151218.6,90,采购二组,4,2025-12-26T11:27:00+08:00
PO-202509-001125,SUP-003,2025-09-26T17:14:00+08:00,2025-09-30T17:14:00+08:00,in_transit,CNY,2302444.44,15,采购二组,1,2025-10-08T17:14:00+08:00
PO-202606-001126,SUP-004,2026-06-10T18:35:00+08:00,2026-06-14T18:35:00+08:00,received,CNY,7459785.2,90,采购二组,1,2026-06-15T08:00:00+08:00
PO-202602-001127,SUP-013,2026-02-15T13:21:00+08:00,2026-02-22T13:21:00+08:00,cancelled,CNY,4540011.59,30,采购二组,4,2026-03-02T13:21:00+08:00
PO-202508-001128,SUP-035,2025-08-10T16:57:00+08:00,2025-08-13T16:57:00+08:00,received,CNY,1684948.74,60,采购一组,3,2025-08-21T16:57:00+08:00
PO-202507-001129,SUP-032,2025-07-24T17:17:00+08:00,2025-07-26T17:17:00+08:00,received,CNY,5876135.84,90,采购二组,2,2025-08-06T17:17:00+08:00
PO-202601-001130,SUP-048,2026-01-22T02:04:00+08:00,2026-01-27T02:04:00+08:00,delayed,CNY,12034780.34,30,采购一组,4,2026-02-27T02:04:00+08:00
PO-202511-001131,SUP-017,2025-11-20T15:09:00+08:00,2025-11-24T15:09:00+08:00,in_transit,CNY,5437484.59,45,采购二组,2,2025-12-09T15:09:00+08:00
PO-202508-001132,SUP-006,2025-08-23T06:37:00+08:00,2025-08-30T06:37:00+08:00,received,CNY,12424277.35,90,战略采购组,4,2025-10-07T06:37:00+08:00
PO-202510-001133,SUP-041,2025-10-28T20:04:00+08:00,2025-11-04T20:04:00+08:00,received,CNY,3426065.18,45,采购二组,4,2025-11-17T20:04:00+08:00
PO-202601-001134,SUP-034,2026-01-03T06:21:00+08:00,2026-01-06T06:21:00+08:00,received,CNY,1239007.25,30,战略采购组,2,2026-02-10T06:21:00+08:00
PO-202510-001135,SUP-009,2025-10-10T00:41:00+08:00,2025-10-12T00:41:00+08:00,received,CNY,13152577.2,60,战略采购组,2,2025-10-20T00:41:00+08:00
PO-202604-001136,SUP-011,2026-04-17T02:48:00+08:00,2026-04-24T02:48:00+08:00,confirmed,CNY,3054418.79,90,采购二组,3,2026-04-30T02:48:00+08:00
PO-202602-001137,SUP-010,2026-02-19T23:36:00+08:00,2026-02-26T23:36:00+08:00,in_transit,CNY,1506645.64,30,采购二组,3,2026-03-04T23:36:00+08:00
PO-202508-001138,SUP-055,2025-08-04T05:38:00+08:00,2025-08-09T05:38:00+08:00,received,CNY,3818185.93,90,战略采购组,4,2025-09-05T05:38:00+08:00
PO-202510-001139,SUP-009,2025-10-05T22:43:00+08:00,2025-10-12T22:43:00+08:00,received,CNY,1409826.0,90,采购一组,1,2025-10-12T22:43:00+08:00
PO-202510-001140,SUP-002,2025-10-01T19:36:00+08:00,2025-10-08T19:36:00+08:00,received,CNY,3487147.64,15,采购二组,2,2025-10-28T19:36:00+08:00
PO-202507-001141,SUP-018,2025-07-24T19:02:00+08:00,2025-07-31T19:02:00+08:00,received,CNY,5542848.47,30,战略采购组,2,2025-07-28T19:02:00+08:00
PO-202511-001142,SUP-036,2025-11-13T07:07:00+08:00,2025-11-18T07:07:00+08:00,received,CNY,5554656.23,30,采购二组,4,2025-11-27T07:07:00+08:00
PO-202606-001143,SUP-009,2026-06-05T06:36:00+08:00,2026-06-12T06:36:00+08:00,in_transit,CNY,2780903.88,45,采购一组,1,2026-06-15T08:00:00+08:00
PO-202508-001144,SUP-034,2025-08-01T22:54:00+08:00,2025-08-06T22:54:00+08:00,confirmed,CNY,3550858.27,45,采购二组,3,2025-08-26T22:54:00+08:00
PO-202604-001145,SUP-053,2026-04-22T02:10:00+08:00,2026-04-26T02:10:00+08:00,in_transit,CNY,4394485.18,30,采购二组,2,2026-04-28T02:10:00+08:00
PO-202606-001146,SUP-005,2026-06-12T10:47:00+08:00,2026-06-19T10:47:00+08:00,delayed,CNY,1160390.81,30,采购二组,1,2026-06-15T08:00:00+08:00
PO-202510-001147,SUP-012,2025-10-17T14:01:00+08:00,2025-10-24T14:01:00+08:00,cancelled,CNY,5950516.22,15,战略采购组,3,2025-10-28T14:01:00+08:00
PO-202511-001148,SUP-057,2025-11-21T16:36:00+08:00,2025-11-24T16:36:00+08:00,received,CNY,1429649.15,60,采购一组,4,2025-12-11T16:36:00+08:00
PO-202604-001149,SUP-004,2026-04-26T15:21:00+08:00,2026-04-30T15:21:00+08:00,received,CNY,9165395.0,15,采购二组,3,2026-04-28T15:21:00+08:00
PO-202509-001150,SUP-035,2025-09-16T04:33:00+08:00,2025-09-21T04:33:00+08:00,delayed,CNY,2513370.35,15,采购二组,2,2025-10-31T04:33:00+08:00
PO-202603-001151,SUP-048,2026-03-21T13:37:00+08:00,2026-03-25T13:37:00+08:00,received,CNY,4275086.17,90,战略采购组,3,2026-04-18T13:37:00+08:00
PO-202601-001152,SUP-030,2026-01-08T16:54:00+08:00,2026-01-12T16:54:00+08:00,received,CNY,7371385.05,90,战略采购组,4,2026-01-20T16:54:00+08:00
PO-202510-001153,SUP-026,2025-10-26T20:07:00+08:00,2025-11-02T20:07:00+08:00,received,CNY,2618863.04,45,战略采购组,4,2025-11-29T20:07:00+08:00
PO-202509-001154,SUP-022,2025-09-20T23:21:00+08:00,2025-09-24T23:21:00+08:00,received,CNY,6809477.18,30,采购二组,4,2025-10-17T23:21:00+08:00
PO-202511-001155,SUP-019,2025-11-16T11:55:00+08:00,2025-11-21T11:55:00+08:00,confirmed,CNY,4613163.9,30,采购二组,4,2025-12-11T11:55:00+08:00
PO-202510-001156,SUP-037,2025-10-14T10:37:00+08:00,2025-10-19T10:37:00+08:00,confirmed,CNY,1188435.98,45,战略采购组,3,2025-11-03T10:37:00+08:00
PO-202601-001157,SUP-055,2026-01-27T11:38:00+08:00,2026-02-01T11:38:00+08:00,confirmed,CNY,7498051.33,45,采购一组,4,2026-03-06T11:38:00+08:00
PO-202509-001158,SUP-043,2025-09-30T17:15:00+08:00,2025-10-04T17:15:00+08:00,in_transit,CNY,7889337.66,90,采购二组,4,2025-10-20T17:15:00+08:00
PO-202511-001159,SUP-028,2025-11-03T01:26:00+08:00,2025-11-07T01:26:00+08:00,in_transit,CNY,2572949.97,15,采购二组,3,2025-11-13T01:26:00+08:00
PO-202506-001160,SUP-009,2025-06-17T19:39:00+08:00,2025-06-24T19:39:00+08:00,in_transit,CNY,8774275.8,30,采购二组,3,2025-07-31T19:39:00+08:00
PO-202601-001161,SUP-046,2026-01-28T14:53:00+08:00,2026-02-04T14:53:00+08:00,cancelled,CNY,10347480.0,60,采购一组,4,2026-03-03T14:53:00+08:00
PO-202507-001162,SUP-050,2025-07-01T23:18:00+08:00,2025-07-08T23:18:00+08:00,received,CNY,15192065.09,30,采购一组,3,2025-07-29T23:18:00+08:00
PO-202509-001163,SUP-026,2025-09-14T15:00:00+08:00,2025-09-21T15:00:00+08:00,delayed,CNY,14299138.48,30,采购一组,4,2025-09-17T15:00:00+08:00
PO-202603-001164,SUP-018,2026-03-21T07:41:00+08:00,2026-03-28T07:41:00+08:00,received,CNY,4539741.22,60,采购二组,4,2026-04-17T07:41:00+08:00
PO-202510-001165,SUP-014,2025-10-12T17:43:00+08:00,2025-10-17T17:43:00+08:00,received,CNY,15033207.27,90,采购一组,4,2025-11-17T17:43:00+08:00
PO-202604-001166,SUP-051,2026-04-24T23:34:00+08:00,2026-05-01T23:34:00+08:00,in_transit,CNY,13109988.53,15,采购一组,3,2026-06-04T23:34:00+08:00
PO-202511-001167,SUP-055,2025-11-01T12:19:00+08:00,2025-11-05T12:19:00+08:00,received,CNY,785.4,45,采购一组,1,2025-12-14T12:19:00+08:00
PO-202602-001168,SUP-034,2026-02-27T19:14:00+08:00,2026-03-06T19:14:00+08:00,received,CNY,808592.04,15,采购二组,2,2026-03-30T19:14:00+08:00
PO-202509-001169,SUP-047,2025-09-01T13:30:00+08:00,2025-09-08T13:30:00+08:00,draft,CNY,4058650.84,45,采购二组,3,2025-09-08T13:30:00+08:00
PO-202605-001170,SUP-031,2026-05-20T09:27:00+08:00,2026-05-24T09:27:00+08:00,in_transit,CNY,8866424.55,60,采购二组,2,2026-05-23T09:27:00+08:00
PO-202512-001171,SUP-042,2025-12-04T14:57:00+08:00,2025-12-11T14:57:00+08:00,confirmed,CNY,2418042.47,45,采购一组,2,2025-12-27T14:57:00+08:00
PO-202601-001172,SUP-039,2026-01-25T17:36:00+08:00,2026-01-26T17:36:00+08:00,received,CNY,7127984.1,45,采购一组,1,2026-02-24T17:36:00+08:00
PO-202601-001173,SUP-037,2026-01-15T16:13:00+08:00,2026-01-20T16:13:00+08:00,confirmed,CNY,2323512.07,60,战略采购组,4,2026-02-08T16:13:00+08:00
PO-202508-001174,SUP-004,2025-08-20T23:06:00+08:00,2025-08-24T23:06:00+08:00,received,CNY,13682302.33,45,采购二组,4,2025-10-04T23:06:00+08:00
PO-202509-001175,SUP-009,2025-09-13T13:43:00+08:00,2025-09-20T13:43:00+08:00,draft,CNY,9782634.16,60,采购一组,3,2025-10-21T13:43:00+08:00
PO-202506-001176,SUP-046,2025-06-26T09:59:00+08:00,2025-06-30T09:59:00+08:00,confirmed,CNY,130496.25,45,采购二组,1,2025-07-04T09:59:00+08:00
PO-202508-001177,SUP-049,2025-08-10T09:46:00+08:00,2025-08-12T09:46:00+08:00,in_transit,CNY,12020038.48,45,战略采购组,1,2025-09-14T09:46:00+08:00
PO-202512-001178,SUP-033,2025-12-05T05:19:00+08:00,2025-12-12T05:19:00+08:00,received,CNY,6622838.91,15,采购二组,3,2026-01-06T05:19:00+08:00
PO-202508-001179,SUP-035,2025-08-25T06:06:00+08:00,2025-08-28T06:06:00+08:00,in_transit,CNY,2726691.26,15,战略采购组,2,2025-10-01T06:06:00+08:00
PO-202602-001180,SUP-014,2026-02-05T00:17:00+08:00,2026-02-12T00:17:00+08:00,confirmed,CNY,7624702.74,15,战略采购组,2,2026-02-19T00:17:00+08:00
PO-202606-001181,SUP-011,2026-06-11T02:11:00+08:00,2026-06-14T02:11:00+08:00,delayed,CNY,176322.0,45,采购一组,2,2026-06-15T08:00:00+08:00
PO-202604-001182,SUP-022,2026-04-10T00:36:00+08:00,2026-04-14T00:36:00+08:00,confirmed,CNY,7384707.32,90,战略采购组,2,2026-04-20T00:36:00+08:00
PO-202511-001183,SUP-046,2025-11-03T06:27:00+08:00,2025-11-07T06:27:00+08:00,received,CNY,4945765.37,45,战略采购组,4,2025-12-17T06:27:00+08:00
PO-202510-001184,SUP-043,2025-10-05T01:22:00+08:00,2025-10-09T01:22:00+08:00,in_transit,CNY,15896472.18,60,采购一组,2,2025-10-14T01:22:00+08:00
PO-202601-001185,SUP-001,2026-01-08T08:23:00+08:00,2026-01-09T08:23:00+08:00,draft,CNY,24158.2,60,采购二组,1,2026-02-13T08:23:00+08:00
PO-202601-001186,SUP-010,2026-01-02T07:57:00+08:00,2026-01-06T07:57:00+08:00,received,CNY,717656.89,60,采购二组,2,2026-01-14T07:57:00+08:00
PO-202512-001187,SUP-028,2025-12-16T18:11:00+08:00,2025-12-17T18:11:00+08:00,received,CNY,4548792.1,30,战略采购组,1,2026-01-04T18:11:00+08:00
PO-202604-001188,SUP-044,2026-04-22T01:53:00+08:00,2026-04-26T01:53:00+08:00,received,CNY,3020708.16,90,战略采购组,2,2026-05-13T01:53:00+08:00
PO-202510-001189,SUP-038,2025-10-04T10:32:00+08:00,2025-10-11T10:32:00+08:00,delayed,CNY,8528218.42,45,战略采购组,3,2025-11-18T10:32:00+08:00
PO-202604-001190,SUP-014,2026-04-06T14:02:00+08:00,2026-04-08T14:02:00+08:00,received,CNY,7257765.06,60,采购一组,1,2026-04-29T14:02:00+08:00
PO-202512-001191,SUP-057,2025-12-19T11:05:00+08:00,2025-12-26T11:05:00+08:00,received,CNY,17664407.96,60,采购一组,4,2026-01-11T11:05:00+08:00
PO-202603-001192,SUP-046,2026-03-22T21:50:00+08:00,2026-03-26T21:50:00+08:00,delayed,CNY,203886.95,15,采购一组,1,2026-04-24T21:50:00+08:00
PO-202507-001193,SUP-002,2025-07-20T23:18:00+08:00,2025-07-25T23:18:00+08:00,confirmed,CNY,5021318.82,45,采购一组,3,2025-08-15T23:18:00+08:00
PO-202507-001194,SUP-002,2025-07-18T23:55:00+08:00,2025-07-22T23:55:00+08:00,received,CNY,1380159.16,90,采购一组,2,2025-08-18T23:55:00+08:00
PO-202604-001195,SUP-009,2026-04-27T18:07:00+08:00,2026-04-30T18:07:00+08:00,received,CNY,1079930.4,15,采购一组,2,2026-05-10T18:07:00+08:00
PO-202506-001196,SUP-006,2025-06-25T16:42:00+08:00,2025-07-02T16:42:00+08:00,received,CNY,11484362.61,15,采购一组,4,2025-07-31T16:42:00+08:00
PO-202508-001197,SUP-025,2025-08-02T07:31:00+08:00,2025-08-07T07:31:00+08:00,confirmed,CNY,3944807.78,60,战略采购组,1,2025-09-12T07:31:00+08:00
PO-202603-001198,SUP-006,2026-03-26T09:22:00+08:00,2026-03-31T09:22:00+08:00,delayed,CNY,9252490.57,45,采购二组,3,2026-03-26T09:22:00+08:00
PO-202506-001199,SUP-055,2025-06-29T17:14:00+08:00,2025-07-04T17:14:00+08:00,delayed,CNY,201106.68,30,采购二组,2,2025-07-25T17:14:00+08:00
PO-202507-001200,SUP-022,2025-07-21T11:30:00+08:00,2025-07-28T11:30:00+08:00,confirmed,CNY,11130439.85,30,采购二组,3,2025-08-03T11:30:00+08:00
PO-202605-001201,SUP-010,2026-05-16T07:18:00+08:00,2026-05-20T07:18:00+08:00,confirmed,CNY,4138113.68,45,采购一组,4,2026-06-15T08:00:00+08:00
PO-202603-001202,SUP-046,2026-03-25T19:28:00+08:00,2026-04-01T19:28:00+08:00,in_transit,CNY,543638.37,60,战略采购组,2,2026-04-25T19:28:00+08:00
PO-202605-001203,SUP-020,2026-05-29T22:30:00+08:00,2026-06-05T22:30:00+08:00,received,CNY,9434021.73,30,采购二组,4,2026-06-15T08:00:00+08:00
PO-202601-001204,SUP-008,2026-01-09T01:17:00+08:00,2026-01-12T01:17:00+08:00,received,CNY,1989863.22,60,战略采购组,4,2026-02-11T01:17:00+08:00
PO-202605-001205,SUP-028,2026-05-04T09:50:00+08:00,2026-05-06T09:50:00+08:00,in_transit,CNY,2257976.56,60,战略采购组,2,2026-05-11T09:50:00+08:00
PO-202512-001206,SUP-033,2025-12-21T04:19:00+08:00,2025-12-24T04:19:00+08:00,received,CNY,7208153.39,45,采购一组,3,2026-01-16T04:19:00+08:00
PO-202509-001207,SUP-028,2025-09-03T04:46:00+08:00,2025-09-06T04:46:00+08:00,confirmed,CNY,6706803.63,45,战略采购组,2,2025-10-06T04:46:00+08:00
PO-202605-001208,SUP-050,2026-05-18T13:35:00+08:00,2026-05-23T13:35:00+08:00,received,CNY,14815750.95,30,战略采购组,3,2026-06-15T08:00:00+08:00
PO-202511-001209,SUP-001,2025-11-21T02:22:00+08:00,2025-11-26T02:22:00+08:00,confirmed,CNY,1471071.54,30,战略采购组,2,2025-12-09T02:22:00+08:00
PO-202508-001210,SUP-002,2025-08-02T02:44:00+08:00,2025-08-06T02:44:00+08:00,received,CNY,330951.68,45,战略采购组,1,2025-08-05T02:44:00+08:00
PO-202512-001211,SUP-009,2025-12-31T10:25:00+08:00,2026-01-01T10:25:00+08:00,confirmed,CNY,83579.3,15,采购一组,1,2026-01-25T10:25:00+08:00
PO-202605-001212,SUP-021,2026-05-25T12:54:00+08:00,2026-05-29T12:54:00+08:00,received,CNY,284427.36,30,战略采购组,1,2026-06-05T12:54:00+08:00
