inventory_id,material_id,warehouse_id,on_hand_qty,allocated_qty,available_qty,in_transit_qty,quality_hold_qty,safety_stock_qty,reorder_point_qty,average_unit_cost,last_counted_at,updated_at
INV-0190-02,MAT-0190,WH-02,234,62,172,376,8,527,711,151.75,2026-05-29T08:00:00+08:00,2026-06-15T05:05:00+08:00
INV-0190-03,MAT-0190,WH-03,831,116,715,458,25,527,711,151.75,2026-05-27T08:00:00+08:00,2026-06-15T06:05:00+08:00
INV-0190-04,MAT-0190,WH-04,708,158,550,240,18,527,711,151.75,2026-05-18T08:00:00+08:00,2026-06-15T07:10:00+08:00
INV-0190-05,MAT-0190,WH-05,734,200,534,154,19,527,711,151.75,2026-05-29T08:00:00+08:00,2026-06-15T07:47:00+08:00
INV-0190-06,MAT-0190,WH-06,784,214,570,522,26,527,711,151.75,2026-06-08T08:00:00+08:00,2026-06-15T05:37:00+08:00
INV-0191-01,MAT-0191,WH-01,158,51,107,278,3,428,578,307.48,2026-05-25T08:00:00+08:00,2026-06-15T07:23:00+08:00
INV-0191-02,MAT-0191,WH-02,662,53,609,464,4,428,578,307.48,2026-06-03T08:00:00+08:00,2026-06-15T07:09:00+08:00
INV-0191-03,MAT-0191,WH-03,487,58,429,440,16,428,578,307.48,2026-05-21T08:00:00+08:00,2026-06-15T07:32:00+08:00
INV-0191-04,MAT-0191,WH-04,579,140,439,150,8,428,578,307.48,2026-05-20T08:00:00+08:00,2026-06-15T06:32:00+08:00
INV-0191-05,MAT-0191,WH-05,956,19,937,183,15,428,578,307.48,2026-05-26T08:00:00+08:00,2026-06-15T06:41:00+08:00
INV-0191-06,MAT-0191,WH-06,98,31,67,35,3,428,578,307.48,2026-05-21T08:00:00+08:00,2026-06-15T07:50:00+08:00
INV-0192-01,MAT-0192,WH-01,115,1,114,85,0,302,408,86.16,2026-05-20T08:00:00+08:00,2026-06-15T07:05:00+08:00
INV-0192-02,MAT-0192,WH-02,383,6,377,300,9,302,408,86.16,2026-05-17T08:00:00+08:00,2026-06-15T07:34:00+08:00
INV-0192-03,MAT-0192,WH-03,272,11,261,355,6,302,408,86.16,2026-06-14T08:00:00+08:00,2026-06-15T06:48:00+08:00
INV-0192-04,MAT-0192,WH-04,498,42,456,356,15,302,408,86.16,2026-05-24T08:00:00+08:00,2026-06-15T05:03:00+08:00
INV-0192-05,MAT-0192,WH-05,286,94,192,167,2,302,408,86.16,2026-06-03T08:00:00+08:00,2026-06-15T07:58:00+08:00
INV-0192-06,MAT-0192,WH-06,603,21,582,178,6,302,408,86.16,2026-06-09T08:00:00+08:00,2026-06-15T06:25:00+08:00
INV-0193-01,MAT-0193,WH-01,129,43,86,102,1,151,204,147.13,2026-06-11T08:00:00+08:00,2026-06-15T07:16:00+08:00
INV-0193-02,MAT-0193,WH-02,176,38,138,25,4,151,204,147.13,2026-06-10T08:00:00+08:00,2026-06-15T06:48:00+08:00
INV-0193-03,MAT-0193,WH-03,191,6,185,149,7,151,204,147.13,2026-06-07T08:00:00+08:00,2026-06-15T06:55:00+08:00
INV-0193-04,MAT-0193,WH-04,289,19,270,25,10,151,204,147.13,2026-05-18T08:00:00+08:00,2026-06-15T07:54:00+08:00
INV-0193-05,MAT-0193,WH-05,263,31,232,76,9,151,204,147.13,2026-05-16T08:00:00+08:00,2026-06-15T07:22:00+08:00
INV-0193-06,MAT-0193,WH-06,112,32,80,139,2,151,204,147.13,2026-05-27T08:00:00+08:00,2026-06-15T07:44:00+08:00
INV-0194-01,MAT-0194,WH-01,614,156,458,65,15,354,478,13.96,2026-06-13T08:00:00+08:00,2026-06-15T05:00:00+08:00
INV-0194-02,MAT-0194,WH-02,199,14,185,179,2,354,478,13.96,2026-06-08T08:00:00+08:00,2026-06-15T06:08:00+08:00
INV-0194-03,MAT-0194,WH-03,437,35,402,103,0,354,478,13.96,2026-05-23T08:00:00+08:00,2026-06-15T05:14:00+08:00
INV-0194-04,MAT-0194,WH-04,135,20,115,404,1,354,478,13.96,2026-05-27T08:00:00+08:00,2026-06-15T05:41:00+08:00
INV-0194-05,MAT-0194,WH-05,505,38,467,63,16,354,478,13.96,2026-05-26T08:00:00+08:00,2026-06-15T07:31:00+08:00
INV-0194-06,MAT-0194,WH-06,587,135,452,120,21,354,478,13.96,2026-06-03T08:00:00+08:00,2026-06-15T07:25:00+08:00
INV-0195-01,MAT-0195,WH-01,923,316,607,520,3,575,776,1.37,2026-06-01T08:00:00+08:00,2026-06-15T05:26:00+08:00
INV-0195-02,MAT-0195,WH-02,743,111,632,177,12,575,776,1.37,2026-06-01T08:00:00+08:00,2026-06-15T06:56:00+08:00
INV-0195-03,MAT-0195,WH-03,827,31,796,66,15,575,776,1.37,2026-05-19T08:00:00+08:00,2026-06-15T06:30:00+08:00
INV-0195-04,MAT-0195,WH-04,203,27,176,336,0,575,776,1.37,2026-05-20T08:00:00+08:00,2026-06-15T05:26:00+08:00
INV-0195-05,MAT-0195,WH-05,877,199,678,527,11,575,776,1.37,2026-06-15T08:00:00+08:00,2026-06-15T06:26:00+08:00
INV-0195-06,MAT-0195,WH-06,604,70,534,662,16,575,776,1.37,2026-05-28T08:00:00+08:00,2026-06-15T05:27:00+08:00
INV-0196-01,MAT-0196,WH-01,947,116,831,740,27,639,862,71.07,2026-06-05T08:00:00+08:00,2026-06-15T06:49:00+08:00
INV-0196-02,MAT-0196,WH-02,1037,227,810,320,5,639,862,71.07,2026-05-16T08:00:00+08:00,2026-06-15T07:22:00+08:00
INV-0196-03,MAT-0196,WH-03,1080,236,844,491,8,639,862,71.07,2026-05-23T08:00:00+08:00,2026-06-15T07:35:00+08:00
INV-0196-04,MAT-0196,WH-04,1526,257,1269,503,48,639,862,71.07,2026-05-25T08:00:00+08:00,2026-06-15T06:02:00+08:00
INV-0196-05,MAT-0196,WH-05,1072,55,1017,722,36,639,862,71.07,2026-06-04T08:00:00+08:00,2026-06-15T07:58:00+08:00
INV-0196-06,MAT-0196,WH-06,1037,49,988,714,5,639,862,71.07,2026-05-25T08:00:00+08:00,2026-06-15T07:59:00+08:00
INV-0197-01,MAT-0197,WH-01,165,6,159,259,0,372,502,351.73,2026-05-20T08:00:00+08:00,2026-06-15T07:10:00+08:00
INV-0197-02,MAT-0197,WH-02,517,160,357,333,15,372,502,351.73,2026-05-24T08:00:00+08:00,2026-06-15T06:38:00+08:00
INV-0197-03,MAT-0197,WH-03,867,119,748,80,34,372,502,351.73,2026-06-13T08:00:00+08:00,2026-06-15T07:03:00+08:00
INV-0197-04,MAT-0197,WH-04,599,158,441,283,0,372,502,351.73,2026-06-08T08:00:00+08:00,2026-06-15T07:08:00+08:00
INV-0197-05,MAT-0197,WH-05,691,13,678,304,23,372,502,351.73,2026-05-29T08:00:00+08:00,2026-06-15T07:49:00+08:00
INV-0197-06,MAT-0197,WH-06,202,33,169,137,6,372,502,351.73,2026-05-26T08:00:00+08:00,2026-06-15T06:42:00+08:00
INV-0198-01,MAT-0198,WH-01,283,60,223,154,9,286,386,17.52,2026-05-27T08:00:00+08:00,2026-06-15T07:01:00+08:00
INV-0198-02,MAT-0198,WH-02,624,148,476,283,16,286,386,17.52,2026-05-30T08:00:00+08:00,2026-06-15T06:14:00+08:00
INV-0198-03,MAT-0198,WH-03,176,40,136,196,5,286,386,17.52,2026-06-06T08:00:00+08:00,2026-06-15T05:47:00+08:00
INV-0198-04,MAT-0198,WH-04,174,57,117,0,4,286,386,17.52,2026-06-03T08:00:00+08:00,2026-06-15T07:50:00+08:00
INV-0198-05,MAT-0198,WH-05,143,31,112,30,0,286,386,17.52,2026-06-13T08:00:00+08:00,2026-06-15T05:09:00+08:00
INV-0198-06,MAT-0198,WH-06,649,124,525,166,19,286,386,17.52,2026-06-13T08:00:00+08:00,2026-06-15T05:57:00+08:00
INV-0199-01,MAT-0199,WH-01,441,134,307,121,8,321,433,519.1,2026-05-21T08:00:00+08:00,2026-06-15T06:23:00+08:00
INV-0199-02,MAT-0199,WH-02,575,85,490,130,6,321,433,519.1,2026-05-19T08:00:00+08:00,2026-06-15T05:32:00+08:00
INV-0199-03,MAT-0199,WH-03,290,66,224,194,8,321,433,519.1,2026-05-20T08:00:00+08:00,2026-06-15T05:34:00+08:00
INV-0199-04,MAT-0199,WH-04,516,25,491,250,7,321,433,519.1,2026-05-25T08:00:00+08:00,2026-06-15T06:05:00+08:00
INV-0199-05,MAT-0199,WH-05,667,206,461,10,17,321,433,519.1,2026-06-12T08:00:00+08:00,2026-06-15T06:17:00+08:00
INV-0199-06,MAT-0199,WH-06,71,7,64,194,0,321,433,519.1,2026-06-02T08:00:00+08:00,2026-06-15T07:24:00+08:00
INV-0200-01,MAT-0200,WH-01,1574,483,1091,23,1,897,1210,400.35,2026-06-10T08:00:00+08:00,2026-06-15T07:23:00+08:00
INV-0200-02,MAT-0200,WH-02,1454,323,1131,605,46,897,1210,400.35,2026-05-29T08:00:00+08:00,2026-06-15T06:02:00+08:00
INV-0200-03,MAT-0200,WH-03,979,132,847,640,2,897,1210,400.35,2026-05-19T08:00:00+08:00,2026-06-15T05:21:00+08:00
INV-0200-04,MAT-0200,WH-04,773,197,576,219,28,897,1210,400.35,2026-06-10T08:00:00+08:00,2026-06-15T06:09:00+08:00
INV-0200-05,MAT-0200,WH-05,1149,326,823,895,9,897,1210,400.35,2026-05-17T08:00:00+08:00,2026-06-15T06:02:00+08:00
INV-0200-06,MAT-0200,WH-06,1687,462,1225,179,41,897,1210,400.35,2026-05-30T08:00:00+08:00,2026-06-15T05:32:00+08:00
INV-0201-01,MAT-0201,WH-01,205,7,198,771,4,727,982,385.49,2026-05-31T08:00:00+08:00,2026-06-15T07:17:00+08:00
INV-0201-02,MAT-0201,WH-02,1387,42,1345,579,48,727,982,385.49,2026-05-27T08:00:00+08:00,2026-06-15T05:01:00+08:00
INV-0201-03,MAT-0201,WH-03,1062,168,894,506,10,727,982,385.49,2026-05-29T08:00:00+08:00,2026-06-15T05:30:00+08:00
INV-0201-04,MAT-0201,WH-04,474,20,454,441,6,727,982,385.49,2026-05-24T08:00:00+08:00,2026-06-15T07:56:00+08:00
INV-0201-05,MAT-0201,WH-05,290,79,211,385,3,727,982,385.49,2026-06-06T08:00:00+08:00,2026-06-15T05:05:00+08:00
INV-0201-06,MAT-0201,WH-06,219,69,150,491,5,727,982,385.49,2026-05-31T08:00:00+08:00,2026-06-15T05:00:00+08:00
INV-0202-01,MAT-0202,WH-01,615,85,530,99,8,333,450,427.84,2026-05-20T08:00:00+08:00,2026-06-15T05:02:00+08:00
INV-0202-02,MAT-0202,WH-02,558,126,432,81,1,333,450,427.84,2026-06-04T08:00:00+08:00,2026-06-15T07:38:00+08:00
INV-0202-03,MAT-0202,WH-03,648,195,453,183,24,333,450,427.84,2026-06-03T08:00:00+08:00,2026-06-15T07:03:00+08:00
INV-0202-04,MAT-0202,WH-04,194,7,187,244,2,333,450,427.84,2026-05-28T08:00:00+08:00,2026-06-15T05:35:00+08:00
INV-0202-05,MAT-0202,WH-05,564,102,462,160,5,333,450,427.84,2026-05-18T08:00:00+08:00,2026-06-15T05:48:00+08:00
INV-0202-06,MAT-0202,WH-06,706,140,566,214,11,333,450,427.84,2026-05-25T08:00:00+08:00,2026-06-15T08:00:00+08:00
INV-0203-01,MAT-0203,WH-01,1040,361,679,1241,32,1209,1632,502.83,2026-05-27T08:00:00+08:00,2026-06-15T05:47:00+08:00
INV-0203-02,MAT-0203,WH-02,1465,183,1282,1219,2,1209,1632,502.83,2026-05-16T08:00:00+08:00,2026-06-15T06:39:00+08:00
INV-0203-03,MAT-0203,WH-03,1166,89,1077,282,42,1209,1632,502.83,2026-05-31T08:00:00+08:00,2026-06-15T06:52:00+08:00
INV-0203-04,MAT-0203,WH-04,444,8,436,27,7,1209,1632,502.83,2026-06-13T08:00:00+08:00,2026-06-15T06:35:00+08:00
INV-0203-05,MAT-0203,WH-05,959,134,825,333,22,1209,1632,502.83,2026-06-03T08:00:00+08:00,2026-06-15T06:07:00+08:00
INV-0203-06,MAT-0203,WH-06,343,72,271,232,1,1209,1632,502.83,2026-06-09T08:00:00+08:00,2026-06-15T06:13:00+08:00
INV-0204-01,MAT-0204,WH-01,548,135,413,249,5,247,334,185.62,2026-05-23T08:00:00+08:00,2026-06-15T05:31:00+08:00
INV-0204-02,MAT-0204,WH-02,117,40,77,218,0,247,334,185.62,2026-05-30T08:00:00+08:00,2026-06-15T06:49:00+08:00
INV-0204-03,MAT-0204,WH-03,93,7,86,253,2,247,334,185.62,2026-05-17T08:00:00+08:00,2026-06-15T07:11:00+08:00
INV-0204-04,MAT-0204,WH-04,400,35,365,222,10,247,334,185.62,2026-05-27T08:00:00+08:00,2026-06-15T06:34:00+08:00
INV-0204-05,MAT-0204,WH-05,569,27,542,99,11,247,334,185.62,2026-06-05T08:00:00+08:00,2026-06-15T07:47:00+08:00
INV-0204-06,MAT-0204,WH-06,579,180,399,153,19,247,334,185.62,2026-06-14T08:00:00+08:00,2026-06-15T07:45:00+08:00
INV-0205-01,MAT-0205,WH-01,198,5,193,45,2,690,931,298.28,2026-05-20T08:00:00+08:00,2026-06-15T07:58:00+08:00
INV-0205-02,MAT-0205,WH-02,490,125,365,315,10,690,931,298.28,2026-05-29T08:00:00+08:00,2026-06-15T05:48:00+08:00
INV-0205-03,MAT-0205,WH-03,1623,556,1067,627,20,690,931,298.28,2026-05-22T08:00:00+08:00,2026-06-15T06:13:00+08:00
INV-0205-04,MAT-0205,WH-04,364,40,324,712,9,690,931,298.28,2026-06-05T08:00:00+08:00,2026-06-15T06:20:00+08:00
INV-0205-05,MAT-0205,WH-05,439,46,393,782,16,690,931,298.28,2026-06-15T08:00:00+08:00,2026-06-15T06:13:00+08:00
INV-0205-06,MAT-0205,WH-06,720,94,626,557,18,690,931,298.28,2026-06-10T08:00:00+08:00,2026-06-15T06:12:00+08:00
INV-0206-01,MAT-0206,WH-01,551,57,494,355,11,361,488,75.41,2026-06-07T08:00:00+08:00,2026-06-15T05:24:00+08:00
INV-0206-02,MAT-0206,WH-02,835,240,595,17,3,361,488,75.41,2026-05-26T08:00:00+08:00,2026-06-15T07:58:00+08:00
INV-0206-03,MAT-0206,WH-03,384,74,310,2,8,361,488,75.41,2026-05-18T08:00:00+08:00,2026-06-15T06:36:00+08:00
INV-0206-04,MAT-0206,WH-04,553,166,387,146,18,361,488,75.41,2026-05-27T08:00:00+08:00,2026-06-15T07:57:00+08:00
INV-0206-05,MAT-0206,WH-05,239,78,161,41,1,361,488,75.41,2026-06-06T08:00:00+08:00,2026-06-15T07:37:00+08:00
INV-0206-06,MAT-0206,WH-06,170,15,155,103,2,361,488,75.41,2026-06-08T08:00:00+08:00,2026-06-15T05:08:00+08:00
INV-0207-01,MAT-0207,WH-01,264,23,241,108,2,834,1125,257.9,2026-05-30T08:00:00+08:00,2026-06-15T07:27:00+08:00
INV-0207-02,MAT-0207,WH-02,1436,346,1090,659,39,834,1125,257.9,2026-06-13T08:00:00+08:00,2026-06-15T06:28:00+08:00
INV-0207-03,MAT-0207,WH-03,1447,363,1084,305,37,834,1125,257.9,2026-06-15T08:00:00+08:00,2026-06-15T05:34:00+08:00
INV-0207-04,MAT-0207,WH-04,212,48,164,672,7,834,1125,257.9,2026-05-20T08:00:00+08:00,2026-06-15T07:49:00+08:00
INV-0207-05,MAT-0207,WH-05,836,125,711,643,24,834,1125,257.9,2026-05-29T08:00:00+08:00,2026-06-15T06:31:00+08:00
INV-0207-06,MAT-0207,WH-06,526,150,376,433,11,834,1125,257.9,2026-06-13T08:00:00+08:00,2026-06-15T06:40:00+08:00
INV-0208-01,MAT-0208,WH-01,169,21,148,37,5,331,447,126.66,2026-05-27T08:00:00+08:00,2026-06-15T07:13:00+08:00
INV-0208-02,MAT-0208,WH-02,519,33,486,348,0,331,447,126.66,2026-05-20T08:00:00+08:00,2026-06-15T07:26:00+08:00
INV-0208-03,MAT-0208,WH-03,598,68,530,127,1,331,447,126.66,2026-05-26T08:00:00+08:00,2026-06-15T05:03:00+08:00
INV-0208-04,MAT-0208,WH-04,691,27,664,278,2,331,447,126.66,2026-06-01T08:00:00+08:00,2026-06-15T05:17:00+08:00
INV-0208-05,MAT-0208,WH-05,629,65,564,162,2,331,447,126.66,2026-05-23T08:00:00+08:00,2026-06-15T05:08:00+08:00
INV-0208-06,MAT-0208,WH-06,488,63,425,117,3,331,447,126.66,2026-05-31T08:00:00+08:00,2026-06-15T05:35:00+08:00
INV-0209-01,MAT-0209,WH-01,926,247,679,389,29,574,775,1016.51,2026-06-08T08:00:00+08:00,2026-06-15T05:32:00+08:00
INV-0209-02,MAT-0209,WH-02,530,168,362,238,6,574,775,1016.51,2026-05-24T08:00:00+08:00,2026-06-15T05:38:00+08:00
INV-0209-03,MAT-0209,WH-03,127,38,89,657,1,574,775,1016.51,2026-05-19T08:00:00+08:00,2026-06-15T07:58:00+08:00
INV-0209-04,MAT-0209,WH-04,426,135,291,393,7,574,775,1016.51,2026-06-05T08:00:00+08:00,2026-06-15T05:39:00+08:00
INV-0209-05,MAT-0209,WH-05,1023,251,772,327,29,574,775,1016.51,2026-05-20T08:00:00+08:00,2026-06-15T05:11:00+08:00
INV-0209-06,MAT-0209,WH-06,150,45,105,112,3,574,775,1016.51,2026-05-24T08:00:00+08:00,2026-06-15T07:47:00+08:00
INV-0210-01,MAT-0210,WH-01,263,82,181,586,7,655,885,61.61,2026-06-05T08:00:00+08:00,2026-06-15T06:51:00+08:00
INV-0210-02,MAT-0210,WH-02,1356,42,1314,616,32,655,885,61.61,2026-06-13T08:00:00+08:00,2026-06-15T06:06:00+08:00
INV-0210-03,MAT-0210,WH-03,1409,388,1021,506,53,655,885,61.61,2026-05-29T08:00:00+08:00,2026-06-15T07:10:00+08:00
INV-0210-04,MAT-0210,WH-04,1471,168,1303,763,53,655,885,61.61,2026-05-23T08:00:00+08:00,2026-06-15T07:58:00+08:00
INV-0210-05,MAT-0210,WH-05,1451,129,1322,773,12,655,885,61.61,2026-06-15T08:00:00+08:00,2026-06-15T06:22:00+08:00
INV-0210-06,MAT-0210,WH-06,870,86,784,243,6,655,885,61.61,2026-05-29T08:00:00+08:00,2026-06-15T06:51:00+08:00
INV-0211-01,MAT-0211,WH-01,6891,1010,5881,544,211,3761,5077,860.1,2026-05-19T08:00:00+08:00,2026-06-15T05:35:00+08:00
INV-0211-02,MAT-0211,WH-02,8964,807,8157,1696,262,3761,5077,860.1,2026-06-15T08:00:00+08:00,2026-06-15T06:06:00+08:00
INV-0211-03,MAT-0211,WH-03,6020,1542,4478,3379,129,3761,5077,860.1,2026-06-06T08:00:00+08:00,2026-06-15T05:57:00+08:00
INV-0211-04,MAT-0211,WH-04,1840,354,1486,1268,70,3761,5077,860.1,2026-06-06T08:00:00+08:00,2026-06-15T07:11:00+08:00
INV-0211-05,MAT-0211,WH-05,6634,1844,4790,2696,231,3761,5077,860.1,2026-06-11T08:00:00+08:00,2026-06-15T06:13:00+08:00
INV-0211-06,MAT-0211,WH-06,1148,233,915,2021,32,3761,5077,860.1,2026-06-14T08:00:00+08:00,2026-06-15T06:19:00+08:00
INV-0212-01,MAT-0212,WH-01,4544,35,4509,3318,89,3402,4592,313.48,2026-06-07T08:00:00+08:00,2026-06-15T07:20:00+08:00
INV-0212-02,MAT-0212,WH-02,6127,568,5559,1644,136,3402,4592,313.48,2026-05-18T08:00:00+08:00,2026-06-15T05:38:00+08:00
INV-0212-03,MAT-0212,WH-03,4385,256,4129,1146,113,3402,4592,313.48,2026-05-22T08:00:00+08:00,2026-06-15T05:27:00+08:00
INV-0212-04,MAT-0212,WH-04,3154,143,3011,649,104,3402,4592,313.48,2026-06-04T08:00:00+08:00,2026-06-15T05:54:00+08:00
INV-0212-05,MAT-0212,WH-05,1297,318,979,2895,48,3402,4592,313.48,2026-06-14T08:00:00+08:00,2026-06-15T05:16:00+08:00
INV-0212-06,MAT-0212,WH-06,1949,404,1545,4011,65,3402,4592,313.48,2026-05-31T08:00:00+08:00,2026-06-15T07:57:00+08:00
INV-0213-01,MAT-0213,WH-01,956,251,705,314,25,462,624,313.31,2026-06-06T08:00:00+08:00,2026-06-15T05:37:00+08:00
INV-0213-02,MAT-0213,WH-02,348,112,236,47,11,462,624,313.31,2026-06-13T08:00:00+08:00,2026-06-15T06:12:00+08:00
INV-0213-03,MAT-0213,WH-03,213,11,202,221,2,462,624,313.31,2026-06-03T08:00:00+08:00,2026-06-15T05:56:00+08:00
INV-0213-04,MAT-0213,WH-04,414,62,352,166,5,462,624,313.31,2026-06-07T08:00:00+08:00,2026-06-15T05:19:00+08:00
INV-0213-05,MAT-0213,WH-05,862,265,597,464,30,462,624,313.31,2026-05-30T08:00:00+08:00,2026-06-15T06:20:00+08:00
INV-0213-06,MAT-0213,WH-06,805,31,774,473,2,462,624,313.31,2026-05-30T08:00:00+08:00,2026-06-15T07:25:00+08:00
INV-0214-01,MAT-0214,WH-01,176,25,151,52,6,95,129,152.9,2026-06-12T08:00:00+08:00,2026-06-15T05:31:00+08:00
INV-0214-02,MAT-0214,WH-02,155,41,114,61,5,95,129,152.9,2026-05-27T08:00:00+08:00,2026-06-15T07:05:00+08:00
INV-0214-03,MAT-0214,WH-03,81,10,71,83,2,95,129,152.9,2026-05-26T08:00:00+08:00,2026-06-15T06:32:00+08:00
INV-0214-04,MAT-0214,WH-04,181,28,153,79,4,95,129,152.9,2026-05-20T08:00:00+08:00,2026-06-15T06:16:00+08:00
INV-0214-05,MAT-0214,WH-05,36,10,26,62,0,95,129,152.9,2026-06-01T08:00:00+08:00,2026-06-15T07:51:00+08:00
INV-0214-06,MAT-0214,WH-06,45,15,30,48,0,95,129,152.9,2026-05-20T08:00:00+08:00,2026-06-15T05:04:00+08:00
INV-0215-01,MAT-0215,WH-01,2245,147,2098,2096,47,2198,2967,71.58,2026-06-13T08:00:00+08:00,2026-06-15T06:29:00+08:00
INV-0215-02,MAT-0215,WH-02,1884,364,1520,2561,15,2198,2967,71.58,2026-05-22T08:00:00+08:00,2026-06-15T05:17:00+08:00
INV-0215-03,MAT-0215,WH-03,4160,939,3221,903,92,2198,2967,71.58,2026-06-15T08:00:00+08:00,2026-06-15T05:23:00+08:00
INV-0215-04,MAT-0215,WH-04,1010,267,743,2355,16,2198,2967,71.58,2026-06-13T08:00:00+08:00,2026-06-15T06:07:00+08:00
INV-0215-05,MAT-0215,WH-05,4920,565,4355,2176,144,2198,2967,71.58,2026-05-22T08:00:00+08:00,2026-06-15T06:23:00+08:00
INV-0215-06,MAT-0215,WH-06,4958,1449,3509,1984,57,2198,2967,71.58,2026-06-15T08:00:00+08:00,2026-06-15T07:25:00+08:00
INV-0216-01,MAT-0216,WH-01,1250,160,1090,148,9,879,1186,120.11,2026-06-02T08:00:00+08:00,2026-06-15T06:49:00+08:00
INV-0216-02,MAT-0216,WH-02,1214,52,1162,136,45,879,1186,120.11,2026-05-22T08:00:00+08:00,2026-06-15T07:55:00+08:00
INV-0216-03,MAT-0216,WH-03,1821,298,1523,400,0,879,1186,120.11,2026-05-23T08:00:00+08:00,2026-06-15T06:02:00+08:00
INV-0216-04,MAT-0216,WH-04,833,47,786,632,14,879,1186,120.11,2026-05-26T08:00:00+08:00,2026-06-15T05:24:00+08:00
INV-0216-05,MAT-0216,WH-05,1261,171,1090,430,49,879,1186,120.11,2026-06-09T08:00:00+08:00,2026-06-15T06:32:00+08:00
INV-0216-06,MAT-0216,WH-06,1218,333,885,393,6,879,1186,120.11,2026-05-17T08:00:00+08:00,2026-06-15T06:32:00+08:00
INV-0217-01,MAT-0217,WH-01,369,91,278,339,4,434,586,283.44,2026-06-05T08:00:00+08:00,2026-06-15T05:19:00+08:00
INV-0217-02,MAT-0217,WH-02,916,225,691,149,14,434,586,283.44,2026-06-08T08:00:00+08:00,2026-06-15T05:54:00+08:00
INV-0217-03,MAT-0217,WH-03,1019,317,702,351,17,434,586,283.44,2026-05-17T08:00:00+08:00,2026-06-15T05:39:00+08:00
INV-0217-04,MAT-0217,WH-04,902,106,796,469,4,434,586,283.44,2026-05-17T08:00:00+08:00,2026-06-15T05:30:00+08:00
INV-0217-05,MAT-0217,WH-05,194,6,188,459,3,434,586,283.44,2026-05-21T08:00:00+08:00,2026-06-15T07:05:00+08:00
INV-0217-06,MAT-0217,WH-06,990,212,778,43,31,434,586,283.44,2026-05-20T08:00:00+08:00,2026-06-15T05:25:00+08:00
INV-0218-01,MAT-0218,WH-01,482,161,321,801,10,753,1016,154.04,2026-05-16T08:00:00+08:00,2026-06-15T05:45:00+08:00
INV-0218-02,MAT-0218,WH-02,959,99,860,417,9,753,1016,154.04,2026-06-11T08:00:00+08:00,2026-06-15T06:46:00+08:00
INV-0218-03,MAT-0218,WH-03,1385,351,1034,409,16,753,1016,154.04,2026-05-30T08:00:00+08:00,2026-06-15T07:55:00+08:00
INV-0218-04,MAT-0218,WH-04,1573,179,1394,664,7,753,1016,154.04,2026-05-20T08:00:00+08:00,2026-06-15T07:10:00+08:00
INV-0218-05,MAT-0218,WH-05,1055,97,958,861,13,753,1016,154.04,2026-06-02T08:00:00+08:00,2026-06-15T06:55:00+08:00
INV-0218-06,MAT-0218,WH-06,608,170,438,182,17,753,1016,154.04,2026-05-21T08:00:00+08:00,2026-06-15T05:34:00+08:00
INV-0219-01,MAT-0219,WH-01,877,259,618,637,14,925,1249,24.74,2026-06-05T08:00:00+08:00,2026-06-15T05:31:00+08:00
INV-0219-02,MAT-0219,WH-02,970,3,967,370,0,925,1249,24.74,2026-05-18T08:00:00+08:00,2026-06-15T07:29:00+08:00
INV-0219-03,MAT-0219,WH-03,2165,333,1832,736,75,925,1249,24.74,2026-06-09T08:00:00+08:00,2026-06-15T07:46:00+08:00
INV-0219-04,MAT-0219,WH-04,544,117,427,15,1,925,1249,24.74,2026-06-02T08:00:00+08:00,2026-06-15T06:24:00+08:00
INV-0219-05,MAT-0219,WH-05,1250,254,996,273,22,925,1249,24.74,2026-05-28T08:00:00+08:00,2026-06-15T07:55:00+08:00
INV-0219-06,MAT-0219,WH-06,1702,137,1565,168,16,925,1249,24.74,2026-06-07T08:00:00+08:00,2026-06-15T07:28:00+08:00
INV-0220-01,MAT-0220,WH-01,320,98,222,526,6,922,1245,263.26,2026-05-31T08:00:00+08:00,2026-06-15T07:30:00+08:00
INV-0220-02,MAT-0220,WH-02,2151,176,1975,250,26,922,1245,263.26,2026-05-17T08:00:00+08:00,2026-06-15T05:02:00+08:00
INV-0220-03,MAT-0220,WH-03,1887,592,1295,40,57,922,1245,263.26,2026-06-04T08:00:00+08:00,2026-06-15T05:44:00+08:00
INV-0220-04,MAT-0220,WH-04,819,248,571,392,25,922,1245,263.26,2026-05-22T08:00:00+08:00,2026-06-15T07:56:00+08:00
INV-0220-05,MAT-0220,WH-05,2078,672,1406,304,56,922,1245,263.26,2026-05-31T08:00:00+08:00,2026-06-15T05:16:00+08:00
INV-0220-06,MAT-0220,WH-06,867,273,594,132,33,922,1245,263.26,2026-06-12T08:00:00+08:00,2026-06-15T07:24:00+08:00
INV-0221-01,MAT-0221,WH-01,26,1,25,48,0,87,118,243.1,2026-05-25T08:00:00+08:00,2026-06-15T07:34:00+08:00
INV-0221-02,MAT-0221,WH-02,96,19,77,64,2,87,118,243.1,2026-05-28T08:00:00+08:00,2026-06-15T07:15:00+08:00
INV-0221-03,MAT-0221,WH-03,105,20,85,29,2,87,118,243.1,2026-06-08T08:00:00+08:00,2026-06-15T05:08:00+08:00
INV-0221-04,MAT-0221,WH-04,103,20,83,10,2,87,118,243.1,2026-05-18T08:00:00+08:00,2026-06-15T07:21:00+08:00
INV-0221-05,MAT-0221,WH-05,55,13,42,101,1,87,118,243.1,2026-06-12T08:00:00+08:00,2026-06-15T05:27:00+08:00
