shipment_id,purchase_order_id,supplier_id,transport_mode,carrier,origin,destination_warehouse_id,planned_arrival_at,estimated_arrival_at,delay_hours,shipment_status,tracking_number,freight_cost,updated_at
SHP-0001718,PO-202604-000078,SUP-044,rail,承运商13,杭州,WH-01,2026-04-10T03:51:00+08:00,2026-04-10T03:51:00+08:00,0,delivered,CG000000001718,44958.38,2026-06-14T18:31:00+08:00
SHP-0001719,PO-202602-000240,SUP-009,air,承运商10,上海,WH-06,2026-02-05T22:50:00+08:00,2026-02-05T22:50:00+08:00,0,delivered,CG000000001719,29015.51,2026-06-14T13:24:00+08:00
SHP-0001720,PO-202603-000893,SUP-039,air,承运商16,成都,WH-02,2026-04-04T18:15:00+08:00,2026-04-05T18:15:00+08:00,24,delayed,CG000000001720,98164.83,2026-06-15T07:42:00+08:00
SHP-0001721,PO-202508-000810,SUP-003,air,承运商08,上海,WH-06,2025-08-12T19:54:00+08:00,2025-08-13T07:54:00+08:00,12,in_transit,CG000000001721,14565.27,2026-06-14T18:42:00+08:00
SHP-0001722,PO-202508-000249,SUP-003,road,承运商16,天津,WH-01,2025-08-10T02:46:00+08:00,2025-08-10T02:46:00+08:00,0,delayed,CG000000001722,13769.39,2026-06-14T18:51:00+08:00
SHP-0001723,PO-202507-001278,SUP-034,air,承运商02,天津,WH-02,2025-07-18T00:31:00+08:00,2025-07-18T06:31:00+08:00,6,delivered,CG000000001723,106865.05,2026-06-14T15:32:00+08:00
SHP-0001724,PO-202512-000013,SUP-044,rail,承运商22,苏州,WH-02,2026-01-04T01:06:00+08:00,2026-01-04T13:06:00+08:00,12,delivered,CG000000001724,11506.55,2026-06-14T14:47:00+08:00
SHP-0001725,PO-202511-001697,SUP-005,road,承运商09,苏州,WH-06,2025-11-21T21:22:00+08:00,2025-11-22T03:22:00+08:00,6,delayed,CG000000001725,52863.68,2026-06-15T06:57:00+08:00
SHP-0001726,PO-202511-000978,SUP-043,sea,承运商06,宁波,WH-01,2025-11-21T13:19:00+08:00,2025-11-21T13:19:00+08:00,0,in_transit,CG000000001726,54486.63,2026-06-15T01:22:00+08:00
SHP-0001727,PO-202511-000821,SUP-007,road,承运商20,天津,WH-02,2025-11-22T15:10:00+08:00,2025-11-22T15:10:00+08:00,0,delivered,CG000000001727,17310.9,2026-06-14T19:14:00+08:00
SHP-0001728,PO-202512-001040,SUP-011,road,承运商16,成都,WH-02,2025-12-13T14:19:00+08:00,2025-12-14T14:19:00+08:00,24,delivered,CG000000001728,15153.98,2026-06-14T17:26:00+08:00
SHP-0001729,PO-202511-001284,SUP-048,road,承运商21,合肥,WH-06,2025-11-29T00:23:00+08:00,2025-11-29T12:23:00+08:00,12,in_transit,CG000000001729,17355.56,2026-06-14T13:34:00+08:00
SHP-0001730,PO-202602-001546,SUP-056,road,承运商19,宁波,WH-06,2026-02-26T08:54:00+08:00,2026-03-01T08:54:00+08:00,72,in_transit,CG000000001730,14354.55,2026-06-15T03:13:00+08:00
SHP-0001731,PO-202509-000322,SUP-053,sea,承运商09,宁波,WH-03,2025-09-27T04:23:00+08:00,2025-09-27T04:23:00+08:00,0,delayed,CG000000001731,20859.82,2026-06-14T22:45:00+08:00
SHP-0001732,PO-202601-000594,SUP-029,road,承运商12,苏州,WH-06,2026-01-05T07:46:00+08:00,2026-01-05T07:46:00+08:00,0,in_transit,CG000000001732,61155.32,2026-06-14T18:56:00+08:00
SHP-0001733,PO-202601-001703,SUP-031,sea,承运商21,宁波,WH-02,2026-01-21T16:10:00+08:00,2026-01-22T16:10:00+08:00,24,in_transit,CG000000001733,55896.83,2026-06-14T15:10:00+08:00
SHP-0001734,PO-202506-000937,SUP-005,sea,承运商09,杭州,WH-01,2025-07-02T07:58:00+08:00,2025-07-05T07:58:00+08:00,72,delivered,CG000000001734,65806.45,2026-06-14T18:29:00+08:00
SHP-0001735,PO-202510-000104,SUP-041,road,承运商11,宁波,WH-01,2025-11-03T22:56:00+08:00,2025-11-04T04:56:00+08:00,6,customs_hold,CG000000001735,54359.92,2026-06-14T20:08:00+08:00
SHP-0001736,PO-202512-000327,SUP-014,road,承运商02,天津,WH-04,2025-12-27T04:56:00+08:00,2025-12-27T16:56:00+08:00,12,delayed,CG000000001736,57872.35,2026-06-14T23:25:00+08:00
SHP-0001737,PO-202601-000456,SUP-047,air,承运商11,东莞,WH-01,2026-01-24T10:44:00+08:00,2026-01-24T16:44:00+08:00,6,delivered,CG000000001737,129987.46,2026-06-14T19:57:00+08:00
SHP-0001738,PO-202604-001771,SUP-029,air,承运商05,苏州,WH-04,2026-04-29T18:50:00+08:00,2026-04-29T18:50:00+08:00,0,delivered,CG000000001738,67538.86,2026-06-14T11:37:00+08:00
SHP-0001739,PO-202509-000058,SUP-045,road,承运商19,青岛,WH-05,2025-09-28T04:17:00+08:00,2025-09-29T04:17:00+08:00,24,in_transit,CG000000001739,64826.12,2026-06-14T23:13:00+08:00
SHP-0001740,PO-202507-000019,SUP-029,sea,承运商08,合肥,WH-02,2025-08-02T16:23:00+08:00,2025-08-02T16:23:00+08:00,0,delivered,CG000000001740,21178.14,2026-06-14T20:33:00+08:00
SHP-0001741,PO-202510-000299,SUP-043,road,承运商01,上海,WH-06,2025-10-18T00:23:00+08:00,2025-10-18T00:23:00+08:00,0,delivered,CG000000001741,51248.78,2026-06-14T20:13:00+08:00
SHP-0001742,PO-202604-000012,SUP-043,road,承运商13,成都,WH-06,2026-04-26T20:00:00+08:00,2026-04-26T20:00:00+08:00,0,delivered,CG000000001742,46164.38,2026-06-14T13:05:00+08:00
SHP-0001743,PO-202508-000926,SUP-007,sea,承运商10,成都,WH-04,2025-08-22T06:52:00+08:00,2025-08-24T06:52:00+08:00,48,customs_hold,CG000000001743,13589.43,2026-06-14T13:55:00+08:00
SHP-0001744,PO-202511-000094,SUP-060,sea,承运商16,宁波,WH-03,2025-12-03T09:48:00+08:00,2025-12-03T09:48:00+08:00,0,delivered,CG000000001744,35626.46,2026-06-14T10:50:00+08:00
SHP-0001745,PO-202510-000851,SUP-039,air,承运商17,宁波,WH-02,2025-10-25T04:39:00+08:00,2025-10-25T10:39:00+08:00,6,delivered,CG000000001745,86324.6,2026-06-14T12:23:00+08:00
SHP-0001746,PO-202605-000484,SUP-014,sea,承运商11,成都,WH-02,2026-05-08T11:28:00+08:00,2026-05-10T11:28:00+08:00,48,delivered,CG000000001746,35680.12,2026-06-14T09:08:00+08:00
SHP-0001747,PO-202512-000477,SUP-047,air,承运商24,成都,WH-02,2025-12-12T02:41:00+08:00,2025-12-12T14:41:00+08:00,12,delivered,CG000000001747,150574.29,2026-06-15T02:00:00+08:00
SHP-0001748,PO-202511-000487,SUP-038,road,承运商23,宁波,WH-01,2025-11-28T05:50:00+08:00,2025-11-28T05:50:00+08:00,0,delayed,CG000000001748,24831.83,2026-06-15T02:56:00+08:00
SHP-0001749,PO-202511-001542,SUP-031,road,承运商03,天津,WH-06,2025-11-16T02:40:00+08:00,2025-11-17T02:40:00+08:00,24,delayed,CG000000001749,11564.63,2026-06-14T17:50:00+08:00
SHP-0001750,PO-202507-000470,SUP-047,road,承运商03,东莞,WH-04,2025-08-03T05:20:00+08:00,2025-08-04T05:20:00+08:00,24,delayed,CG000000001750,29753.7,2026-06-14T13:27:00+08:00
SHP-0001751,PO-202602-001227,SUP-004,road,承运商10,青岛,WH-02,2026-02-24T19:36:00+08:00,2026-02-24T19:36:00+08:00,0,delivered,CG000000001751,29669.29,2026-06-15T06:08:00+08:00
SHP-0001752,PO-202601-001034,SUP-013,sea,承运商06,东莞,WH-03,2026-01-07T06:48:00+08:00,2026-01-07T06:48:00+08:00,0,delayed,CG000000001752,36427.51,2026-06-14T09:41:00+08:00
SHP-0001753,PO-202602-001797,SUP-007,rail,承运商08,杭州,WH-06,2026-03-05T21:46:00+08:00,2026-03-05T21:46:00+08:00,0,in_transit,CG000000001753,67301.1,2026-06-15T04:50:00+08:00
SHP-0001754,PO-202604-000189,SUP-022,sea,承运商14,苏州,WH-04,2026-05-01T04:34:00+08:00,2026-05-01T04:34:00+08:00,0,in_transit,CG000000001754,44109.58,2026-06-15T01:54:00+08:00
SHP-0001755,PO-202507-001597,SUP-009,road,承运商12,天津,WH-05,2025-07-14T22:47:00+08:00,2025-07-14T22:47:00+08:00,0,blocked,CG000000001755,10660.52,2026-06-14T13:29:00+08:00
SHP-0001756,PO-202603-000423,SUP-024,air,承运商23,上海,WH-05,2026-03-21T04:08:00+08:00,2026-03-21T04:08:00+08:00,0,blocked,CG000000001756,12542.96,2026-06-15T07:56:00+08:00
SHP-0001757,PO-202606-001074,SUP-034,air,承运商18,宁波,WH-03,2026-06-07T08:38:00+08:00,2026-06-07T08:38:00+08:00,0,in_transit,CG000000001757,131006.6,2026-06-14T08:15:00+08:00
SHP-0001758,PO-202510-001343,SUP-049,rail,承运商19,合肥,WH-05,2025-10-28T13:09:00+08:00,2025-10-28T13:09:00+08:00,0,delivered,CG000000001758,65387.28,2026-06-15T07:27:00+08:00
SHP-0001759,PO-202509-001786,SUP-048,road,承运商22,武汉,WH-06,2025-09-11T00:53:00+08:00,2025-09-11T12:53:00+08:00,12,customs_hold,CG000000001759,47815.36,2026-06-14T19:36:00+08:00
SHP-0001760,PO-202510-000164,SUP-027,road,承运商03,青岛,WH-05,2025-11-01T01:46:00+08:00,2025-11-01T07:46:00+08:00,6,delivered,CG000000001760,16230.61,2026-06-14T14:09:00+08:00
SHP-0001761,PO-202605-001440,SUP-018,road,承运商22,合肥,WH-05,2026-05-24T23:22:00+08:00,2026-05-27T23:22:00+08:00,72,delivered,CG000000001761,43195.02,2026-06-14T19:47:00+08:00
SHP-0001762,PO-202507-000151,SUP-031,air,承运商17,宁波,WH-06,2025-07-10T06:56:00+08:00,2025-07-10T12:56:00+08:00,6,in_transit,CG000000001762,97343.74,2026-06-14T14:52:00+08:00
SHP-0001763,PO-202603-000067,SUP-008,road,承运商03,东莞,WH-01,2026-03-22T17:14:00+08:00,2026-03-22T17:14:00+08:00,0,delivered,CG000000001763,53343.77,2026-06-14T10:48:00+08:00
SHP-0001764,PO-202507-000816,SUP-051,sea,承运商22,青岛,WH-02,2025-07-28T05:25:00+08:00,2025-07-28T11:25:00+08:00,6,delivered,CG000000001764,40610.54,2026-06-14T17:18:00+08:00
SHP-0001765,PO-202605-000834,SUP-014,rail,承运商15,青岛,WH-05,2026-06-06T10:51:00+08:00,2026-06-07T10:51:00+08:00,24,delivered,CG000000001765,24056.62,2026-06-14T16:54:00+08:00
SHP-0001766,PO-202507-001517,SUP-057,rail,承运商06,上海,WH-01,2025-07-15T01:44:00+08:00,2025-07-15T01:44:00+08:00,0,customs_hold,CG000000001766,26968.13,2026-06-15T02:08:00+08:00
SHP-0001767,PO-202512-001008,SUP-053,road,承运商03,天津,WH-05,2025-12-08T14:14:00+08:00,2025-12-09T02:14:00+08:00,12,delayed,CG000000001767,9508.2,2026-06-14T08:22:00+08:00
SHP-0001768,PO-202602-000211,SUP-011,rail,承运商19,东莞,WH-04,2026-02-14T18:03:00+08:00,2026-02-15T00:03:00+08:00,6,in_transit,CG000000001768,51805.98,2026-06-14T16:15:00+08:00
SHP-0001769,PO-202508-001322,SUP-016,rail,承运商06,合肥,WH-04,2025-09-07T01:17:00+08:00,2025-09-07T07:17:00+08:00,6,delivered,CG000000001769,63006.18,2026-06-14T16:05:00+08:00
SHP-0001770,PO-202511-000642,SUP-042,road,承运商08,东莞,WH-06,2025-11-27T03:57:00+08:00,2025-11-27T15:57:00+08:00,12,delivered,CG000000001770,42125.01,2026-06-14T16:38:00+08:00
SHP-0001771,PO-202508-000383,SUP-060,rail,承运商16,青岛,WH-02,2025-08-09T13:06:00+08:00,2025-08-09T13:06:00+08:00,0,delayed,CG000000001771,4036.22,2026-06-15T03:09:00+08:00
SHP-0001772,PO-202603-000469,SUP-044,road,承运商20,青岛,WH-01,2026-03-26T17:55:00+08:00,2026-03-27T05:55:00+08:00,12,delivered,CG000000001772,62839.43,2026-06-14T13:54:00+08:00
SHP-0001773,PO-202506-001505,SUP-029,sea,承运商04,青岛,WH-02,2025-07-01T13:46:00+08:00,2025-07-01T19:46:00+08:00,6,in_transit,CG000000001773,34338.75,2026-06-14T20:47:00+08:00
SHP-0001774,PO-202510-000883,SUP-021,road,承运商19,天津,WH-02,2025-10-22T10:09:00+08:00,2025-10-22T10:09:00+08:00,0,in_transit,CG000000001774,13326.77,2026-06-14T19:12:00+08:00
SHP-0001775,PO-202508-000975,SUP-056,road,承运商13,成都,WH-04,2025-08-31T11:16:00+08:00,2025-09-02T11:16:00+08:00,48,delivered,CG000000001775,43184.98,2026-06-14T09:07:00+08:00
SHP-0001776,PO-202601-000899,SUP-022,sea,承运商08,武汉,WH-05,2026-01-10T01:39:00+08:00,2026-01-10T01:39:00+08:00,0,delayed,CG000000001776,49202.74,2026-06-14T15:03:00+08:00
SHP-0001777,PO-202603-001790,SUP-039,road,承运商06,成都,WH-01,2026-04-03T13:54:00+08:00,2026-04-05T13:54:00+08:00,48,delayed,CG000000001777,48300.04,2026-06-14T16:26:00+08:00
SHP-0001778,PO-202507-001251,SUP-034,rail,承运商07,武汉,WH-04,2025-07-28T12:48:00+08:00,2025-07-28T12:48:00+08:00,0,in_transit,CG000000001778,21797.51,2026-06-14T20:59:00+08:00
SHP-0001779,PO-202604-000031,SUP-056,air,承运商17,合肥,WH-04,2026-05-02T23:45:00+08:00,2026-05-05T23:45:00+08:00,72,delivered,CG000000001779,120575.59,2026-06-14T16:46:00+08:00
SHP-0001780,PO-202604-001569,SUP-049,air,承运商07,合肥,WH-06,2026-04-09T20:12:00+08:00,2026-04-09T20:12:00+08:00,0,delivered,CG000000001780,15932.93,2026-06-14T09:16:00+08:00
SHP-0001781,PO-202512-000632,SUP-006,sea,承运商08,合肥,WH-03,2026-01-03T15:06:00+08:00,2026-01-04T15:06:00+08:00,24,delivered,CG000000001781,31982.42,2026-06-14T23:35:00+08:00
SHP-0001782,PO-202507-000285,SUP-049,road,承运商18,宁波,WH-04,2025-07-19T16:42:00+08:00,2025-07-19T16:42:00+08:00,0,in_transit,CG000000001782,25842.22,2026-06-15T05:07:00+08:00
SHP-0001783,PO-202603-000602,SUP-023,rail,承运商24,合肥,WH-04,2026-04-02T16:38:00+08:00,2026-04-05T16:38:00+08:00,72,delayed,CG000000001783,35042.39,2026-06-14T19:35:00+08:00
SHP-0001784,PO-202509-001023,SUP-015,road,承运商17,上海,WH-02,2025-09-13T08:00:00+08:00,2025-09-13T14:00:00+08:00,6,in_transit,CG000000001784,9310.73,2026-06-15T05:30:00+08:00
SHP-0001785,PO-202603-001557,SUP-036,sea,承运商17,苏州,WH-05,2026-03-18T18:41:00+08:00,2026-03-20T18:41:00+08:00,48,in_transit,CG000000001785,13861.33,2026-06-15T06:54:00+08:00
SHP-0001786,PO-202601-001103,SUP-042,rail,承运商24,苏州,WH-03,2026-01-05T20:55:00+08:00,2026-01-05T20:55:00+08:00,0,delayed,CG000000001786,60195.1,2026-06-14T08:05:00+08:00
SHP-0001787,PO-202510-001525,SUP-045,road,承运商23,合肥,WH-06,2025-10-26T06:58:00+08:00,2025-10-27T06:58:00+08:00,24,in_transit,CG000000001787,42732.45,2026-06-14T12:47:00+08:00
SHP-0001788,PO-202604-001707,SUP-046,sea,承运商08,宁波,WH-06,2026-04-24T23:32:00+08:00,2026-04-25T05:32:00+08:00,6,in_transit,CG000000001788,19159.43,2026-06-14T22:06:00+08:00
SHP-0001789,PO-202508-000940,SUP-016,sea,承运商05,东莞,WH-03,2025-08-26T22:00:00+08:00,2025-08-29T22:00:00+08:00,72,customs_hold,CG000000001789,27621.87,2026-06-15T01:17:00+08:00
SHP-0001790,PO-202508-000128,SUP-002,road,承运商09,上海,WH-06,2025-08-21T06:31:00+08:00,2025-08-21T18:31:00+08:00,12,delayed,CG000000001790,50851.39,2026-06-15T00:09:00+08:00
SHP-0001791,PO-202506-000860,SUP-052,road,承运商15,天津,WH-01,2025-06-25T01:09:00+08:00,2025-06-27T01:09:00+08:00,48,blocked,CG000000001791,28404.01,2026-06-14T16:22:00+08:00
SHP-0001792,PO-202512-000662,SUP-054,sea,承运商14,苏州,WH-03,2025-12-18T01:23:00+08:00,2025-12-18T01:23:00+08:00,0,in_transit,CG000000001792,33622.37,2026-06-14T11:08:00+08:00
SHP-0001793,PO-202509-001268,SUP-009,sea,承运商02,上海,WH-04,2025-09-09T23:31:00+08:00,2025-09-12T23:31:00+08:00,72,delivered,CG000000001793,67718.13,2026-06-14T21:08:00+08:00
SHP-0001794,PO-202510-000279,SUP-039,road,承运商22,成都,WH-04,2025-10-29T05:28:00+08:00,2025-10-29T11:28:00+08:00,6,in_transit,CG000000001794,62622.32,2026-06-15T07:56:00+08:00
SHP-0001795,PO-202604-000146,SUP-011,sea,承运商01,合肥,WH-04,2026-04-16T15:09:00+08:00,2026-04-16T15:09:00+08:00,0,customs_hold,CG000000001795,14299.34,2026-06-14T20:13:00+08:00
SHP-0001796,PO-202506-000650,SUP-015,road,承运商08,武汉,WH-02,2025-06-26T09:37:00+08:00,2025-06-26T09:37:00+08:00,0,delivered,CG000000001796,62337.08,2026-06-14T23:57:00+08:00
SHP-0001797,PO-202601-001204,SUP-008,air,承运商02,青岛,WH-04,2026-01-12T01:17:00+08:00,2026-01-15T01:17:00+08:00,72,in_transit,CG000000001797,16742.84,2026-06-14T23:23:00+08:00
SHP-0001798,PO-202604-000083,SUP-053,road,承运商14,苏州,WH-02,2026-05-04T21:40:00+08:00,2026-05-04T21:40:00+08:00,0,delivered,CG000000001798,60767.62,2026-06-15T00:05:00+08:00
SHP-0001799,PO-202509-001603,SUP-003,road,承运商07,成都,WH-05,2025-09-22T05:33:00+08:00,2025-09-22T05:33:00+08:00,0,in_transit,CG000000001799,37816.69,2026-06-15T04:07:00+08:00
SHP-0001800,PO-202509-001636,SUP-015,rail,承运商22,武汉,WH-05,2025-09-08T17:52:00+08:00,2025-09-09T05:52:00+08:00,12,delivered,CG000000001800,37118.99,2026-06-15T02:57:00+08:00
SHP-0001801,PO-202508-001669,SUP-026,rail,承运商16,上海,WH-03,2025-09-04T09:26:00+08:00,2025-09-04T09:26:00+08:00,0,delivered,CG000000001801,6303.57,2026-06-14T17:16:00+08:00
SHP-0001802,PO-202510-000865,SUP-040,road,承运商17,武汉,WH-02,2025-10-04T23:11:00+08:00,2025-10-04T23:11:00+08:00,0,delivered,CG000000001802,63483.81,2026-06-15T05:24:00+08:00
SHP-0001803,PO-202509-001222,SUP-057,air,承运商10,成都,WH-05,2025-09-25T23:52:00+08:00,2025-09-26T11:52:00+08:00,12,delivered,CG000000001803,128726.07,2026-06-14T11:38:00+08:00
SHP-0001804,PO-202604-001083,SUP-036,road,承运商24,成都,WH-02,2026-04-05T02:39:00+08:00,2026-04-05T08:39:00+08:00,6,in_transit,CG000000001804,65496.72,2026-06-14T11:53:00+08:00
SHP-0001805,PO-202511-001331,SUP-013,rail,承运商20,上海,WH-06,2025-12-02T18:26:00+08:00,2025-12-03T00:26:00+08:00,6,delivered,CG000000001805,52123.37,2026-06-14T12:40:00+08:00
SHP-0001806,PO-202605-000749,SUP-040,road,承运商20,杭州,WH-01,2026-05-19T17:58:00+08:00,2026-05-19T17:58:00+08:00,0,delivered,CG000000001806,2966.97,2026-06-14T13:27:00+08:00
SHP-0001807,PO-202509-000397,SUP-036,rail,承运商16,天津,WH-01,2025-09-15T04:41:00+08:00,2025-09-18T04:41:00+08:00,72,delivered,CG000000001807,65476.17,2026-06-15T04:40:00+08:00
SHP-0001808,PO-202602-001748,SUP-043,road,承运商19,天津,WH-01,2026-02-13T11:38:00+08:00,2026-02-13T11:38:00+08:00,0,delivered,CG000000001808,12610.83,2026-06-15T06:09:00+08:00
SHP-0001809,PO-202506-000070,SUP-056,road,承运商09,青岛,WH-02,2025-06-24T01:46:00+08:00,2025-06-24T01:46:00+08:00,0,blocked,CG000000001809,22791.76,2026-06-14T11:26:00+08:00
SHP-0001810,PO-202509-001312,SUP-037,rail,承运商11,青岛,WH-04,2025-09-12T01:38:00+08:00,2025-09-12T01:38:00+08:00,0,delivered,CG000000001810,29318.05,2026-06-15T02:29:00+08:00
SHP-0001811,PO-202602-000479,SUP-023,road,承运商18,东莞,WH-04,2026-02-08T05:44:00+08:00,2026-02-08T11:44:00+08:00,6,delivered,CG000000001811,37396.92,2026-06-14T22:04:00+08:00
SHP-0001812,PO-202509-000393,SUP-059,sea,承运商12,上海,WH-05,2025-09-29T18:34:00+08:00,2025-09-29T18:34:00+08:00,0,delayed,CG000000001812,29408.9,2026-06-14T18:56:00+08:00
SHP-0001813,PO-202510-000491,SUP-041,road,承运商10,东莞,WH-02,2025-10-15T13:24:00+08:00,2025-10-17T13:24:00+08:00,48,blocked,CG000000001813,61962.42,2026-06-14T08:47:00+08:00
SHP-0001814,PO-202605-000132,SUP-036,sea,承运商16,东莞,WH-05,2026-05-14T19:12:00+08:00,2026-05-15T19:12:00+08:00,24,in_transit,CG000000001814,4646.93,2026-06-15T05:01:00+08:00
SHP-0001815,PO-202508-000521,SUP-048,road,承运商17,天津,WH-05,2025-08-06T14:43:00+08:00,2025-08-06T14:43:00+08:00,0,delayed,CG000000001815,17963.56,2026-06-14T14:21:00+08:00
SHP-0001816,PO-202507-001246,SUP-011,road,承运商19,青岛,WH-03,2025-08-04T12:25:00+08:00,2025-08-04T12:25:00+08:00,0,customs_hold,CG000000001816,60316.97,2026-06-14T14:39:00+08:00
SHP-0001817,PO-202605-001205,SUP-028,road,承运商21,苏州,WH-02,2026-05-06T09:50:00+08:00,2026-05-08T09:50:00+08:00,48,in_transit,CG000000001817,17313.6,2026-06-15T02:55:00+08:00
SHP-0001818,PO-202509-001347,SUP-020,road,承运商02,苏州,WH-01,2025-09-16T06:49:00+08:00,2025-09-16T06:49:00+08:00,0,delivered,CG000000001818,22918.31,2026-06-14T11:59:00+08:00
SHP-0001819,PO-202603-001557,SUP-036,road,承运商15,天津,WH-02,2026-03-18T18:41:00+08:00,2026-03-18T18:41:00+08:00,0,delivered,CG000000001819,24648.02,2026-06-14T08:57:00+08:00
SHP-0001820,PO-202603-001099,SUP-024,rail,承运商06,宁波,WH-01,2026-03-10T10:29:00+08:00,2026-03-12T10:29:00+08:00,48,delivered,CG000000001820,56260.74,2026-06-15T03:20:00+08:00
SHP-0001821,PO-202605-001440,SUP-018,road,承运商01,合肥,WH-01,2026-05-24T23:22:00+08:00,2026-05-24T23:22:00+08:00,0,delivered,CG000000001821,37533.48,2026-06-15T05:38:00+08:00
SHP-0001822,PO-202510-001525,SUP-045,road,承运商14,武汉,WH-01,2025-10-26T06:58:00+08:00,2025-10-28T06:58:00+08:00,48,in_transit,CG000000001822,18733.16,2026-06-15T00:04:00+08:00
SHP-0001823,PO-202602-000188,SUP-053,rail,承运商18,宁波,WH-05,2026-02-17T16:07:00+08:00,2026-02-18T04:07:00+08:00,12,delivered,CG000000001823,56844.27,2026-06-15T06:45:00+08:00
SHP-0001824,PO-202509-001391,SUP-028,sea,承运商03,青岛,WH-04,2025-09-25T03:20:00+08:00,2025-09-25T03:20:00+08:00,0,delivered,CG000000001824,23094.97,2026-06-15T02:03:00+08:00
SHP-0001825,PO-202507-000317,SUP-012,road,承运商08,合肥,WH-01,2025-08-07T01:43:00+08:00,2025-08-07T01:43:00+08:00,0,delivered,CG000000001825,41179.74,2026-06-14T23:18:00+08:00
SHP-0001826,PO-202512-000505,SUP-056,sea,承运商21,武汉,WH-03,2026-01-06T09:45:00+08:00,2026-01-09T09:45:00+08:00,72,delivered,CG000000001826,50423.21,2026-06-15T03:25:00+08:00
SHP-0001827,PO-202601-000208,SUP-008,rail,承运商15,宁波,WH-03,2026-01-11T08:50:00+08:00,2026-01-13T08:50:00+08:00,48,in_transit,CG000000001827,46687.78,2026-06-14T23:21:00+08:00
SHP-0001828,PO-202602-001438,SUP-022,road,承运商15,天津,WH-06,2026-02-12T13:33:00+08:00,2026-02-12T13:33:00+08:00,0,delivered,CG000000001828,50965.2,2026-06-14T21:52:00+08:00
SHP-0001829,PO-202603-001760,SUP-034,road,承运商18,杭州,WH-04,2026-03-07T22:33:00+08:00,2026-03-08T04:33:00+08:00,6,delivered,CG000000001829,65313.03,2026-06-14T12:45:00+08:00
SHP-0001830,PO-202509-000201,SUP-018,road,承运商03,合肥,WH-05,2025-10-05T01:02:00+08:00,2025-10-05T01:02:00+08:00,0,delivered,CG000000001830,7503.25,2026-06-15T07:15:00+08:00
SHP-0001831,PO-202603-001554,SUP-030,sea,承运商13,东莞,WH-04,2026-03-16T14:04:00+08:00,2026-03-18T14:04:00+08:00,48,delivered,CG000000001831,6943.21,2026-06-14T19:04:00+08:00
SHP-0001832,PO-202604-000350,SUP-029,road,承运商20,东莞,WH-01,2026-04-13T18:55:00+08:00,2026-04-13T18:55:00+08:00,0,blocked,CG000000001832,4878.04,2026-06-14T15:56:00+08:00
SHP-0001833,PO-202604-001090,SUP-060,air,承运商08,东莞,WH-01,2026-04-10T03:13:00+08:00,2026-04-10T03:13:00+08:00,0,delivered,CG000000001833,115291.04,2026-06-14T17:38:00+08:00
SHP-0001834,PO-202510-000681,SUP-019,road,承运商05,上海,WH-06,2025-10-08T10:53:00+08:00,2025-10-08T10:53:00+08:00,0,delayed,CG000000001834,2708.11,2026-06-15T00:50:00+08:00
SHP-0001835,PO-202604-001781,SUP-009,rail,承运商13,武汉,WH-03,2026-04-08T20:39:00+08:00,2026-04-08T20:39:00+08:00,0,in_transit,CG000000001835,25049.95,2026-06-14T16:03:00+08:00
SHP-0001836,PO-202511-000574,SUP-011,air,承运商01,青岛,WH-03,2025-11-26T23:29:00+08:00,2025-11-27T11:29:00+08:00,12,delayed,CG000000001836,117350.89,2026-06-14T19:09:00+08:00
SHP-0001837,PO-202511-000392,SUP-055,road,承运商05,合肥,WH-03,2025-11-16T17:06:00+08:00,2025-11-16T17:06:00+08:00,0,delivered,CG000000001837,50882.27,2026-06-14T15:22:00+08:00
SHP-0001838,PO-202511-000513,SUP-046,road,承运商22,苏州,WH-04,2025-11-08T11:07:00+08:00,2025-11-08T23:07:00+08:00,12,customs_hold,CG000000001838,38611.04,2026-06-14T13:30:00+08:00
