purchase_order_line_id,purchase_order_id,line_no,material_id,ordered_qty,received_qty,unit_cost,line_amount,warehouse_id,updated_at
PO-202506-000841-01,PO-202506-000841,1,MAT-0072,7597,5247,956.09,7263415.73,WH-02,2025-08-06T14:42:00+08:00
PO-202506-000841-02,PO-202506-000841,2,MAT-0232,2845,244,1010.43,2874673.35,WH-01,2025-08-06T14:42:00+08:00
PO-202506-000841-03,PO-202506-000841,3,MAT-0035,6889,1528,9.68,66685.52,WH-04,2025-06-26T14:42:00+08:00
PO-202506-000841-04,PO-202506-000841,4,MAT-0111,454,92,48.12,21846.48,WH-02,2025-07-24T14:42:00+08:00
PO-202605-000842-01,PO-202605-000842,1,MAT-0181,11165,2752,242.47,2707177.55,WH-02,2026-06-01T13:47:00+08:00
PO-202510-000843-01,PO-202510-000843,1,MAT-0041,2160,2160,326.31,704829.6,WH-05,2025-11-21T08:47:00+08:00
PO-202510-000843-02,PO-202510-000843,2,MAT-0167,4431,4431,87.51,387756.81,WH-05,2025-11-28T08:47:00+08:00
PO-202510-000843-03,PO-202510-000843,3,MAT-0110,2078,2078,18.8,39066.4,WH-04,2025-11-12T08:47:00+08:00
PO-202510-000843-04,PO-202510-000843,4,MAT-0172,3332,3332,713.36,2376915.52,WH-03,2025-11-29T08:47:00+08:00
PO-202509-000844-01,PO-202509-000844,1,MAT-0087,2834,2196,38.82,110015.88,WH-03,2025-09-11T13:30:00+08:00
PO-202512-000845-01,PO-202512-000845,1,MAT-0139,442,178,203.51,89951.42,WH-06,2026-01-04T11:36:00+08:00
PO-202512-000845-02,PO-202512-000845,2,MAT-0227,3787,379,872.66,3304763.42,WH-05,2025-12-23T11:36:00+08:00
PO-202507-000846-01,PO-202507-000846,1,MAT-0044,4696,3316,16.16,75887.36,WH-03,2025-08-18T04:29:00+08:00
PO-202507-000846-02,PO-202507-000846,2,MAT-0026,5830,379,975.77,5688739.1,WH-03,2025-08-29T04:29:00+08:00
PO-202507-000846-03,PO-202507-000846,3,MAT-0184,701,68,313.06,219455.06,WH-02,2025-08-20T04:29:00+08:00
PO-202601-000847-01,PO-202601-000847,1,MAT-0141,10495,10495,227.47,2387297.65,WH-01,2026-02-19T01:51:00+08:00
PO-202512-000848-01,PO-202512-000848,1,MAT-0193,5552,5552,175.11,972210.72,WH-04,2026-01-19T19:56:00+08:00
PO-202512-000848-02,PO-202512-000848,2,MAT-0208,5816,5816,120.26,699432.16,WH-01,2026-01-16T19:56:00+08:00
PO-202512-000848-03,PO-202512-000848,3,MAT-0098,3391,3391,108.32,367313.12,WH-03,2026-01-01T19:56:00+08:00
PO-202512-000848-04,PO-202512-000848,4,MAT-0157,11857,11857,243.72,2889788.04,WH-05,2026-01-06T19:56:00+08:00
PO-202511-000849-01,PO-202511-000849,1,MAT-0090,5933,5933,4.92,29190.36,WH-06,2025-12-01T17:54:00+08:00
PO-202511-000849-02,PO-202511-000849,2,MAT-0136,10330,10330,734.08,7583046.4,WH-04,2025-11-21T17:54:00+08:00
PO-202511-000849-03,PO-202511-000849,3,MAT-0040,1255,1255,30.11,37788.05,WH-05,2025-12-22T17:54:00+08:00
PO-202511-000849-04,PO-202511-000849,4,MAT-0206,4406,4406,90.52,398831.12,WH-04,2025-11-22T17:54:00+08:00
PO-202511-000850-01,PO-202511-000850,1,MAT-0173,10889,10889,981.06,10682762.34,WH-03,2025-11-24T13:19:00+08:00
PO-202511-000850-02,PO-202511-000850,2,MAT-0219,10335,10335,22.83,235948.05,WH-02,2025-11-18T13:19:00+08:00
PO-202511-000850-03,PO-202511-000850,3,MAT-0231,7339,7339,361.96,2656424.44,WH-04,2025-11-30T13:19:00+08:00
PO-202510-000851-01,PO-202510-000851,1,MAT-0026,8355,8355,895.79,7484325.45,WH-03,2025-11-11T04:39:00+08:00
PO-202510-000851-02,PO-202510-000851,2,MAT-0211,2087,2087,1085.25,2264916.75,WH-01,2025-12-04T04:39:00+08:00
PO-202510-000851-03,PO-202510-000851,3,MAT-0179,3228,3228,664.42,2144747.76,WH-06,2025-11-10T04:39:00+08:00
PO-202510-000852-01,PO-202510-000852,1,MAT-0098,4974,1633,84.3,419308.2,WH-04,2025-12-07T03:23:00+08:00
PO-202510-000852-02,PO-202510-000852,2,MAT-0090,8915,2166,3.61,32183.15,WH-04,2025-11-24T03:23:00+08:00
PO-202510-000852-03,PO-202510-000852,3,MAT-0059,11155,2034,804.3,8971966.5,WH-03,2025-11-01T03:23:00+08:00
PO-202510-000852-04,PO-202510-000852,4,MAT-0085,3454,2237,467.45,1614572.3,WH-04,2025-11-17T03:23:00+08:00
PO-202510-000853-01,PO-202510-000853,1,MAT-0023,5800,438,403.69,2341402.0,WH-03,2025-11-14T01:06:00+08:00
PO-202510-000853-02,PO-202510-000853,2,MAT-0125,3821,1569,1028.15,3928561.15,WH-05,2025-10-20T01:06:00+08:00
PO-202510-000853-03,PO-202510-000853,3,MAT-0121,2424,392,171.56,415861.44,WH-03,2025-11-04T01:06:00+08:00
PO-202509-000854-01,PO-202509-000854,1,MAT-0206,1534,851,81.84,125542.56,WH-06,2025-10-06T20:55:00+08:00
PO-202509-000854-02,PO-202509-000854,2,MAT-0222,8572,4264,554.16,4750259.52,WH-04,2025-10-01T20:55:00+08:00
PO-202509-000854-03,PO-202509-000854,3,MAT-0031,791,211,715.02,565580.82,WH-04,2025-10-06T20:55:00+08:00
PO-202606-000855-01,PO-202606-000855,1,MAT-0071,4095,215,29.33,120106.35,WH-03,2026-06-15T08:00:00+08:00
PO-202510-000856-01,PO-202510-000856,1,MAT-0240,8189,1726,140.4,1149735.6,WH-01,2025-11-29T08:52:00+08:00
PO-202602-000857-01,PO-202602-000857,1,MAT-0150,3476,3476,16.98,59022.48,WH-02,2026-02-25T22:29:00+08:00
PO-202602-000857-02,PO-202602-000857,2,MAT-0078,2270,2270,206.85,469549.5,WH-01,2026-03-28T22:29:00+08:00
PO-202602-000857-03,PO-202602-000857,3,MAT-0182,11116,11116,330.69,3675950.04,WH-04,2026-02-24T22:29:00+08:00
PO-202602-000857-04,PO-202602-000857,4,MAT-0012,2307,2307,760.28,1753965.96,WH-05,2026-04-01T22:29:00+08:00
PO-202507-000858-01,PO-202507-000858,1,MAT-0067,858,858,63.05,54096.9,WH-06,2025-08-18T11:22:00+08:00
PO-202507-000858-02,PO-202507-000858,2,MAT-0136,11861,11861,852.81,10115179.41,WH-06,2025-08-02T11:22:00+08:00
PO-202511-000859-01,PO-202511-000859,1,MAT-0073,4226,831,22.5,95085.0,WH-03,2025-12-01T02:54:00+08:00
PO-202506-000860-01,PO-202506-000860,1,MAT-0135,9252,9252,41.92,387843.84,WH-03,2025-07-06T01:09:00+08:00
PO-202602-000861-01,PO-202602-000861,1,MAT-0043,5516,18,263.03,1450873.48,WH-06,2026-04-09T11:14:00+08:00
PO-202508-000862-01,PO-202508-000862,1,MAT-0071,3022,3022,33.03,99816.66,WH-05,2025-09-14T16:02:00+08:00
PO-202508-000862-02,PO-202508-000862,2,MAT-0035,4415,4415,9.68,42737.2,WH-05,2025-09-13T16:02:00+08:00
PO-202508-000862-03,PO-202508-000862,3,MAT-0129,5582,5582,538.96,3008474.72,WH-05,2025-08-17T16:02:00+08:00
PO-202508-000862-04,PO-202508-000862,4,MAT-0199,11719,11719,677.99,7945364.81,WH-05,2025-08-15T16:02:00+08:00
PO-202507-000863-01,PO-202507-000863,1,MAT-0196,7285,741,72.69,529546.65,WH-06,2025-08-14T07:49:00+08:00
PO-202507-000863-02,PO-202507-000863,2,MAT-0067,8951,6035,63.05,564360.55,WH-03,2025-08-07T07:49:00+08:00
PO-202507-000863-03,PO-202507-000863,3,MAT-0191,9354,1109,398.83,3730655.82,WH-01,2025-08-08T07:49:00+08:00
PO-202512-000864-01,PO-202512-000864,1,MAT-0102,9890,1845,43.84,433577.6,WH-05,2025-12-31T18:56:00+08:00
PO-202512-000864-02,PO-202512-000864,2,MAT-0196,11140,8475,72.69,809766.6,WH-04,2026-01-18T18:56:00+08:00
PO-202510-000865-01,PO-202510-000865,1,MAT-0161,11958,11958,431.11,5155213.38,WH-02,2025-11-10T23:11:00+08:00
PO-202510-000865-02,PO-202510-000865,2,MAT-0180,9291,9291,177.05,1644971.55,WH-03,2025-10-26T23:11:00+08:00
PO-202510-000865-03,PO-202510-000865,3,MAT-0056,646,646,342.13,221015.98,WH-04,2025-10-10T23:11:00+08:00
PO-202602-000866-01,PO-202602-000866,1,MAT-0111,3653,2910,49.74,181700.22,WH-01,2026-03-21T17:42:00+08:00
PO-202602-000866-02,PO-202602-000866,2,MAT-0165,240,178,413.39,99213.6,WH-03,2026-03-16T17:42:00+08:00
PO-202509-000867-01,PO-202509-000867,1,MAT-0187,5731,5731,29.55,169351.05,WH-05,2025-10-04T08:59:00+08:00
PO-202509-000867-02,PO-202509-000867,2,MAT-0180,10519,10519,164.91,1734688.29,WH-06,2025-10-25T08:59:00+08:00
PO-202509-000867-03,PO-202509-000867,3,MAT-0102,7747,7747,38.61,299111.67,WH-03,2025-10-13T08:59:00+08:00
PO-202603-000868-01,PO-202603-000868,1,MAT-0230,9561,1063,840.98,8040609.78,WH-05,2026-04-01T06:37:00+08:00
PO-202603-000868-02,PO-202603-000868,2,MAT-0023,2421,988,424.56,1027859.76,WH-06,2026-05-07T06:37:00+08:00
PO-202603-000868-03,PO-202603-000868,3,MAT-0044,3925,3035,16.38,64291.5,WH-05,2026-04-23T06:37:00+08:00
PO-202603-000869-01,PO-202603-000869,1,MAT-0027,7626,2459,637.57,4862108.82,WH-05,2026-05-04T09:52:00+08:00
PO-202604-000870-01,PO-202604-000870,1,MAT-0165,6365,6365,328.14,2088611.1,WH-05,2026-04-28T06:02:00+08:00
PO-202604-000870-02,PO-202604-000870,2,MAT-0101,1375,1375,449.47,618021.25,WH-03,2026-05-28T06:02:00+08:00
PO-202604-000871-01,PO-202604-000871,1,MAT-0110,1807,1807,18.8,33971.6,WH-06,2026-04-23T10:24:00+08:00
PO-202508-000872-01,PO-202508-000872,1,MAT-0125,1939,310,1047.09,2030307.51,WH-06,2025-10-04T11:37:00+08:00
PO-202508-000872-02,PO-202508-000872,2,MAT-0095,6902,1914,361.39,2494313.78,WH-03,2025-09-10T11:37:00+08:00
PO-202510-000873-01,PO-202510-000873,1,MAT-0015,267,152,294.84,78722.28,WH-02,2025-11-02T12:49:00+08:00
PO-202510-000873-02,PO-202510-000873,2,MAT-0154,5155,1975,97.39,502045.45,WH-03,2025-11-15T12:49:00+08:00
PO-202508-000874-01,PO-202508-000874,1,MAT-0107,5588,5588,368.41,2058675.08,WH-03,2025-08-20T16:21:00+08:00
PO-202508-000874-02,PO-202508-000874,2,MAT-0010,2448,2448,738.02,1806672.96,WH-06,2025-09-09T16:21:00+08:00
PO-202602-000875-01,PO-202602-000875,1,MAT-0238,1318,380,126.45,166661.1,WH-01,2026-03-01T00:32:00+08:00
PO-202602-000875-02,PO-202602-000875,2,MAT-0045,2551,496,23.88,60917.88,WH-02,2026-03-12T00:32:00+08:00
PO-202602-000875-03,PO-202602-000875,3,MAT-0115,6923,2312,332.3,2300512.9,WH-06,2026-03-13T00:32:00+08:00
PO-202602-000875-04,PO-202602-000875,4,MAT-0071,2854,53,26.69,76173.26,WH-05,2026-03-18T00:32:00+08:00
PO-202601-000876-01,PO-202601-000876,1,MAT-0152,1098,1098,484.99,532519.02,WH-02,2026-01-27T22:11:00+08:00
PO-202601-000876-02,PO-202601-000876,2,MAT-0213,8050,8050,305.48,2459114.0,WH-04,2026-02-01T22:11:00+08:00
PO-202601-000876-03,PO-202601-000876,3,MAT-0192,3745,3745,80.14,300124.3,WH-06,2026-03-10T22:11:00+08:00
PO-202601-000876-04,PO-202601-000876,4,MAT-0011,7618,7618,9.17,69857.06,WH-06,2026-02-05T22:11:00+08:00
PO-202606-000877-01,PO-202606-000877,1,MAT-0215,7807,397,70.16,547739.12,WH-04,2026-06-15T08:00:00+08:00
PO-202606-000877-02,PO-202606-000877,2,MAT-0131,7410,3725,512.19,3795327.9,WH-03,2026-06-15T08:00:00+08:00
PO-202606-000877-03,PO-202606-000877,3,MAT-0051,9552,2872,45.75,437004.0,WH-01,2026-06-13T05:33:00+08:00
PO-202606-000877-04,PO-202606-000877,4,MAT-0140,5453,791,160.75,876569.75,WH-02,2026-06-15T08:00:00+08:00
PO-202509-000878-01,PO-202509-000878,1,MAT-0154,3410,484,79.32,270481.2,WH-04,2025-09-06T12:02:00+08:00
PO-202509-000878-02,PO-202509-000878,2,MAT-0232,9420,829,906.56,8539795.2,WH-05,2025-09-11T12:02:00+08:00
PO-202509-000878-03,PO-202509-000878,3,MAT-0071,4182,2939,34.16,142857.12,WH-05,2025-09-07T12:02:00+08:00
PO-202509-000878-04,PO-202509-000878,4,MAT-0094,8710,2725,209.66,1826138.6,WH-03,2025-09-24T12:02:00+08:00
PO-202506-000879-01,PO-202506-000879,1,MAT-0169,8420,8420,34.88,293689.6,WH-04,2025-07-02T17:22:00+08:00
PO-202603-000880-01,PO-202603-000880,1,MAT-0227,9751,9751,970.77,9465978.27,WH-06,2026-04-05T09:13:00+08:00
PO-202603-000880-02,PO-202603-000880,2,MAT-0028,6799,6799,1346.74,9156485.26,WH-01,2026-03-29T09:13:00+08:00
PO-202603-000880-03,PO-202603-000880,3,MAT-0231,2230,2230,351.2,783176.0,WH-01,2026-04-21T09:13:00+08:00
PO-202511-000881-01,PO-202511-000881,1,MAT-0117,9914,7749,175.08,1735743.12,WH-04,2025-12-30T12:46:00+08:00
PO-202511-000881-02,PO-202511-000881,2,MAT-0123,3219,965,135.01,434597.19,WH-01,2025-11-26T12:46:00+08:00
PO-202508-000882-01,PO-202508-000882,1,MAT-0024,9450,1061,18.34,173313.0,WH-06,2025-08-29T21:13:00+08:00
PO-202508-000882-02,PO-202508-000882,2,MAT-0109,8510,5823,35.75,304232.5,WH-05,2025-09-02T21:13:00+08:00
PO-202510-000883-01,PO-202510-000883,1,MAT-0239,9727,4004,561.73,5463947.71,WH-03,2025-10-19T10:09:00+08:00
PO-202510-000883-02,PO-202510-000883,2,MAT-0115,3490,1526,362.79,1266137.1,WH-04,2025-10-27T10:09:00+08:00
PO-202604-000884-01,PO-202604-000884,1,MAT-0028,1791,560,1358.84,2433682.44,WH-01,2026-05-19T14:13:00+08:00
PO-202604-000884-02,PO-202604-000884,2,MAT-0111,3147,2194,49.74,156531.78,WH-04,2026-06-03T14:13:00+08:00
PO-202604-000884-03,PO-202604-000884,3,MAT-0146,10850,8506,476.9,5174365.0,WH-03,2026-04-25T14:13:00+08:00
PO-202602-000885-01,PO-202602-000885,1,MAT-0167,7852,5570,95.32,748452.64,WH-05,2026-03-12T13:15:00+08:00
PO-202602-000885-02,PO-202602-000885,2,MAT-0120,9836,6026,15.07,148228.52,WH-06,2026-02-10T13:15:00+08:00
PO-202509-000886-01,PO-202509-000886,1,MAT-0090,10730,10730,3.95,42383.5,WH-04,2025-09-24T19:10:00+08:00
PO-202509-000886-02,PO-202509-000886,2,MAT-0218,11979,11979,143.16,1714913.64,WH-01,2025-10-16T19:10:00+08:00
PO-202601-000887-01,PO-202601-000887,1,MAT-0231,11791,11791,361.96,4267870.36,WH-01,2026-02-06T15:16:00+08:00
PO-202601-000887-02,PO-202601-000887,2,MAT-0226,6663,6663,283.68,1890159.84,WH-03,2026-01-20T15:16:00+08:00
PO-202507-000888-01,PO-202507-000888,1,MAT-0069,4320,687,493.44,2131660.8,WH-06,2025-08-29T18:18:00+08:00
PO-202507-000889-01,PO-202507-000889,1,MAT-0089,2093,994,252.23,527917.39,WH-04,2025-07-18T18:24:00+08:00
PO-202507-000889-02,PO-202507-000889,2,MAT-0157,4618,287,240.88,1112383.84,WH-02,2025-07-31T18:24:00+08:00
PO-202507-000889-03,PO-202507-000889,3,MAT-0217,9612,3021,360.36,3463780.32,WH-02,2025-07-12T18:24:00+08:00
PO-202605-000890-01,PO-202605-000890,1,MAT-0107,2023,2023,386.01,780898.23,WH-02,2026-06-15T08:00:00+08:00
PO-202508-000891-01,PO-202508-000891,1,MAT-0150,1703,1703,13.77,23450.31,WH-05,2025-08-27T13:13:00+08:00
PO-202508-000891-02,PO-202508-000891,2,MAT-0024,3888,3888,18.15,70567.2,WH-05,2025-09-07T13:13:00+08:00
PO-202508-000891-03,PO-202508-000891,3,MAT-0043,2125,2125,291.92,620330.0,WH-02,2025-08-19T13:13:00+08:00
PO-202510-000892-01,PO-202510-000892,1,MAT-0072,5760,5760,918.4,5289984.0,WH-05,2025-11-09T06:29:00+08:00
PO-202510-000892-02,PO-202510-000892,2,MAT-0215,6619,6619,74.16,490865.04,WH-02,2025-11-10T06:29:00+08:00
PO-202510-000892-03,PO-202510-000892,3,MAT-0132,6577,6577,50.55,332467.35,WH-04,2025-10-25T06:29:00+08:00
PO-202603-000893-01,PO-202603-000893,1,MAT-0081,7216,3852,647.78,4674380.48,WH-06,2026-03-31T18:15:00+08:00
PO-202603-000893-02,PO-202603-000893,2,MAT-0231,9030,2068,361.96,3268498.8,WH-05,2026-04-08T18:15:00+08:00
PO-202511-000894-01,PO-202511-000894,1,MAT-0005,9052,9052,423.0,3828996.0,WH-01,2025-12-01T17:18:00+08:00
PO-202511-000894-02,PO-202511-000894,2,MAT-0181,11048,11048,242.47,2678808.56,WH-03,2025-12-01T17:18:00+08:00
PO-202511-000894-03,PO-202511-000894,3,MAT-0187,11669,11669,32.84,383209.96,WH-05,2025-11-18T17:18:00+08:00
PO-202511-000894-04,PO-202511-000894,4,MAT-0025,3789,3789,925.39,3506302.71,WH-03,2025-11-20T17:18:00+08:00
PO-202601-000895-01,PO-202601-000895,1,MAT-0031,11182,11182,712.35,7965497.7,WH-01,2026-01-15T05:31:00+08:00
PO-202601-000895-02,PO-202601-000895,2,MAT-0038,11581,11581,640.66,7419483.46,WH-06,2026-02-26T05:31:00+08:00
PO-202511-000896-01,PO-202511-000896,1,MAT-0150,541,541,13.77,7449.57,WH-03,2025-12-16T20:07:00+08:00
PO-202511-000896-02,PO-202511-000896,2,MAT-0077,1606,1606,6.82,10952.92,WH-01,2025-11-12T20:07:00+08:00
PO-202506-000897-01,PO-202506-000897,1,MAT-0097,3621,2240,747.22,2705683.62,WH-02,2025-08-07T06:26:00+08:00
PO-202506-000897-02,PO-202506-000897,2,MAT-0226,7678,242,302.52,2322748.56,WH-03,2025-07-16T06:26:00+08:00
PO-202506-000897-03,PO-202506-000897,3,MAT-0153,11330,873,370.42,4196858.6,WH-04,2025-07-22T06:26:00+08:00
PO-202506-000897-04,PO-202506-000897,4,MAT-0140,7789,3261,156.35,1217810.15,WH-03,2025-07-25T06:26:00+08:00
PO-202510-000898-01,PO-202510-000898,1,MAT-0031,8217,1858,712.35,5853379.95,WH-04,2025-11-01T21:07:00+08:00
PO-202510-000898-02,PO-202510-000898,2,MAT-0139,7372,3081,246.39,1816387.08,WH-06,2025-11-04T21:07:00+08:00
PO-202510-000898-03,PO-202510-000898,3,MAT-0205,4839,1893,283.77,1373163.03,WH-03,2025-10-19T21:07:00+08:00
PO-202601-000899-01,PO-202601-000899,1,MAT-0106,7291,2851,787.04,5738308.64,WH-02,2026-02-19T01:39:00+08:00
PO-202601-000899-02,PO-202601-000899,2,MAT-0050,1483,926,788.34,1169108.22,WH-01,2026-01-14T01:39:00+08:00
PO-202601-000899-03,PO-202601-000899,3,MAT-0141,8043,1835,190.59,1532915.37,WH-03,2026-02-16T01:39:00+08:00
PO-202601-000899-04,PO-202601-000899,4,MAT-0214,8851,2781,168.84,1494402.84,WH-03,2026-02-18T01:39:00+08:00
PO-202512-000900-01,PO-202512-000900,1,MAT-0182,6849,6849,438.22,3001368.78,WH-01,2026-01-20T07:15:00+08:00
PO-202512-000900-02,PO-202512-000900,2,MAT-0234,1968,1968,160.07,315017.76,WH-01,2026-01-03T07:15:00+08:00
PO-202512-000900-03,PO-202512-000900,3,MAT-0179,7060,7060,644.51,4550240.6,WH-06,2026-01-22T07:15:00+08:00
PO-202512-000900-04,PO-202512-000900,4,MAT-0218,10256,10256,154.05,1579936.8,WH-04,2026-01-05T07:15:00+08:00
PO-202602-000901-01,PO-202602-000901,1,MAT-0239,8500,3148,561.73,4774705.0,WH-06,2026-03-02T21:18:00+08:00
PO-202508-000902-01,PO-202508-000902,1,MAT-0118,1096,1096,378.42,414748.32,WH-04,2025-08-29T15:26:00+08:00
PO-202508-000902-02,PO-202508-000902,2,MAT-0090,6548,6548,4.44,29073.12,WH-02,2025-09-13T15:26:00+08:00
PO-202508-000902-03,PO-202508-000902,3,MAT-0111,5921,5921,48.96,289892.16,WH-01,2025-09-08T15:26:00+08:00
PO-202508-000902-04,PO-202508-000902,4,MAT-0020,8284,8284,263.57,2183413.88,WH-04,2025-08-30T15:26:00+08:00
PO-202507-000903-01,PO-202507-000903,1,MAT-0107,6235,6235,391.57,2441438.95,WH-03,2025-08-22T22:55:00+08:00
PO-202507-000903-02,PO-202507-000903,2,MAT-0002,548,548,1041.31,570637.88,WH-06,2025-08-04T22:55:00+08:00
PO-202508-000904-01,PO-202508-000904,1,MAT-0126,9223,9223,498.15,4594437.45,WH-06,2025-10-03T22:47:00+08:00
PO-202508-000904-02,PO-202508-000904,2,MAT-0036,5321,5321,115.22,613085.62,WH-03,2025-09-22T22:47:00+08:00
PO-202508-000904-03,PO-202508-000904,3,MAT-0064,10280,10280,95.16,978244.8,WH-04,2025-09-24T22:47:00+08:00
PO-202508-000905-01,PO-202508-000905,1,MAT-0137,788,788,945.53,745077.64,WH-05,2025-08-27T23:58:00+08:00
PO-202510-000906-01,PO-202510-000906,1,MAT-0028,11373,4211,1358.84,15454087.32,WH-05,2025-11-03T14:26:00+08:00
PO-202605-000907-01,PO-202605-000907,1,MAT-0033,817,214,176.51,144208.67,WH-03,2026-05-29T15:21:00+08:00
PO-202605-000907-02,PO-202605-000907,2,MAT-0164,7567,3317,720.82,5454444.94,WH-05,2026-06-11T15:21:00+08:00
PO-202605-000908-01,PO-202605-000908,1,MAT-0170,8861,8861,183.41,1625196.01,WH-02,2026-05-23T00:14:00+08:00
PO-202605-000908-02,PO-202605-000908,2,MAT-0074,9462,9462,17.14,162178.68,WH-01,2026-05-22T00:14:00+08:00
PO-202508-000909-01,PO-202508-000909,1,MAT-0019,8231,5617,28.14,231620.34,WH-02,2025-09-19T14:38:00+08:00
PO-202508-000909-02,PO-202508-000909,2,MAT-0097,8513,1789,973.6,8288256.8,WH-06,2025-08-15T14:38:00+08:00
PO-202508-000909-03,PO-202508-000909,3,MAT-0120,238,50,16.96,4036.48,WH-01,2025-08-12T14:38:00+08:00
PO-202508-000909-04,PO-202508-000909,4,MAT-0125,4110,1114,760.89,3127257.9,WH-01,2025-09-03T14:38:00+08:00
PO-202509-000910-01,PO-202509-000910,1,MAT-0185,1467,650,483.09,708693.03,WH-03,2025-09-16T16:58:00+08:00
PO-202509-000910-02,PO-202509-000910,2,MAT-0136,11231,6946,794.05,8917975.55,WH-06,2025-09-20T16:58:00+08:00
PO-202606-000911-01,PO-202606-000911,1,MAT-0012,4346,4346,790.12,3433861.52,WH-03,2026-06-05T16:57:00+08:00
PO-202511-000912-01,PO-202511-000912,1,MAT-0167,2401,2401,87.51,210111.51,WH-03,2025-11-21T09:52:00+08:00
PO-202511-000912-02,PO-202511-000912,2,MAT-0092,10949,10949,141.29,1546984.21,WH-03,2025-12-13T09:52:00+08:00
PO-202511-000912-03,PO-202511-000912,3,MAT-0054,1258,1258,739.98,930894.84,WH-01,2025-12-09T09:52:00+08:00
PO-202602-000913-01,PO-202602-000913,1,MAT-0189,3314,179,935.52,3100313.28,WH-05,2026-03-17T05:14:00+08:00
PO-202602-000913-02,PO-202602-000913,2,MAT-0147,6863,4516,605.73,4157124.99,WH-05,2026-02-23T05:14:00+08:00
PO-202602-000913-03,PO-202602-000913,3,MAT-0122,2584,1952,98.6,254782.4,WH-03,2026-03-25T05:14:00+08:00
PO-202602-000913-04,PO-202602-000913,4,MAT-0220,2421,326,330.68,800576.28,WH-05,2026-03-18T05:14:00+08:00
PO-202509-000914-01,PO-202509-000914,1,MAT-0088,2156,1573,533.09,1149342.04,WH-06,2025-10-06T22:04:00+08:00
PO-202509-000914-02,PO-202509-000914,2,MAT-0154,1397,769,105.48,147355.56,WH-06,2025-09-29T22:04:00+08:00
PO-202511-000915-01,PO-202511-000915,1,MAT-0205,2197,650,286.81,630121.57,WH-01,2025-12-12T20:43:00+08:00
PO-202511-000915-02,PO-202511-000915,2,MAT-0239,240,181,477.63,114631.2,WH-02,2025-11-29T20:43:00+08:00
PO-202511-000915-03,PO-202511-000915,3,MAT-0076,8464,1168,299.46,2534629.44,WH-06,2026-01-03T20:43:00+08:00
PO-202511-000915-04,PO-202511-000915,4,MAT-0003,10381,2666,252.18,2617880.58,WH-01,2026-01-05T20:43:00+08:00
PO-202508-000916-01,PO-202508-000916,1,MAT-0120,5124,5124,19.41,99456.84,WH-03,2025-09-07T18:07:00+08:00
PO-202508-000916-02,PO-202508-000916,2,MAT-0202,8412,8412,460.67,3875156.04,WH-01,2025-09-13T18:07:00+08:00
PO-202508-000916-03,PO-202508-000916,3,MAT-0131,6714,6714,472.7,3173707.8,WH-05,2025-10-03T18:07:00+08:00
PO-202507-000917-01,PO-202507-000917,1,MAT-0116,10164,10164,95.73,972999.72,WH-02,2025-08-11T16:44:00+08:00
PO-202507-000917-02,PO-202507-000917,2,MAT-0205,781,781,321.72,251263.32,WH-06,2025-07-20T16:44:00+08:00
PO-202512-000918-01,PO-202512-000918,1,MAT-0098,5973,475,84.3,503523.9,WH-06,2025-12-10T17:47:00+08:00
PO-202512-000918-02,PO-202512-000918,2,MAT-0016,2831,272,254.0,719074.0,WH-05,2025-12-02T17:47:00+08:00
PO-202512-000918-03,PO-202512-000918,3,MAT-0150,10871,6749,15.79,171653.09,WH-04,2026-01-04T17:47:00+08:00
PO-202507-000919-01,PO-202507-000919,1,MAT-0156,5681,5681,20.58,116914.98,WH-06,2025-08-06T00:25:00+08:00
PO-202507-000919-02,PO-202507-000919,2,MAT-0213,5197,5197,345.89,1797590.33,WH-05,2025-08-15T00:25:00+08:00
PO-202507-000919-03,PO-202507-000919,3,MAT-0176,6651,6651,1059.74,7048330.74,WH-03,2025-08-21T00:25:00+08:00
PO-202507-000919-04,PO-202507-000919,4,MAT-0200,5332,5332,374.88,1998860.16,WH-04,2025-07-22T00:25:00+08:00
PO-202601-000920-01,PO-202601-000920,1,MAT-0117,6317,6317,238.62,1507362.54,WH-05,2026-01-21T15:07:00+08:00
PO-202601-000920-02,PO-202601-000920,2,MAT-0099,4759,4759,47.97,228289.23,WH-04,2026-02-21T15:07:00+08:00
PO-202605-000921-01,PO-202605-000921,1,MAT-0120,8506,8506,16.31,138732.86,WH-06,2026-05-29T21:50:00+08:00
PO-202601-000922-01,PO-202601-000922,1,MAT-0007,449,449,1042.39,468033.11,WH-04,2026-01-21T23:11:00+08:00
PO-202511-000923-01,PO-202511-000923,1,MAT-0001,6750,2984,180.81,1220467.5,WH-05,2025-12-06T18:29:00+08:00
PO-202511-000923-02,PO-202511-000923,2,MAT-0201,6146,4379,497.42,3057143.32,WH-06,2025-12-31T18:29:00+08:00
PO-202511-000923-03,PO-202511-000923,3,MAT-0007,5773,850,1057.33,6103966.09,WH-03,2025-12-27T18:29:00+08:00
PO-202506-000924-01,PO-202506-000924,1,MAT-0064,11923,11923,107.24,1278622.52,WH-06,2025-07-04T12:36:00+08:00
PO-202506-000924-02,PO-202506-000924,2,MAT-0187,9737,9737,29.55,287728.35,WH-05,2025-06-18T12:36:00+08:00
PO-202506-000924-03,PO-202506-000924,3,MAT-0076,10934,10934,324.05,3543162.7,WH-06,2025-07-09T12:36:00+08:00
