inspection_id,supplier_id,material_id,purchase_order_id,inspected_qty,defect_qty,defect_rate,result,inspection_type,inspected_at,inspector
QI-0001175,SUP-005,MAT-0130,PO-202508-001001,209,28,0.13397,fail,incoming,2026-04-17T02:00:00+08:00,质检员14
QI-0001176,SUP-031,MAT-0158,PO-202510-001139,4835,892,0.18449,fail,process,2025-11-07T13:00:00+08:00,质检员04
QI-0001177,SUP-013,MAT-0188,PO-202605-001045,4154,559,0.13457,fail,incoming,2026-01-22T09:00:00+08:00,质检员13
QI-0001178,SUP-039,MAT-0211,PO-202506-000355,4957,318,0.06415,fail,final,2025-06-21T11:00:00+08:00,质检员01
QI-0001179,SUP-029,MAT-0001,PO-202511-000407,1178,11,0.00934,pass,final,2026-01-21T22:00:00+08:00,质检员10
QI-0001180,SUP-048,MAT-0158,PO-202506-000432,4665,282,0.06045,fail,final,2025-09-07T21:00:00+08:00,质检员17
QI-0001181,SUP-048,MAT-0225,PO-202511-001743,3140,268,0.08535,fail,incoming,2026-06-03T08:00:00+08:00,质检员08
QI-0001182,SUP-009,MAT-0125,PO-202509-000121,2076,206,0.09923,fail,incoming,2025-09-09T05:00:00+08:00,质检员05
QI-0001183,SUP-001,MAT-0089,PO-202512-000347,3990,823,0.20627,fail,process,2026-05-06T06:00:00+08:00,质检员06
QI-0001184,SUP-058,MAT-0054,PO-202601-000668,3690,438,0.1187,fail,incoming,2025-09-15T03:00:00+08:00,质检员17
QI-0001185,SUP-050,MAT-0199,PO-202510-000017,1301,309,0.23751,fail,incoming,2025-11-03T13:00:00+08:00,质检员18
QI-0001186,SUP-035,MAT-0198,PO-202606-000030,2831,309,0.10915,fail,incoming,2026-05-09T16:00:00+08:00,质检员18
QI-0001187,SUP-030,MAT-0156,PO-202509-001249,3281,94,0.02865,pass,process,2026-04-29T10:00:00+08:00,质检员01
QI-0001188,SUP-001,MAT-0033,PO-202604-000962,2572,526,0.20451,fail,final,2025-07-15T03:00:00+08:00,质检员03
QI-0001189,SUP-026,MAT-0115,PO-202601-001609,3852,656,0.1703,fail,process,2026-03-19T17:00:00+08:00,质检员05
QI-0001190,SUP-044,MAT-0068,PO-202604-000482,854,95,0.11124,fail,incoming,2026-03-27T07:00:00+08:00,质检员12
QI-0001191,SUP-040,MAT-0056,PO-202604-001025,811,94,0.11591,fail,incoming,2025-10-12T11:00:00+08:00,质检员14
QI-0001192,SUP-040,MAT-0056,PO-202601-001186,3994,396,0.09915,fail,final,2025-09-14T07:00:00+08:00,质检员02
QI-0001193,SUP-028,MAT-0120,PO-202601-001161,4606,627,0.13613,fail,incoming,2026-01-25T06:00:00+08:00,质检员16
QI-0001194,SUP-056,MAT-0137,PO-202508-000186,349,27,0.07736,fail,process,2025-10-16T16:00:00+08:00,质检员16
QI-0001195,SUP-033,MAT-0056,PO-202510-000708,2566,135,0.05261,fail,incoming,2026-01-15T17:00:00+08:00,质检员13
QI-0001196,SUP-032,MAT-0010,PO-202604-001190,4881,771,0.15796,fail,final,2025-08-15T17:00:00+08:00,质检员10
QI-0001197,SUP-056,MAT-0184,PO-202602-001646,371,22,0.0593,fail,incoming,2025-11-29T04:00:00+08:00,质检员04
QI-0001198,SUP-014,MAT-0176,PO-202510-000556,3457,80,0.02314,pass,process,2026-03-18T23:00:00+08:00,质检员13
QI-0001199,SUP-044,MAT-0205,PO-202606-001689,4356,479,0.10996,fail,final,2026-04-01T22:00:00+08:00,质检员15
QI-0001200,SUP-004,MAT-0189,PO-202512-001237,1569,144,0.09178,fail,incoming,2025-09-02T09:00:00+08:00,质检员02
QI-0001201,SUP-013,MAT-0212,PO-202508-001656,3402,565,0.16608,fail,process,2026-02-01T14:00:00+08:00,质检员12
QI-0001202,SUP-022,MAT-0050,PO-202506-000289,1284,113,0.08801,fail,final,2025-11-24T14:00:00+08:00,质检员18
QI-0001203,SUP-045,MAT-0077,PO-202509-000166,2460,440,0.17886,fail,final,2025-08-13T06:00:00+08:00,质检员15
QI-0001204,SUP-038,MAT-0193,PO-202605-000185,1210,209,0.17273,fail,process,2025-11-09T07:00:00+08:00,质检员07
QI-0001205,SUP-024,MAT-0170,PO-202605-000029,3544,653,0.18426,fail,incoming,2026-04-04T16:00:00+08:00,质检员08
QI-0001206,SUP-007,MAT-0102,PO-202603-000242,4981,516,0.10359,fail,process,2026-03-06T17:00:00+08:00,质检员18
QI-0001207,SUP-018,MAT-0205,PO-202511-000574,476,2,0.0042,pass,incoming,2025-10-17T09:00:00+08:00,质检员12
QI-0001208,SUP-049,MAT-0074,PO-202508-000277,71,0,0.0,pass,final,2025-12-13T22:00:00+08:00,质检员11
QI-0001209,SUP-006,MAT-0102,PO-202508-000531,531,121,0.22787,fail,process,2026-05-13T16:00:00+08:00,质检员11
QI-0001210,SUP-026,MAT-0040,PO-202510-000639,822,134,0.16302,fail,incoming,2026-01-29T02:00:00+08:00,质检员05
QI-0001211,SUP-026,MAT-0133,PO-202507-001220,3702,723,0.1953,fail,process,2025-12-26T15:00:00+08:00,质检员08
QI-0001212,SUP-038,MAT-0224,PO-202603-001601,4204,685,0.16294,fail,process,2025-09-01T09:00:00+08:00,质检员20
QI-0001213,SUP-030,MAT-0002,PO-202602-000366,2931,116,0.03958,fail,process,2026-01-17T17:00:00+08:00,质检员17
QI-0001214,SUP-039,MAT-0211,PO-202508-001799,3184,214,0.06721,fail,process,2025-12-13T14:00:00+08:00,质检员09
QI-0001215,SUP-031,MAT-0100,PO-202605-001344,847,179,0.21133,fail,incoming,2026-02-19T10:00:00+08:00,质检员06
QI-0001216,SUP-055,MAT-0120,PO-202509-000021,2269,143,0.06302,fail,process,2026-05-29T09:00:00+08:00,质检员05
QI-0001217,SUP-045,MAT-0043,PO-202509-000065,1639,252,0.15375,fail,incoming,2026-06-09T12:00:00+08:00,质检员18
QI-0001218,SUP-059,MAT-0084,PO-202508-001767,2667,143,0.05362,fail,incoming,2025-10-15T00:00:00+08:00,质检员09
QI-0001219,SUP-002,MAT-0073,PO-202511-001650,2815,466,0.16554,fail,process,2025-11-25T11:00:00+08:00,质检员01
QI-0001220,SUP-059,MAT-0037,PO-202509-001154,493,21,0.0426,fail,final,2025-08-26T20:00:00+08:00,质检员04
QI-0001221,SUP-032,MAT-0045,PO-202602-001403,2963,453,0.15289,fail,final,2025-08-24T00:00:00+08:00,质检员03
QI-0001222,SUP-013,MAT-0099,PO-202604-001214,849,135,0.15901,fail,process,2026-04-28T02:00:00+08:00,质检员12
QI-0001223,SUP-034,MAT-0206,PO-202507-001596,4614,927,0.20091,fail,incoming,2026-02-27T09:00:00+08:00,质检员19
QI-0001224,SUP-052,MAT-0102,PO-202507-000373,4409,194,0.044,fail,final,2026-06-12T23:00:00+08:00,质检员20
QI-0001225,SUP-013,MAT-0126,PO-202512-000773,2509,469,0.18693,fail,process,2026-01-09T06:00:00+08:00,质检员09
QI-0001226,SUP-047,MAT-0230,PO-202511-000196,837,166,0.19833,fail,final,2025-07-23T06:00:00+08:00,质检员11
QI-0001227,SUP-021,MAT-0143,PO-202509-001226,3545,562,0.15853,fail,incoming,2026-03-08T03:00:00+08:00,质检员07
QI-0001228,SUP-014,MAT-0069,PO-202512-001734,2238,61,0.02726,pass,final,2026-02-10T10:00:00+08:00,质检员08
QI-0001229,SUP-015,MAT-0226,PO-202507-000530,4995,899,0.17998,fail,final,2026-03-19T06:00:00+08:00,质检员09
QI-0001230,SUP-015,MAT-0172,PO-202507-001640,349,58,0.16619,fail,process,2026-04-03T01:00:00+08:00,质检员02
QI-0001231,SUP-055,MAT-0146,PO-202507-000931,2101,168,0.07996,fail,process,2025-08-19T13:00:00+08:00,质检员06
QI-0001232,SUP-021,MAT-0143,PO-202601-000174,262,37,0.14122,fail,process,2025-11-23T15:00:00+08:00,质检员02
QI-0001233,SUP-013,MAT-0176,PO-202602-001137,785,107,0.13631,fail,incoming,2025-10-29T21:00:00+08:00,质检员08
QI-0001234,SUP-024,MAT-0088,PO-202508-000112,3830,745,0.19452,fail,final,2025-12-17T17:00:00+08:00,质检员14
QI-0001235,SUP-005,MAT-0146,PO-202512-001430,1815,260,0.14325,fail,incoming,2025-07-29T22:00:00+08:00,质检员20
QI-0001236,SUP-012,MAT-0057,PO-202509-001353,3425,511,0.1492,fail,final,2026-05-19T20:00:00+08:00,质检员05
QI-0001237,SUP-029,MAT-0232,PO-202601-001763,1428,37,0.02591,pass,process,2026-01-03T19:00:00+08:00,质检员05
QI-0001238,SUP-027,MAT-0034,PO-202507-001474,1765,417,0.23626,fail,final,2026-02-06T04:00:00+08:00,质检员14
QI-0001239,SUP-008,MAT-0023,PO-202510-001122,4001,792,0.19795,fail,incoming,2025-09-14T23:00:00+08:00,质检员01
QI-0001240,SUP-030,MAT-0186,PO-202601-001185,572,21,0.03671,fail,process,2025-12-13T09:00:00+08:00,质检员19
QI-0001241,SUP-022,MAT-0052,PO-202601-001716,3867,386,0.09982,fail,incoming,2025-09-07T06:00:00+08:00,质检员14
QI-0001242,SUP-006,MAT-0097,PO-202511-000896,4783,971,0.20301,fail,final,2026-06-07T08:00:00+08:00,质检员11
QI-0001243,SUP-059,MAT-0214,PO-202510-000523,3379,164,0.04854,fail,incoming,2025-08-11T10:00:00+08:00,质检员19
QI-0001244,SUP-059,MAT-0096,PO-202605-000964,4614,262,0.05678,fail,process,2026-04-18T09:00:00+08:00,质检员14
QI-0001245,SUP-004,MAT-0025,PO-202601-001562,2349,249,0.106,fail,incoming,2025-07-29T02:00:00+08:00,质检员12
QI-0001246,SUP-049,MAT-0127,PO-202601-001562,431,11,0.02552,pass,final,2025-11-19T20:00:00+08:00,质检员05
QI-0001247,SUP-002,MAT-0121,PO-202511-000060,2492,411,0.16493,fail,final,2026-02-22T06:00:00+08:00,质检员16
QI-0001248,SUP-037,MAT-0149,PO-202604-000063,2101,436,0.20752,fail,incoming,2025-12-20T02:00:00+08:00,质检员10
QI-0001249,SUP-011,MAT-0130,PO-202507-000165,439,34,0.07745,fail,incoming,2026-01-05T07:00:00+08:00,质检员17
QI-0001250,SUP-056,MAT-0184,PO-202511-000204,2936,213,0.07255,fail,final,2026-04-07T02:00:00+08:00,质检员01
QI-0001251,SUP-004,MAT-0147,PO-202511-001309,4616,298,0.06456,fail,final,2026-04-13T12:00:00+08:00,质检员06
QI-0001252,SUP-002,MAT-0080,PO-202606-001146,4587,728,0.15871,fail,process,2026-03-23T23:00:00+08:00,质检员02
QI-0001253,SUP-013,MAT-0176,PO-202603-001164,2539,344,0.13549,fail,final,2026-06-14T01:00:00+08:00,质检员05
QI-0001254,SUP-029,MAT-0236,PO-202602-001324,3257,93,0.02855,pass,process,2025-07-17T14:00:00+08:00,质检员17
QI-0001255,SUP-004,MAT-0030,PO-202506-001749,1063,55,0.05174,fail,final,2025-11-03T15:00:00+08:00,质检员11
QI-0001256,SUP-009,MAT-0139,PO-202510-000851,1441,162,0.11242,fail,final,2026-04-13T03:00:00+08:00,质检员18
QI-0001257,SUP-048,MAT-0026,PO-202601-000895,4675,294,0.06289,fail,incoming,2025-07-31T02:00:00+08:00,质检员16
QI-0001258,SUP-058,MAT-0004,PO-202511-000196,1978,197,0.0996,fail,final,2025-10-05T06:00:00+08:00,质检员20
QI-0001259,SUP-044,MAT-0205,PO-202509-001336,3750,424,0.11307,fail,process,2026-06-07T01:00:00+08:00,质检员03
QI-0001260,SUP-045,MAT-0137,PO-202604-000442,3799,694,0.18268,fail,process,2026-06-03T19:00:00+08:00,质检员15
QI-0001261,SUP-020,MAT-0001,PO-202604-001405,4910,770,0.15682,fail,final,2025-12-16T20:00:00+08:00,质检员16
QI-0001262,SUP-020,MAT-0122,PO-202604-000050,3237,394,0.12172,fail,incoming,2026-01-20T01:00:00+08:00,质检员15
QI-0001263,SUP-001,MAT-0188,PO-202511-000712,433,89,0.20554,fail,final,2026-01-15T19:00:00+08:00,质检员07
QI-0001264,SUP-005,MAT-0065,PO-202511-000831,2533,395,0.15594,fail,process,2026-02-18T14:00:00+08:00,质检员18
QI-0001265,SUP-026,MAT-0114,PO-202508-000839,4162,760,0.1826,fail,process,2025-06-17T08:00:00+08:00,质检员12
QI-0001266,SUP-026,MAT-0043,PO-202601-000787,1809,367,0.20287,fail,incoming,2025-08-16T19:00:00+08:00,质检员14
QI-0001267,SUP-023,MAT-0213,PO-202510-000955,1404,115,0.08191,fail,process,2026-04-16T09:00:00+08:00,质检员02
QI-0001268,SUP-006,MAT-0079,PO-202511-000849,4257,908,0.2133,fail,process,2025-06-17T17:00:00+08:00,质检员05
QI-0001269,SUP-004,MAT-0224,PO-202512-000327,4566,395,0.08651,fail,process,2025-11-09T20:00:00+08:00,质检员19
QI-0001270,SUP-002,MAT-0226,PO-202509-001761,1168,177,0.15154,fail,final,2026-01-14T12:00:00+08:00,质检员16
QI-0001271,SUP-024,MAT-0208,PO-202601-000342,2674,556,0.20793,fail,incoming,2025-12-15T03:00:00+08:00,质检员04
QI-0001272,SUP-018,MAT-0180,PO-202604-000460,1284,0,0.0,pass,process,2026-06-04T06:00:00+08:00,质检员15
QI-0001273,SUP-041,MAT-0104,PO-202602-001646,1683,385,0.22876,fail,incoming,2026-04-15T03:00:00+08:00,质检员12
QI-0001274,SUP-034,MAT-0197,PO-202511-000782,1969,393,0.19959,fail,incoming,2025-08-13T06:00:00+08:00,质检员11
QI-0001275,SUP-001,MAT-0034,PO-202604-000138,1209,259,0.21423,fail,process,2025-07-20T18:00:00+08:00,质检员18
QI-0001276,SUP-009,MAT-0057,PO-202511-000672,2966,291,0.09811,fail,final,2026-03-23T07:00:00+08:00,质检员08
QI-0001277,SUP-048,MAT-0001,PO-202508-001767,2981,100,0.03355,fail,incoming,2026-03-04T17:00:00+08:00,质检员11
QI-0001278,SUP-044,MAT-0142,PO-202605-000985,2654,299,0.11266,fail,process,2026-02-22T01:00:00+08:00,质检员10
QI-0001279,SUP-028,MAT-0195,PO-202602-000315,2733,419,0.15331,fail,final,2025-10-03T13:00:00+08:00,质检员19
QI-0001280,SUP-028,MAT-0120,PO-202512-001482,2162,283,0.1309,fail,process,2025-06-15T20:00:00+08:00,质检员15
QI-0001281,SUP-056,MAT-0059,PO-202508-001752,3308,269,0.08132,fail,final,2026-05-27T00:00:00+08:00,质检员04
QI-0001282,SUP-012,MAT-0124,PO-202507-000153,1485,213,0.14343,fail,final,2025-06-30T08:00:00+08:00,质检员03
QI-0001283,SUP-023,MAT-0136,PO-202512-001221,2781,240,0.0863,fail,final,2026-01-26T00:00:00+08:00,质检员12
QI-0001284,SUP-024,MAT-0079,PO-202604-000078,693,135,0.19481,fail,incoming,2025-10-15T20:00:00+08:00,质检员11
QI-0001285,SUP-041,MAT-0205,PO-202507-000086,2793,669,0.23953,fail,incoming,2025-06-19T21:00:00+08:00,质检员05
QI-0001286,SUP-052,MAT-0199,PO-202511-000450,4527,254,0.05611,fail,incoming,2025-11-15T15:00:00+08:00,质检员03
QI-0001287,SUP-019,MAT-0157,PO-202603-000175,1743,185,0.10614,fail,incoming,2025-12-08T01:00:00+08:00,质检员06
QI-0001288,SUP-005,MAT-0127,PO-202510-001376,4629,679,0.14668,fail,process,2026-05-30T17:00:00+08:00,质检员13
QI-0001289,SUP-045,MAT-0043,PO-202601-001463,4155,724,0.17425,fail,final,2026-03-29T08:00:00+08:00,质检员14
QI-0001290,SUP-004,MAT-0122,PO-202511-000060,3040,252,0.08289,fail,incoming,2025-10-13T07:00:00+08:00,质检员04
QI-0001291,SUP-023,MAT-0232,PO-202506-001749,4468,467,0.10452,fail,final,2025-07-26T22:00:00+08:00,质检员02
QI-0001292,SUP-007,MAT-0064,PO-202601-001036,4478,371,0.08285,fail,process,2025-06-28T08:00:00+08:00,质检员01
QI-0001293,SUP-024,MAT-0075,PO-202605-000488,4197,868,0.20681,fail,process,2025-12-09T18:00:00+08:00,质检员17
QI-0001294,SUP-035,MAT-0218,PO-202508-000022,3104,335,0.10793,fail,incoming,2025-10-23T10:00:00+08:00,质检员11
QI-0001295,SUP-008,MAT-0044,PO-202512-001416,2901,607,0.20924,fail,process,2026-03-05T19:00:00+08:00,质检员19
QI-0001296,SUP-014,MAT-0223,PO-202601-001051,768,27,0.03516,fail,final,2026-04-24T11:00:00+08:00,质检员16
QI-0001297,SUP-041,MAT-0140,PO-202510-000731,247,50,0.20243,fail,incoming,2025-11-19T00:00:00+08:00,质检员08
QI-0001298,SUP-003,MAT-0172,PO-202510-001156,3367,79,0.02346,pass,final,2025-07-25T16:00:00+08:00,质检员18
QI-0001299,SUP-007,MAT-0102,PO-202602-000420,204,19,0.09314,fail,process,2025-07-28T22:00:00+08:00,质检员11
QI-0001300,SUP-006,MAT-0181,PO-202509-001017,2442,531,0.21744,fail,incoming,2026-02-08T22:00:00+08:00,质检员20
QI-0001301,SUP-038,MAT-0088,PO-202604-000038,4341,678,0.15619,fail,final,2025-12-25T00:00:00+08:00,质检员18
QI-0001302,SUP-037,MAT-0097,PO-202508-000747,2399,466,0.19425,fail,process,2026-05-26T04:00:00+08:00,质检员16
QI-0001303,SUP-024,MAT-0075,PO-202601-000390,105,23,0.21905,fail,process,2025-12-30T20:00:00+08:00,质检员12
QI-0001304,SUP-020,MAT-0012,PO-202602-000857,350,43,0.12286,fail,incoming,2025-11-10T04:00:00+08:00,质检员04
QI-0001305,SUP-006,MAT-0096,PO-202510-000601,2103,495,0.23538,fail,incoming,2026-05-16T13:00:00+08:00,质检员09
QI-0001306,SUP-015,MAT-0162,PO-202506-001585,2931,456,0.15558,fail,final,2026-03-24T04:00:00+08:00,质检员11
QI-0001307,SUP-052,MAT-0135,PO-202508-001359,4983,173,0.03472,fail,incoming,2025-09-01T16:00:00+08:00,质检员05
QI-0001308,SUP-046,MAT-0147,PO-202606-000722,1955,217,0.111,fail,incoming,2025-06-25T18:00:00+08:00,质检员02
QI-0001309,SUP-016,MAT-0170,PO-202512-000327,855,108,0.12632,fail,final,2025-07-23T12:00:00+08:00,质检员07
QI-0001310,SUP-050,MAT-0063,PO-202507-000141,3692,890,0.24106,fail,incoming,2026-02-07T00:00:00+08:00,质检员15
QI-0001311,SUP-014,MAT-0176,PO-202603-000812,2304,73,0.03168,fail,final,2026-03-03T04:00:00+08:00,质检员18
QI-0001312,SUP-026,MAT-0163,PO-202604-001313,4040,854,0.21139,fail,incoming,2025-07-01T05:00:00+08:00,质检员18
QI-0001313,SUP-020,MAT-0046,PO-202601-001357,3645,562,0.15418,fail,process,2026-04-11T17:00:00+08:00,质检员09
QI-0001314,SUP-009,MAT-0227,PO-202511-000950,3251,336,0.10335,fail,process,2025-12-13T20:00:00+08:00,质检员12
QI-0001315,SUP-031,MAT-0073,PO-202510-001153,3922,737,0.18791,fail,final,2025-11-21T18:00:00+08:00,质检员13
QI-0001316,SUP-005,MAT-0130,PO-202510-000279,1780,248,0.13933,fail,process,2026-04-26T04:00:00+08:00,质检员04
QI-0001317,SUP-004,MAT-0107,PO-202603-001082,2028,154,0.07594,fail,process,2026-06-06T04:00:00+08:00,质检员20
QI-0001318,SUP-017,MAT-0141,PO-202512-001496,1503,56,0.03726,fail,final,2025-12-14T01:00:00+08:00,质检员02
QI-0001319,SUP-030,MAT-0211,PO-202507-000025,810,22,0.02716,pass,incoming,2026-01-10T19:00:00+08:00,质检员05
QI-0001320,SUP-006,MAT-0102,PO-202606-001143,2279,479,0.21018,fail,final,2026-03-31T01:00:00+08:00,质检员05
QI-0001321,SUP-034,MAT-0117,PO-202508-000902,3628,701,0.19322,fail,process,2026-03-10T01:00:00+08:00,质检员10
QI-0001322,SUP-053,MAT-0238,PO-202509-000986,1119,133,0.11886,fail,incoming,2025-10-19T19:00:00+08:00,质检员20
QI-0001323,SUP-030,MAT-0140,PO-202509-001469,3981,92,0.02311,pass,incoming,2026-01-28T14:00:00+08:00,质检员10
QI-0001324,SUP-051,MAT-0062,PO-202605-001709,767,177,0.23077,fail,process,2026-05-02T20:00:00+08:00,质检员11
QI-0001325,SUP-053,MAT-0037,PO-202604-001033,993,127,0.1279,fail,incoming,2026-05-08T12:00:00+08:00,质检员02
QI-0001326,SUP-050,MAT-0185,PO-202604-001730,2006,460,0.22931,fail,final,2025-07-04T01:00:00+08:00,质检员14
QI-0001327,SUP-047,MAT-0189,PO-202511-000738,271,53,0.19557,fail,process,2026-04-05T07:00:00+08:00,质检员04
QI-0001328,SUP-008,MAT-0082,PO-202507-000400,3087,678,0.21963,fail,incoming,2025-08-17T02:00:00+08:00,质检员19
QI-0001329,SUP-030,MAT-0121,PO-202604-000871,4764,106,0.02225,pass,incoming,2026-02-16T15:00:00+08:00,质检员02
QI-0001330,SUP-005,MAT-0160,PO-202509-001400,491,63,0.12831,fail,incoming,2025-10-15T11:00:00+08:00,质检员18
QI-0001331,SUP-004,MAT-0030,PO-202603-000423,4349,355,0.08163,fail,final,2025-09-04T10:00:00+08:00,质检员11
QI-0001332,SUP-055,MAT-0190,PO-202508-000988,4309,225,0.05222,fail,process,2025-09-15T08:00:00+08:00,质检员06
QI-0001333,SUP-026,MAT-0219,PO-202605-001709,2283,497,0.2177,fail,final,2025-06-26T12:00:00+08:00,质检员02
QI-0001334,SUP-051,MAT-0198,PO-202508-000827,2344,516,0.22014,fail,incoming,2025-07-06T06:00:00+08:00,质检员08
QI-0001335,SUP-011,MAT-0045,PO-202512-001789,926,66,0.07127,fail,process,2026-06-13T15:00:00+08:00,质检员09
QI-0001336,SUP-031,MAT-0100,PO-202509-001154,156,34,0.21795,fail,final,2025-08-23T01:00:00+08:00,质检员09
QI-0001337,SUP-033,MAT-0221,PO-202507-000529,4133,258,0.06242,fail,incoming,2026-02-18T08:00:00+08:00,质检员08
QI-0001338,SUP-017,MAT-0175,PO-202605-001515,2684,92,0.03428,fail,incoming,2025-08-14T22:00:00+08:00,质检员03
QI-0001339,SUP-023,MAT-0071,PO-202512-001692,1352,117,0.08654,fail,final,2026-01-06T01:00:00+08:00,质检员10
QI-0001340,SUP-052,MAT-0106,PO-202508-001269,3468,169,0.04873,fail,process,2025-06-20T21:00:00+08:00,质检员01
QI-0001341,SUP-002,MAT-0073,PO-202510-000279,1309,219,0.1673,fail,process,2025-12-30T03:00:00+08:00,质检员15
QI-0001342,SUP-045,MAT-0042,PO-202604-000038,3460,599,0.17312,fail,incoming,2025-10-28T02:00:00+08:00,质检员08
QI-0001343,SUP-041,MAT-0096,PO-202601-001537,1865,434,0.23271,fail,process,2025-09-28T06:00:00+08:00,质检员03
QI-0001344,SUP-058,MAT-0046,PO-202508-001799,2492,397,0.15931,fail,incoming,2025-12-15T15:00:00+08:00,质检员06
QI-0001345,SUP-020,MAT-0201,PO-202606-001737,4934,681,0.13802,fail,incoming,2025-07-12T22:00:00+08:00,质检员05
QI-0001346,SUP-024,MAT-0201,PO-202601-000551,1160,234,0.20172,fail,final,2025-09-09T16:00:00+08:00,质检员18
QI-0001347,SUP-057,MAT-0010,PO-202509-000805,2975,357,0.12,fail,final,2026-01-20T06:00:00+08:00,质检员08
QI-0001348,SUP-019,MAT-0060,PO-202605-000297,1659,206,0.12417,fail,incoming,2026-03-19T14:00:00+08:00,质检员05
QI-0001349,SUP-026,MAT-0140,PO-202512-001257,3775,754,0.19974,fail,process,2026-02-21T21:00:00+08:00,质检员07
QI-0001350,SUP-036,MAT-0235,PO-202510-000639,2693,373,0.13851,fail,final,2025-09-07T13:00:00+08:00,质检员06
QI-0001351,SUP-048,MAT-0171,PO-202606-001066,2853,166,0.05818,fail,final,2025-07-04T07:00:00+08:00,质检员06
QI-0001352,SUP-031,MAT-0004,PO-202508-000788,3041,602,0.19796,fail,final,2026-03-25T23:00:00+08:00,质检员13
QI-0001353,SUP-020,MAT-0001,PO-202601-000998,4732,614,0.12975,fail,final,2025-07-15T04:00:00+08:00,质检员06
QI-0001354,SUP-059,MAT-0021,PO-202602-001276,1913,89,0.04652,fail,process,2025-11-28T19:00:00+08:00,质检员16
QI-0001355,SUP-031,MAT-0100,PO-202601-000390,1255,258,0.20558,fail,incoming,2025-08-27T21:00:00+08:00,质检员17
QI-0001356,SUP-036,MAT-0235,PO-202606-000340,2159,346,0.16026,fail,incoming,2026-05-22T12:00:00+08:00,质检员18
QI-0001357,SUP-001,MAT-0095,PO-202604-001021,569,113,0.19859,fail,final,2025-12-30T05:00:00+08:00,质检员10
QI-0001358,SUP-025,MAT-0168,PO-202510-001626,4441,1062,0.23914,fail,process,2025-11-20T12:00:00+08:00,质检员11
QI-0001359,SUP-018,MAT-0168,PO-202605-001203,2092,0,0.0,pass,process,2025-07-03T18:00:00+08:00,质检员01
QI-0001360,SUP-058,MAT-0004,PO-202605-001081,2619,333,0.12715,fail,incoming,2025-09-30T17:00:00+08:00,质检员02
QI-0001361,SUP-022,MAT-0221,PO-202506-000690,894,84,0.09396,fail,incoming,2026-06-08T20:00:00+08:00,质检员04
QI-0001362,SUP-030,MAT-0211,PO-202606-001647,4380,110,0.02511,pass,process,2025-11-23T07:00:00+08:00,质检员05
QI-0001363,SUP-048,MAT-0060,PO-202512-001436,1000,47,0.047,fail,incoming,2025-11-24T03:00:00+08:00,质检员17
QI-0001364,SUP-014,MAT-0200,PO-202512-001764,4641,93,0.02004,pass,final,2026-05-11T03:00:00+08:00,质检员11
QI-0001365,SUP-003,MAT-0153,PO-202604-001190,3697,256,0.06925,fail,incoming,2026-05-27T08:00:00+08:00,质检员13
QI-0001366,SUP-047,MAT-0093,PO-202512-000900,3251,613,0.18856,fail,incoming,2026-01-17T16:00:00+08:00,质检员06
QI-0001367,SUP-043,MAT-0029,PO-202604-000764,1060,200,0.18868,fail,process,2025-07-03T06:00:00+08:00,质检员05
