sales_order_line_id,sales_order_id,line_no,material_id,warehouse_id,ordered_qty,allocated_qty,shipped_qty,unit_price,line_amount,requested_delivery_at,updated_at
SO-202511-002102-04,SO-202511-002102,4,MAT-0173,WH-03,3555,3555,3555,1281.35,4555193.42,2025-11-30T15:47:00+08:00,2025-12-22T15:47:00+08:00
SO-202509-002103-01,SO-202509-002103,1,MAT-0116,WH-01,855,855,855,131.17,112148.19,2025-10-02T10:25:00+08:00,2025-10-21T10:25:00+08:00
SO-202606-002104-01,SO-202606-002104,1,MAT-0109,WH-05,1421,1421,607,51.46,73128.34,2026-06-12T15:57:00+08:00,2026-06-15T08:00:00+08:00
SO-202606-002104-02,SO-202606-002104,2,MAT-0232,WH-02,282,282,168,1582.78,446343.21,2026-06-12T15:57:00+08:00,2026-06-15T08:00:00+08:00
SO-202606-002104-03,SO-202606-002104,3,MAT-0168,WH-01,552,552,374,917.08,506227.31,2026-06-12T15:57:00+08:00,2026-06-15T08:00:00+08:00
SO-202606-002104-04,SO-202606-002104,4,MAT-0217,WH-03,4115,4115,2222,491.79,2023709.96,2026-06-12T15:57:00+08:00,2026-06-15T08:00:00+08:00
SO-202507-002105-01,SO-202507-002105,1,MAT-0077,WH-06,2198,2198,2198,9.43,20735.11,2025-07-07T04:58:00+08:00,2025-07-14T04:58:00+08:00
SO-202507-002105-02,SO-202507-002105,2,MAT-0176,WH-01,3487,3487,3487,1538.4,5364415.32,2025-07-07T04:58:00+08:00,2025-08-01T04:58:00+08:00
SO-202507-002105-03,SO-202507-002105,3,MAT-0031,WH-06,4138,4138,4138,1015.1,4200470.64,2025-07-07T04:58:00+08:00,2025-07-17T04:58:00+08:00
SO-202511-002106-01,SO-202511-002106,1,MAT-0093,WH-02,3217,1801,2798,1707.8,5493993.98,2025-11-07T11:03:00+08:00,2025-11-26T11:03:00+08:00
SO-202511-002106-02,SO-202511-002106,2,MAT-0159,WH-06,2128,1226,400,29.25,62234.81,2025-11-07T11:03:00+08:00,2025-11-13T11:03:00+08:00
SO-202601-002107-01,SO-202601-002107,1,MAT-0124,WH-03,4491,4491,495,904.01,4059907.61,2026-01-23T00:00:00+08:00,2026-01-27T00:00:00+08:00
SO-202601-002107-02,SO-202601-002107,2,MAT-0030,WH-01,2691,2691,517,30.83,82964.66,2026-01-23T00:00:00+08:00,2026-01-28T00:00:00+08:00
SO-202601-002107-03,SO-202601-002107,3,MAT-0166,WH-05,4462,4462,3733,993.63,4433575.77,2026-01-23T00:00:00+08:00,2026-02-07T00:00:00+08:00
SO-202601-002107-04,SO-202601-002107,4,MAT-0134,WH-06,2275,2275,1234,370.99,844013.39,2026-01-23T00:00:00+08:00,2026-02-15T00:00:00+08:00
SO-202601-002107-05,SO-202601-002107,5,MAT-0141,WH-04,1197,1197,602,264.2,316247.73,2026-01-23T00:00:00+08:00,2026-01-24T00:00:00+08:00
SO-202603-002108-01,SO-202603-002108,1,MAT-0233,WH-03,3433,3433,3433,38.93,133642.96,2026-03-31T03:30:00+08:00,2026-04-11T03:30:00+08:00
SO-202603-002108-02,SO-202603-002108,2,MAT-0107,WH-03,3704,3704,3704,577.33,2138420.16,2026-03-31T03:30:00+08:00,2026-04-21T03:30:00+08:00
SO-202603-002108-03,SO-202603-002108,3,MAT-0125,WH-03,3056,3056,3056,1302.15,3979377.19,2026-03-31T03:30:00+08:00,2026-04-09T03:30:00+08:00
SO-202603-002108-04,SO-202603-002108,4,MAT-0012,WH-06,3123,3123,3123,1439.29,4494900.28,2026-03-31T03:30:00+08:00,2026-04-20T03:30:00+08:00
SO-202603-002108-05,SO-202603-002108,5,MAT-0132,WH-02,3673,3673,3673,54.46,200040.99,2026-03-31T03:30:00+08:00,2026-04-08T03:30:00+08:00
SO-202507-002109-01,SO-202507-002109,1,MAT-0054,WH-06,2649,581,1018,1079.46,2859496.51,2025-07-15T23:04:00+08:00,2025-07-12T23:04:00+08:00
SO-202507-002109-02,SO-202507-002109,2,MAT-0087,WH-02,1706,1205,802,70.97,121068.83,2025-07-15T23:04:00+08:00,2025-08-06T23:04:00+08:00
SO-202507-002109-03,SO-202507-002109,3,MAT-0222,WH-04,2077,1929,993,790.94,1642775.27,2025-07-15T23:04:00+08:00,2025-08-06T23:04:00+08:00
SO-202507-002109-04,SO-202507-002109,4,MAT-0109,WH-01,1249,452,874,53.66,67021.22,2025-07-15T23:04:00+08:00,2025-07-30T23:04:00+08:00
SO-202512-002110-01,SO-202512-002110,1,MAT-0115,WH-02,3983,3983,3983,497.76,1982591.46,2025-12-12T03:16:00+08:00,2026-01-02T03:16:00+08:00
SO-202512-002110-02,SO-202512-002110,2,MAT-0009,WH-01,3207,3207,3207,78.47,251644.81,2025-12-12T03:16:00+08:00,2025-12-10T03:16:00+08:00
SO-202512-002110-03,SO-202512-002110,3,MAT-0082,WH-05,2883,2883,2883,541.44,1560963.25,2025-12-12T03:16:00+08:00,2025-12-26T03:16:00+08:00
SO-202512-002110-04,SO-202512-002110,4,MAT-0110,WH-02,3241,3241,3241,18.66,60475.73,2025-12-12T03:16:00+08:00,2025-12-12T03:16:00+08:00
SO-202509-002111-01,SO-202509-002111,1,MAT-0236,WH-02,1075,646,681,807.54,868102.43,2025-09-14T03:22:00+08:00,2025-09-30T03:22:00+08:00
SO-202509-002111-02,SO-202509-002111,2,MAT-0004,WH-04,963,618,130,472.11,454641.5,2025-09-14T03:22:00+08:00,2025-10-01T03:22:00+08:00
SO-202509-002111-03,SO-202509-002111,3,MAT-0234,WH-01,3189,880,2732,245.41,782626.04,2025-09-14T03:22:00+08:00,2025-09-10T03:22:00+08:00
SO-202509-002111-04,SO-202509-002111,4,MAT-0145,WH-03,3184,3042,54,112.35,357730.08,2025-09-14T03:22:00+08:00,2025-09-28T03:22:00+08:00
SO-202509-002112-01,SO-202509-002112,1,MAT-0065,WH-03,3403,3403,2807,484.46,1648632.94,2025-09-14T10:26:00+08:00,2025-10-03T10:26:00+08:00
SO-202509-002112-02,SO-202509-002112,2,MAT-0040,WH-06,3039,3039,1818,33.68,102344.4,2025-09-14T10:26:00+08:00,2025-10-03T10:26:00+08:00
SO-202509-002112-03,SO-202509-002112,3,MAT-0155,WH-06,251,251,67,130.26,32695.73,2025-09-14T10:26:00+08:00,2025-09-23T10:26:00+08:00
SO-202602-002113-01,SO-202602-002113,1,MAT-0189,WH-06,786,786,786,1468.56,1154284.86,2026-02-27T17:54:00+08:00,2026-02-28T17:54:00+08:00
SO-202602-002113-02,SO-202602-002113,2,MAT-0013,WH-02,3700,3700,3700,1410.55,5219038.31,2026-02-27T17:54:00+08:00,2026-03-19T17:54:00+08:00
SO-202602-002113-03,SO-202602-002113,3,MAT-0099,WH-03,85,85,85,68.47,5819.6,2026-02-27T17:54:00+08:00,2026-03-05T17:54:00+08:00
SO-202602-002113-04,SO-202602-002113,4,MAT-0152,WH-04,3970,3970,3970,718.72,2853310.67,2026-02-27T17:54:00+08:00,2026-03-17T17:54:00+08:00
SO-202605-002114-01,SO-202605-002114,1,MAT-0160,WH-03,1384,1384,1384,475.98,658753.08,2026-05-12T09:51:00+08:00,2026-05-12T09:51:00+08:00
SO-202605-002114-02,SO-202605-002114,2,MAT-0175,WH-04,4474,4474,4474,846.31,3786412.25,2026-05-12T09:51:00+08:00,2026-05-25T09:51:00+08:00
SO-202605-002114-03,SO-202605-002114,3,MAT-0167,WH-05,1524,1524,1524,135.98,207239.85,2026-05-12T09:51:00+08:00,2026-05-21T09:51:00+08:00
SO-202605-002114-04,SO-202605-002114,4,MAT-0239,WH-02,2694,2694,2694,673.17,1813523.45,2026-05-12T09:51:00+08:00,2026-05-29T09:51:00+08:00
SO-202506-002115-01,SO-202506-002115,1,MAT-0024,WH-06,2413,2413,2413,20.93,50512.74,2025-06-24T16:54:00+08:00,2025-06-23T16:54:00+08:00
SO-202506-002115-02,SO-202506-002115,2,MAT-0101,WH-03,1255,1255,1255,636.05,798247.55,2025-06-24T16:54:00+08:00,2025-07-09T16:54:00+08:00
SO-202506-002115-03,SO-202506-002115,3,MAT-0076,WH-02,2855,2855,2855,434.22,1239706.38,2025-06-24T16:54:00+08:00,2025-07-09T16:54:00+08:00
SO-202506-002115-04,SO-202506-002115,4,MAT-0230,WH-05,1781,1781,1781,1110.25,1977358.8,2025-06-24T16:54:00+08:00,2025-07-12T16:54:00+08:00
SO-202508-002116-01,SO-202508-002116,1,MAT-0233,WH-03,1216,904,428,44.21,53759.98,2025-09-01T10:36:00+08:00,2025-09-27T10:36:00+08:00
SO-202508-002116-02,SO-202508-002116,2,MAT-0194,WH-02,3069,2844,1548,19.86,60941.58,2025-09-01T10:36:00+08:00,2025-09-27T10:36:00+08:00
SO-202508-002116-03,SO-202508-002116,3,MAT-0128,WH-05,3869,2420,2635,74.06,286548.18,2025-09-01T10:36:00+08:00,2025-08-30T10:36:00+08:00
SO-202508-002116-04,SO-202508-002116,4,MAT-0091,WH-05,2072,1014,525,112.89,233905.46,2025-09-01T10:36:00+08:00,2025-09-19T10:36:00+08:00
SO-202508-002116-05,SO-202508-002116,5,MAT-0199,WH-06,2468,2015,2086,635.24,1567763.64,2025-09-01T10:36:00+08:00,2025-09-26T10:36:00+08:00
SO-202511-002117-01,SO-202511-002117,1,MAT-0099,WH-04,815,815,703,61.81,50377.74,2025-11-23T03:06:00+08:00,2025-11-28T03:06:00+08:00
SO-202511-002117-02,SO-202511-002117,2,MAT-0209,WH-06,1234,1234,215,1476.22,1821651.4,2025-11-23T03:06:00+08:00,2025-12-15T03:06:00+08:00
SO-202511-002117-03,SO-202511-002117,3,MAT-0066,WH-01,1659,1659,1116,281.82,467546.14,2025-11-23T03:06:00+08:00,2025-11-26T03:06:00+08:00
SO-202510-002118-01,SO-202510-002118,1,MAT-0148,WH-04,672,672,117,9.63,6471.83,2025-10-25T03:02:00+08:00,2025-11-10T03:02:00+08:00
SO-202511-002119-01,SO-202511-002119,1,MAT-0105,WH-06,3169,3169,3169,761.79,2414098.66,2025-11-05T18:24:00+08:00,2025-11-17T18:24:00+08:00
SO-202511-002119-02,SO-202511-002119,2,MAT-0071,WH-02,150,150,150,46.75,7012.11,2025-11-05T18:24:00+08:00,2025-11-21T18:24:00+08:00
SO-202511-002119-03,SO-202511-002119,3,MAT-0068,WH-03,2914,2914,2914,159.08,463554.87,2025-11-05T18:24:00+08:00,2025-11-07T18:24:00+08:00
SO-202511-002119-04,SO-202511-002119,4,MAT-0196,WH-02,2885,2885,2885,109.07,314664.82,2025-11-05T18:24:00+08:00,2025-11-02T18:24:00+08:00
SO-202605-002120-01,SO-202605-002120,1,MAT-0001,WH-03,1130,1130,328,242.92,274503.13,2026-05-12T00:34:00+08:00,2026-05-25T00:34:00+08:00
SO-202506-002121-01,SO-202506-002121,1,MAT-0147,WH-03,3030,2946,1130,836.14,2533493.83,2025-06-20T12:08:00+08:00,2025-06-27T12:08:00+08:00
SO-202602-002122-01,SO-202602-002122,1,MAT-0042,WH-05,1627,1465,1042,610.3,992960.24,2026-02-26T13:17:00+08:00,2026-03-07T13:17:00+08:00
SO-202602-002123-01,SO-202602-002123,1,MAT-0144,WH-03,1553,384,1268,18.54,28798.07,2026-03-01T22:40:00+08:00,2026-03-13T22:40:00+08:00
SO-202602-002123-02,SO-202602-002123,2,MAT-0071,WH-01,164,57,105,49.91,8185.28,2026-03-01T22:40:00+08:00,2026-03-29T22:40:00+08:00
SO-202510-002124-01,SO-202510-002124,1,MAT-0215,WH-04,2212,2026,26,123.81,273865.59,2025-10-29T17:21:00+08:00,2025-11-07T17:21:00+08:00
SO-202510-002124-02,SO-202510-002124,2,MAT-0029,WH-05,1939,1392,638,591.07,1146075.43,2025-10-29T17:21:00+08:00,2025-11-17T17:21:00+08:00
SO-202510-002124-03,SO-202510-002124,3,MAT-0084,WH-03,1746,1393,1021,598.73,1045389.81,2025-10-29T17:21:00+08:00,2025-11-01T17:21:00+08:00
SO-202512-002125-01,SO-202512-002125,1,MAT-0140,WH-06,3259,3259,652,294.68,960349.44,2025-12-20T02:31:00+08:00,2025-12-22T02:31:00+08:00
SO-202512-002125-02,SO-202512-002125,2,MAT-0090,WH-03,3686,3686,2188,5.06,18637.59,2025-12-20T02:31:00+08:00,2026-01-11T02:31:00+08:00
SO-202512-002125-03,SO-202512-002125,3,MAT-0099,WH-05,3242,3242,1488,63.9,207158.06,2025-12-20T02:31:00+08:00,2025-12-29T02:31:00+08:00
SO-202512-002125-04,SO-202512-002125,4,MAT-0010,WH-06,3955,3955,1117,1109.4,4387661.88,2025-12-20T02:31:00+08:00,2026-01-13T02:31:00+08:00
SO-202512-002125-05,SO-202512-002125,5,MAT-0148,WH-04,2964,2964,2171,10.72,31759.6,2025-12-20T02:31:00+08:00,2026-01-10T02:31:00+08:00
SO-202508-002126-01,SO-202508-002126,1,MAT-0207,WH-02,2237,2237,2237,371.36,830731.59,2025-08-15T16:35:00+08:00,2025-08-11T16:35:00+08:00
SO-202508-002126-02,SO-202508-002126,2,MAT-0175,WH-03,404,404,404,705.92,285192.88,2025-08-15T16:35:00+08:00,2025-08-31T16:35:00+08:00
SO-202507-002127-01,SO-202507-002127,1,MAT-0229,WH-05,1904,1904,1558,413.39,787096.74,2025-07-29T19:13:00+08:00,2025-08-11T19:13:00+08:00
SO-202507-002127-02,SO-202507-002127,2,MAT-0144,WH-01,1817,1817,1400,18.2,33070.0,2025-07-29T19:13:00+08:00,2025-08-16T19:13:00+08:00
SO-202507-002127-03,SO-202507-002127,3,MAT-0218,WH-04,3927,3927,1837,211.81,831772.95,2025-07-29T19:13:00+08:00,2025-08-05T19:13:00+08:00
SO-202507-002127-04,SO-202507-002127,4,MAT-0080,WH-01,3078,3078,1851,271.89,836889.44,2025-07-29T19:13:00+08:00,2025-08-23T19:13:00+08:00
SO-202507-002127-05,SO-202507-002127,5,MAT-0069,WH-02,2458,2458,1795,772.56,1898948.39,2025-07-29T19:13:00+08:00,2025-08-08T19:13:00+08:00
SO-202605-002128-01,SO-202605-002128,1,MAT-0069,WH-05,2642,2642,2642,752.36,1987732.2,2026-05-29T13:40:00+08:00,2026-06-15T08:00:00+08:00
SO-202605-002128-02,SO-202605-002128,2,MAT-0084,WH-01,3706,3706,3706,663.0,2457090.59,2026-05-29T13:40:00+08:00,2026-06-09T13:40:00+08:00
SO-202509-002129-01,SO-202509-002129,1,MAT-0133,WH-03,2856,2856,2856,56.53,161436.87,2025-10-02T05:32:00+08:00,2025-10-21T05:32:00+08:00
SO-202509-002129-02,SO-202509-002129,2,MAT-0223,WH-01,4003,4003,4003,1017.53,4073179.74,2025-10-02T05:32:00+08:00,2025-10-25T05:32:00+08:00
SO-202509-002129-03,SO-202509-002129,3,MAT-0004,WH-05,614,614,614,510.11,313206.55,2025-10-02T05:32:00+08:00,2025-10-13T05:32:00+08:00
SO-202509-002129-04,SO-202509-002129,4,MAT-0042,WH-04,2609,2609,2609,581.91,1518201.73,2025-10-02T05:32:00+08:00,2025-10-05T05:32:00+08:00
SO-202508-002130-01,SO-202508-002130,1,MAT-0015,WH-04,604,341,6,437.05,263979.22,2025-08-17T02:43:00+08:00,2025-08-24T02:43:00+08:00
SO-202508-002130-02,SO-202508-002130,2,MAT-0210,WH-06,1479,682,799,112.04,165711.43,2025-08-17T02:43:00+08:00,2025-09-10T02:43:00+08:00
SO-202508-002130-03,SO-202508-002130,3,MAT-0181,WH-04,2174,1307,1713,300.05,652305.89,2025-08-17T02:43:00+08:00,2025-09-07T02:43:00+08:00
SO-202508-002130-04,SO-202508-002130,4,MAT-0069,WH-02,1107,1004,547,688.0,761610.56,2025-08-17T02:43:00+08:00,2025-08-14T02:43:00+08:00
SO-202506-002131-01,SO-202506-002131,1,MAT-0137,WH-06,2088,1365,450,1925.78,4021030.03,2025-07-03T15:01:00+08:00,2025-07-18T15:01:00+08:00
SO-202506-002131-02,SO-202506-002131,2,MAT-0128,WH-01,4420,1363,3692,64.64,285708.33,2025-07-03T15:01:00+08:00,2025-07-03T15:01:00+08:00
SO-202506-002131-03,SO-202506-002131,3,MAT-0140,WH-04,1645,993,477,286.65,471533.81,2025-07-03T15:01:00+08:00,2025-07-21T15:01:00+08:00
SO-202603-002132-01,SO-202603-002132,1,MAT-0085,WH-02,3348,1885,978,784.37,2626070.37,2026-03-09T20:53:00+08:00,2026-03-15T20:53:00+08:00
SO-202603-002132-02,SO-202603-002132,2,MAT-0023,WH-02,3923,1850,2550,520.98,2043811.8,2026-03-09T20:53:00+08:00,2026-03-11T20:53:00+08:00
SO-202603-002132-03,SO-202603-002132,3,MAT-0013,WH-02,2614,2117,484,1317.91,3445017.15,2026-03-09T20:53:00+08:00,2026-03-12T20:53:00+08:00
SO-202603-002132-04,SO-202603-002132,4,MAT-0053,WH-05,4205,2953,3438,45.13,189787.92,2026-03-09T20:53:00+08:00,2026-03-20T20:53:00+08:00
SO-202511-002133-01,SO-202511-002133,1,MAT-0045,WH-02,652,652,652,28.81,18785.41,2025-12-05T04:03:00+08:00,2025-12-11T04:03:00+08:00
SO-202511-002133-02,SO-202511-002133,2,MAT-0055,WH-03,1485,1485,1485,698.42,1037154.12,2025-12-05T04:03:00+08:00,2025-12-18T04:03:00+08:00
SO-202511-002133-03,SO-202511-002133,3,MAT-0238,WH-01,2233,2233,2233,212.16,473743.53,2025-12-05T04:03:00+08:00,2025-12-19T04:03:00+08:00
SO-202507-002134-01,SO-202507-002134,1,MAT-0176,WH-01,3310,3310,3310,1727.94,5719495.77,2025-07-07T18:07:00+08:00,2025-07-21T18:07:00+08:00
SO-202507-002134-02,SO-202507-002134,2,MAT-0195,WH-04,149,149,149,1.73,257.83,2025-07-07T18:07:00+08:00,2025-07-12T18:07:00+08:00
SO-202506-002135-01,SO-202506-002135,1,MAT-0175,WH-03,2300,2300,777,723.28,1663548.19,2025-07-03T10:06:00+08:00,2025-07-23T10:06:00+08:00
SO-202506-002135-02,SO-202506-002135,2,MAT-0015,WH-05,3034,3034,1053,464.26,1408579.17,2025-07-03T10:06:00+08:00,2025-07-08T10:06:00+08:00
SO-202506-002135-03,SO-202506-002135,3,MAT-0222,WH-05,2377,2377,292,876.05,2082369.86,2025-07-03T10:06:00+08:00,2025-07-24T10:06:00+08:00
SO-202506-002135-04,SO-202506-002135,4,MAT-0121,WH-03,625,625,92,281.06,175664.63,2025-07-03T10:06:00+08:00,2025-07-13T10:06:00+08:00
SO-202509-002136-01,SO-202509-002136,1,MAT-0201,WH-04,32,20,24,643.08,20578.44,2025-09-19T02:09:00+08:00,2025-09-28T02:09:00+08:00
SO-202509-002136-02,SO-202509-002136,2,MAT-0061,WH-02,1771,809,662,516.67,915025.99,2025-09-19T02:09:00+08:00,2025-09-21T02:09:00+08:00
SO-202509-002136-03,SO-202509-002136,3,MAT-0129,WH-06,2843,1278,1327,636.95,1810837.95,2025-09-19T02:09:00+08:00,2025-09-28T02:09:00+08:00
SO-202511-002137-01,SO-202511-002137,1,MAT-0083,WH-02,4067,4067,4067,386.55,1572079.73,2025-11-14T10:22:00+08:00,2025-11-17T10:22:00+08:00
SO-202509-002138-01,SO-202509-002138,1,MAT-0129,WH-05,3891,3891,653,641.89,2497589.6,2025-09-10T23:38:00+08:00,2025-09-09T23:38:00+08:00
SO-202509-002138-02,SO-202509-002138,2,MAT-0233,WH-02,2255,2255,1682,43.38,97827.84,2025-09-10T23:38:00+08:00,2025-09-29T23:38:00+08:00
SO-202509-002138-03,SO-202509-002138,3,MAT-0005,WH-02,2658,2658,1262,435.14,1156595.15,2025-09-10T23:38:00+08:00,2025-10-08T23:38:00+08:00
SO-202506-002139-01,SO-202506-002139,1,MAT-0139,WH-04,3853,3853,413,330.66,1274047.88,2025-07-01T23:28:00+08:00,2025-07-25T23:28:00+08:00
SO-202506-002139-02,SO-202506-002139,2,MAT-0184,WH-02,4287,4287,2053,489.46,2098294.64,2025-07-01T23:28:00+08:00,2025-07-19T23:28:00+08:00
SO-202506-002139-03,SO-202506-002139,3,MAT-0199,WH-06,4359,4359,1526,629.15,2742469.91,2025-07-01T23:28:00+08:00,2025-07-11T23:28:00+08:00
SO-202506-002139-04,SO-202506-002139,4,MAT-0167,WH-02,3335,3335,858,127.44,425022.2,2025-07-01T23:28:00+08:00,2025-07-14T23:28:00+08:00
SO-202510-002140-01,SO-202510-002140,1,MAT-0107,WH-05,711,378,328,653.81,464860.5,2025-10-24T18:29:00+08:00,2025-10-29T18:29:00+08:00
SO-202510-002140-02,SO-202510-002140,2,MAT-0064,WH-04,3175,783,1722,170.81,542334.88,2025-10-24T18:29:00+08:00,2025-11-17T18:29:00+08:00
SO-202510-002140-03,SO-202510-002140,3,MAT-0006,WH-01,2264,632,1328,605.78,1371481.39,2025-10-24T18:29:00+08:00,2025-11-15T18:29:00+08:00
SO-202510-002140-04,SO-202510-002140,4,MAT-0110,WH-05,4373,1629,1068,19.46,85108.6,2025-10-24T18:29:00+08:00,2025-11-10T18:29:00+08:00
SO-202510-002140-05,SO-202510-002140,5,MAT-0063,WH-05,107,51,35,147.83,15817.74,2025-10-24T18:29:00+08:00,2025-10-31T18:29:00+08:00
SO-202507-002141-01,SO-202507-002141,1,MAT-0173,WH-04,3243,3243,31,1474.2,4780844.02,2025-07-13T08:43:00+08:00,2025-08-03T08:43:00+08:00
SO-202507-002141-02,SO-202507-002141,2,MAT-0152,WH-04,3632,3632,1657,717.19,2604833.39,2025-07-13T08:43:00+08:00,2025-07-16T08:43:00+08:00
SO-202506-002142-01,SO-202506-002142,1,MAT-0058,WH-02,109,27,87,727.3,79275.28,2025-06-23T19:49:00+08:00,2025-06-29T19:49:00+08:00
SO-202506-002142-02,SO-202506-002142,2,MAT-0202,WH-02,4380,1185,69,685.58,3002823.37,2025-06-23T19:49:00+08:00,2025-07-20T19:49:00+08:00
SO-202506-002142-03,SO-202506-002142,3,MAT-0153,WH-02,2967,799,1479,425.96,1263823.25,2025-06-23T19:49:00+08:00,2025-07-09T19:49:00+08:00
SO-202506-002142-04,SO-202506-002142,4,MAT-0036,WH-02,4008,3812,2519,187.6,751917.29,2025-06-23T19:49:00+08:00,2025-07-12T19:49:00+08:00
SO-202507-002143-01,SO-202507-002143,1,MAT-0017,WH-05,292,163,177,112.78,32932.6,2025-07-27T01:08:00+08:00,2025-08-05T01:08:00+08:00
SO-202507-002143-02,SO-202507-002143,2,MAT-0026,WH-05,2386,2209,529,1590.28,3794404.87,2025-07-27T01:08:00+08:00,2025-08-05T01:08:00+08:00
SO-202601-002144-01,SO-202601-002144,1,MAT-0077,WH-04,3735,3735,3735,9.8,36592.29,2026-01-20T22:34:00+08:00,2026-01-18T22:34:00+08:00
SO-202601-002144-02,SO-202601-002144,2,MAT-0149,WH-06,4167,4167,4167,319.52,1331448.17,2026-01-20T22:34:00+08:00,2026-01-24T22:34:00+08:00
SO-202606-002145-01,SO-202606-002145,1,MAT-0182,WH-06,3487,3487,3487,428.03,1492551.24,2026-06-03T20:53:00+08:00,2026-06-10T20:53:00+08:00
SO-202606-002145-02,SO-202606-002145,2,MAT-0110,WH-04,760,760,760,19.92,15137.89,2026-06-03T20:53:00+08:00,2026-06-03T20:53:00+08:00
SO-202606-002145-03,SO-202606-002145,3,MAT-0127,WH-02,381,381,381,1189.47,453189.02,2026-06-03T20:53:00+08:00,2026-06-15T08:00:00+08:00
SO-202606-002145-04,SO-202606-002145,4,MAT-0213,WH-05,4452,4452,4452,542.08,2413319.01,2026-06-03T20:53:00+08:00,2026-06-03T20:53:00+08:00
SO-202508-002146-01,SO-202508-002146,1,MAT-0190,WH-05,303,303,303,237.78,72047.44,2025-08-22T19:27:00+08:00,2025-09-02T19:27:00+08:00
SO-202508-002146-02,SO-202508-002146,2,MAT-0106,WH-01,1995,1995,1995,1075.66,2145947.18,2025-08-22T19:27:00+08:00,2025-08-19T19:27:00+08:00
SO-202508-002146-03,SO-202508-002146,3,MAT-0217,WH-02,2527,2527,2527,475.4,1201331.87,2025-08-22T19:27:00+08:00,2025-09-02T19:27:00+08:00
SO-202508-002146-04,SO-202508-002146,4,MAT-0112,WH-04,3389,3389,3389,28.56,96795.75,2025-08-22T19:27:00+08:00,2025-08-17T19:27:00+08:00
SO-202509-002147-01,SO-202509-002147,1,MAT-0212,WH-01,904,654,235,487.7,440883.59,2025-09-19T16:05:00+08:00,2025-09-22T16:05:00+08:00
SO-202509-002147-02,SO-202509-002147,2,MAT-0044,WH-06,1036,290,388,17.28,17905.8,2025-09-19T16:05:00+08:00,2025-09-19T16:05:00+08:00
SO-202509-002147-03,SO-202509-002147,3,MAT-0083,WH-04,2465,1361,218,448.05,1104438.02,2025-09-19T16:05:00+08:00,2025-10-01T16:05:00+08:00
SO-202509-002147-04,SO-202509-002147,4,MAT-0118,WH-03,3006,1822,14,525.59,1579913.68,2025-09-19T16:05:00+08:00,2025-09-23T16:05:00+08:00
SO-202509-002147-05,SO-202509-002147,5,MAT-0051,WH-04,4337,1581,3214,83.82,363538.27,2025-09-19T16:05:00+08:00,2025-09-23T16:05:00+08:00
SO-202508-002148-01,SO-202508-002148,1,MAT-0044,WH-02,4409,4409,4409,18.56,81841.29,2025-08-15T11:08:00+08:00,2025-08-10T11:08:00+08:00
SO-202508-002148-02,SO-202508-002148,2,MAT-0109,WH-01,3034,3034,3034,51.32,155696.93,2025-08-15T11:08:00+08:00,2025-08-17T11:08:00+08:00
SO-202508-002148-03,SO-202508-002148,3,MAT-0216,WH-02,1519,1519,1519,204.39,310473.5,2025-08-15T11:08:00+08:00,2025-08-15T11:08:00+08:00
SO-202508-002149-01,SO-202508-002149,1,MAT-0135,WH-02,759,525,663,59.63,45257.78,2025-08-07T10:10:00+08:00,2025-08-15T10:10:00+08:00
SO-202508-002149-02,SO-202508-002149,2,MAT-0093,WH-06,1897,766,784,1672.72,3173156.82,2025-08-07T10:10:00+08:00,2025-08-07T10:10:00+08:00
SO-202508-002149-03,SO-202508-002149,3,MAT-0149,WH-01,1218,1156,326,326.71,397931.96,2025-08-07T10:10:00+08:00,2025-08-12T10:10:00+08:00
SO-202604-002150-01,SO-202604-002150,1,MAT-0059,WH-05,725,284,190,1403.62,1017622.33,2026-05-02T23:43:00+08:00,2026-05-06T23:43:00+08:00
SO-202604-002150-02,SO-202604-002150,2,MAT-0199,WH-02,2115,1032,601,743.57,1572642.44,2026-05-02T23:43:00+08:00,2026-05-14T23:43:00+08:00
SO-202604-002150-03,SO-202604-002150,3,MAT-0178,WH-06,763,642,522,634.35,484012.01,2026-05-02T23:43:00+08:00,2026-05-13T23:43:00+08:00
SO-202512-002151-01,SO-202512-002151,1,MAT-0234,WH-01,3496,3264,1507,275.34,962573.51,2025-12-29T01:50:00+08:00,2026-01-14T01:50:00+08:00
SO-202512-002151-02,SO-202512-002151,2,MAT-0209,WH-05,4336,1282,3802,1526.42,6618567.78,2025-12-29T01:50:00+08:00,2026-01-24T01:50:00+08:00
SO-202512-002151-03,SO-202512-002151,3,MAT-0130,WH-01,860,275,574,963.44,828555.91,2025-12-29T01:50:00+08:00,2025-12-26T01:50:00+08:00
SO-202604-002152-01,SO-202604-002152,1,MAT-0145,WH-01,2307,2080,1387,126.78,292476.38,2026-04-05T19:31:00+08:00,2026-04-20T19:31:00+08:00
SO-202604-002152-02,SO-202604-002152,2,MAT-0046,WH-03,217,110,78,1568.46,340356.45,2026-04-05T19:31:00+08:00,2026-04-16T19:31:00+08:00
SO-202604-002152-03,SO-202604-002152,3,MAT-0019,WH-06,3811,3554,306,41.01,156304.35,2026-04-05T19:31:00+08:00,2026-05-02T19:31:00+08:00
SO-202512-002153-01,SO-202512-002153,1,MAT-0159,WH-01,2167,440,163,28.9,62615.79,2025-12-19T09:31:00+08:00,2026-01-10T09:31:00+08:00
